rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
98,182,-4.904274624178264,4.904274624178264,True,1.456632800401621,0.3167127213364317,0.6336779991626874,0.09256837441602357,54.0,13.0,4.792220262259569,2.2407501639130163,22.947722969285934,12.043008397178838,251.67440052180604,1732.3784822686055,0.8933732241903045,0.7815012278258118,8
99,190,-4.898155470093297,4.898155470093297,True,1.3492575144494938,0.34706181799414665,0.8521786896316348,0.17158867912943798,51.0,15.0,1.6059313988781827,2.095256256908127,18.856929762518067,10.404907735554318,319.1202300074638,1285.2156062179579,0.9447771966221861,0.6511826535944725,7
100,108,-4.887275832619377,4.887275832619377,True,1.2536949465623402,0.34963002172550417,0.611999297432617,0.17226932294769454,48.0,14.0,3.886763007441494,1.4363647863253108,24.424739275112838,15.20713392006473,251.48294873094628,2125.4256172477776,0.7819144002886085,0.5155743645939902,7
101,1,-4.8841859360991835,4.8841859360991835,True,1.5195425886755634,0.38857507784826933,0.7424858070581244,0.28152945065757673,63.0,12.0,1.6107812371974617,2.1095191528089474,16.163170300283802,10.684325367407823,298.53965144543076,1016.7274125894049,0.8211076957057675,0.7286742644552338,8
102,238,-4.87801566959224,4.87801566959224,True,1.3437448714744618,0.3994198034226869,0.5856305860223845,0.16270965747581306,50.0,16.0,3.419595274137083,2.7656145477524237,23.67059980516125,10.032997976537091,334.84457352845084,1860.6274100003911,0.7791725287554516,0.7256965946347274,7
103,51,-4.873571317043475,4.873571317043475,True,1.262960948970229,0.36749810453012016,0.8151762455597146,0.16079572100686287,65.0,13.0,1.8655192003187562,3.2531153615427892,18.51849146016274,10.171051422837266,346.25506900406407,1710.9460261351664,0.8100682038763725,0.6285674205357656,7
104,175,-4.872279561693875,4.872279561693875,True,1.4993079077954483,0.33097520844019657,0.6559850104587439,0.24373946942579391,41.0,13.0,3.0759412867356857,1.4828473669137912,17.20745291504419,13.735409202858122,285.34525414171543,1313.3164010660773,0.8051004172459745,0.6591729748896606,7
105,253,-4.866791070824168,4.866791070824168,True,1.270211798473583,0.32795701293717927,0.8040769132020629,0.11215239458478854,53.0,17.0,4.365972304014342,1.4410382444787084,22.05123346185411,9.584046648882794,250.38258410193663,1741.2216087086458,0.9646376994865085,0.6887825836964407,7
106,116,-4.864142804325611,4.864142804325611,True,1.3542729797940432,0.36194635170140976,0.7392975465836509,0.10682732779532672,64.0,11.0,1.7745468343784814,2.4228683077978364,24.420001972392946,12.248218633184528,251.26461991972127,1474.18302780054,0.9725684470142021,0.6358553904385946,7
107,214,-4.862505689548607,4.862505689548607,True,1.217193782251844,0.3711614865194612,0.8173886353307955,0.2395766378597628,48.0,15.0,1.840265912069607,2.3594245135815375,22.57031362437682,12.449928360106405,263.4871952675272,2285.795209554681,0.8769019606551371,0.726228996362464,7
108,64,-4.860562490462726,4.860562490462726,True,1.0771395732533833,0.3937591671445385,0.6673351520885319,0.2190757606670647,61.0,13.0,1.2154998391212275,1.75241184669208,23.505163593528444,12.088867154828394,233.21666724590352,2032.388064297807,0.9945050011756384,0.7406756924048501,7
109,130,-4.860163041248837,4.860163041248837,True,1.5184160697692408,0.37437034348250353,0.8994916367716708,0.08317088154391854,50.0,14.0,1.2517055227608975,3.7957402694577027,23.87272301731457,13.417179698157467,288.0313865974191,1828.4125193895295,0.9730449431319534,0.7767090840504537,6
110,159,-4.855138292367614,4.855138292367614,True,1.3999735556732913,0.3664741387680784,0.8585227025002886,0.2195484969730494,30.0,9.0,1.2355342687559436,3.9272264116551967,22.248089500929268,10.574862729817445,322.36101539701616,1511.3698636723232,0.9119062937847959,0.8305803206989661,7
111,5,-4.850122509413151,4.850122509413151,True,1.2954088452194474,0.35493019130931147,0.5926203596782137,0.198718714062594,44.0,6.0,0.7722020280412314,2.4876168395643274,21.666806477511663,12.00479239390864,366.0936236294064,2157.450915550562,0.8327761297595497,0.7845157420888274,6
112,199,-4.846485871261623,4.846485871261623,True,1.4199592938924894,0.34276309311981595,0.7737654020691064,0.2879719512073907,51.0,13.0,3.3636904768444182,2.058916034267499,19.977856753240044,8.486341012641788,415.53730794871126,2396.0422442339714,0.7242727141275429,0.6482079217892697,7
113,251,-4.843156934094769,4.843156934094769,True,1.3373540363147947,0.3464622676750136,0.6586755747619963,0.25537319593986446,53.0,12.0,1.300526919467866,1.87856158676639,19.136299822570315,9.520883721349707,320.8398066659437,1457.3662294957312,0.9244326890235646,0.7596038359272184,7
114,127,-4.833050429004385,4.833050429004385,True,1.1459216318407637,0.35544965299663017,0.8468319260703139,0.19921786529943347,73.0,20.0,1.0797514882990376,3.370604931930255,21.764648112262996,11.318333463971337,299.8578932939809,1743.1306682570648,0.9782427856800691,0.5039895434576867,7
115,191,-4.829959372981751,4.829959372981751,True,1.2937501965737723,0.38384769470037206,0.7148026151303027,0.1798798133483532,53.0,14.0,2.0757328525078833,3.5478606729131075,21.415292504392227,13.828090410299474,227.64604417309675,2339.564326851439,0.9661371200669736,0.6537245851638311,8
116,56,-4.824649103839767,4.824649103839767,True,1.1482051236262878,0.3568280168770963,0.7587989754627616,0.24177915349361634,71.0,6.0,0.6432582413946895,3.128150780892799,22.169261602641665,13.309179664774799,300.75148828646314,1177.6465372632224,0.7830885968411418,0.7801802353509123,8
117,120,-4.820347830281845,4.820347830281845,True,1.3619558022303753,0.3169872591906873,0.691172837594207,0.17712372243986493,18.0,6.0,1.3568878461720566,2.100722641075575,15.543199307361387,10.707590610900825,315.0408844629059,1652.5208710327768,0.8036316133328771,0.9429508330135977,7
118,44,-4.807967459811672,4.807967459811672,True,1.3059586404485772,0.33308519358691707,0.6669665654707971,0.17184824556813433,63.0,6.0,1.7447898452406505,1.6349670399929124,20.956455044460686,14.300449839264163,228.53451714401587,2681.166040577008,0.8496845383707976,0.670229579432138,8
119,52,-4.801938621667332,4.801938621667332,True,1.4772223345035196,0.35177763641526694,0.8934804925517674,0.18365392068270214,50.0,9.0,0.5155253561007771,1.781539937474067,17.269633846704963,9.16357783120413,353.0264382416357,2030.7746584941633,0.9192219377231541,0.7445021219092691,7
120,216,-4.800843966295602,4.800843966295602,True,1.478425198864862,0.3263243763581331,0.7734143777825082,0.20339205442122893,44.0,12.0,1.302637201653281,1.4998065398651985,15.337445418575621,12.182044892709438,261.6271699002637,1463.2122657389905,0.9235735990011729,0.7454722691778553,7
121,117,-4.8006326377263235,4.8006326377263235,True,1.3169278630853432,0.24250342408426018,0.6818623260174599,0.20377813203345854,49.0,10.0,1.7210796529130004,1.0673519164616476,23.2400412790294,12.076861268409298,240.44640293812245,1865.0335810956703,0.9597593097149467,0.8752284324531514,7
122,55,-4.798719912631525,4.798719912631525,True,1.4881108456793488,0.28388252439332756,0.7670305072421589,0.18797498989624006,83.0,3.0,2.5827976719716137,2.256997322170729,13.321731536326716,9.91561860359546,295.62597401009305,1133.2246069585046,0.9941465354359786,0.5876199211975164,7
123,111,-4.795922844416274,4.795922844416274,True,1.3769394647211053,0.2884710901107489,0.8678229402085893,0.17798111649675336,47.0,11.0,3.566812000579853,1.2701827644247705,23.045976842550637,9.716445162888224,235.10032016717184,1310.6795279147686,0.9554167692996817,0.8107773801110163,8
124,114,-4.774668603051804,4.774668603051804,True,1.4188710663845658,0.24138452955254605,0.6881820570270911,0.12491090401287998,23.0,7.0,1.0963039093414417,3.568011743016541,24.172484057345002,13.70657308310461,208.922534748601,1446.5978964462201,0.969362275312639,0.9850977572305606,8
125,225,-4.757328765801455,4.757328765801455,True,1.4716661529344175,0.30660254187371516,0.7532842954787594,0.16849488227054668,47.0,10.0,1.6211048917742863,2.4202158129405675,24.27220724885784,14.090245198347004,217.14277200879133,1112.0462771505117,0.9372605355106567,0.7523880560687944,8
126,170,-4.752123820865387,4.752123820865387,True,1.3087154808694614,0.33081998561646075,0.744834691303692,0.1120636633767847,64.0,4.0,1.8078526100166552,1.941309429521167,20.38652722903844,13.539763443127214,222.00387846761367,2167.694165790919,0.9938138100740433,0.9299023424124058,7
127,192,-4.7438601138582115,4.7438601138582115,True,1.310224954029452,0.3423042745291559,0.7697442963304669,0.08615118664317846,43.0,10.0,2.5009429162172307,1.2210247599396666,23.373748285505243,12.066679878160357,240.46888133804168,1086.4001834445244,0.9108032020563044,0.5726820993020069,8
128,242,-4.740275170080534,4.740275170080534,True,1.050069364026614,0.3547369680432563,0.7961009871070932,0.10122605248672972,85.0,8.0,2.7436209554190225,1.8709088648783307,16.56469426471686,11.99964676786197,253.67303939288087,1794.6135277732833,0.9522323320536794,0.915206355111274,7
129,25,-4.726450925355286,4.726450925355286,True,1.4428458033327074,0.2960594744559839,0.786546601559323,0.17844257017669593,52.0,3.0,0.5872895679999477,3.0543488866257884,24.460714201123285,12.555618588996886,225.03895720121298,1569.3298279811816,0.8764998764417276,0.9844715665034836,8
130,154,-4.726407588254129,4.726407588254129,True,1.3146971177078643,0.3600383570232824,0.8860346714034677,0.1626274613494126,51.0,6.0,2.859883895787819,1.4310138216254007,13.613863044106324,8.19633508762829,406.46208450198174,1663.5272689873648,0.8142341773247026,0.6754866178247549,8
131,66,-4.723705099973273,4.723705099973273,True,1.329574615576101,0.33454731896607104,0.6865811263268928,0.19733023484062534,64.0,4.0,2.121290109812074,2.200389789284358,17.58396974691172,10.159284454673521,325.1700542892072,2814.5118354518336,0.865984373906507,0.619844694825708,8
132,213,-4.721611604065883,4.721611604065883,True,1.245464881936248,0.37556538243806287,0.7105101484496621,0.12119660047044442,49.0,7.0,1.6897910249270276,2.0516227589186102,12.200385511722512,9.309167048579123,418.06357052423834,1695.0500846975333,0.821709115246793,0.7118906933142801,7
133,179,-4.718194736452701,4.718194736452701,True,1.4316394633615013,0.3591213654694227,0.6568091666721976,0.2005262180141823,63.0,4.0,4.812759393412862,1.3774899226882482,10.358577580657808,7.268708691032934,407.4102229630681,1164.6909241748463,0.9446685300547377,0.7265200343799035,7
134,177,-4.71581183328957,4.71581183328957,True,1.4074464385312928,0.298867558427155,0.8453574154481945,0.08447243935317547,44.0,12.0,1.1189621188803214,2.8016926080049034,16.617751792928246,9.631598939952763,299.59314919373287,1514.9638569586932,0.8681496192933325,0.7366905630081414,8
135,16,-4.711199556301421,4.711199556301421,True,1.2264953794705884,0.3525637957695504,0.5959070157402402,0.1337052133383615,47.0,6.0,1.6771235917860388,1.1500264284555126,18.415277498836726,13.257341066962082,212.81743998000226,1191.950641338286,0.9825630480052873,0.7887843062897506,8
136,27,-4.693043678496692,4.693043678496692,True,1.5026569489025914,0.37647140565316356,0.6918259226854147,0.1295151508403427,35.0,10.0,1.31259113403002,2.4971644831617463,18.86389637371864,10.890493997212202,321.93499076913974,1433.2787296190695,0.8181624035187993,0.779517586400081,7
137,231,-4.6908438284199185,4.6908438284199185,True,1.4614789614022228,0.3800005453564433,0.828707756662624,0.255641779463248,35.0,11.0,1.8579642576245514,2.7208728203731836,20.50418525030859,10.722475036138748,285.4856490757343,1915.828711427723,0.8800349400549271,0.7217410745130397,8
138,138,-4.690801355636863,4.690801355636863,True,1.1873068309075123,0.37236285443669553,0.666963247186369,0.09115468235399414,47.0,10.0,1.1711851909926223,2.68797885898058,22.10204277741255,10.987884753482392,298.3496915938961,1498.7277227200113,0.7402614425711664,0.6849856589231119,8
139,29,-4.690589614182349,4.690589614182349,True,1.1812129864656693,0.3558208730309981,0.832316999570455,0.1588271535015654,51.0,8.0,1.898563559019071,2.5315059501994033,18.1643743117311,7.425395502487694,386.8916485909039,1481.02584010292,0.940144190211576,0.8369896896814295,7
140,12,-4.677771175127734,4.677771175127734,True,1.287486133468411,0.3947684470271063,0.5989051551498923,0.14169423230171718,36.0,9.0,3.5643045261731436,2.3521984953586137,14.400543529643913,10.340849221289446,385.19342567946603,1319.710868049814,0.8665004027833387,0.7065967653722183,7
141,109,-4.6721794687646385,4.6721794687646385,True,1.2446786275766333,0.35098573356866836,0.8563793000921467,0.25010246691075066,89.0,4.0,0.5677650842804822,3.919413518205313,17.18617748500698,13.01259105864357,351.88188973065667,2141.231821365187,0.7409127955499997,0.7668013307265937,8
142,224,-4.664377419932035,4.664377419932035,True,1.2110626505364863,0.37886222381971235,0.7632066273238965,0.12496911834336852,55.0,6.0,0.5464954236279262,3.083072629795203,24.97074077567448,12.384014798969739,280.8399888673224,2360.6618927079603,0.7755613738881368,0.6447994338094465,8
143,249,-4.663969396696221,4.663969396696221,True,1.3142441698514238,0.33757788391745425,0.774526308514303,0.12750381878119213,54.0,5.0,1.5062019022415063,2.815770310173606,23.435287850699318,9.957511946907896,300.26174635635914,1372.2898783818016,0.9467473371892565,0.5627109591436361,7
144,174,-4.663677709838019,4.663677709838019,True,1.1792796112955275,0.30768819729674857,0.8056902498296129,0.20713548683418256,57.0,4.0,2.052054898156463,1.6301556175005194,24.274326527295184,12.443422968312733,270.066608869509,1109.6536030904547,0.9004848258042742,0.8102085339639973,7
145,95,-4.658173585993339,4.658173585993339,True,1.119542330914772,0.3712612272894535,0.6103546528133882,0.2244613229191154,51.0,4.0,4.225571733595398,1.5890402963539005,19.25721393924351,13.96007589302588,220.27255838313417,1700.557487635688,0.9529102775399059,0.5928310189629409,8
146,4,-4.654917801746915,4.654917801746915,True,1.3167837852436057,0.33911456053846445,0.671278470468519,0.20097377201910757,56.0,4.0,1.0314526248155838,2.3735167810287567,20.761091791189273,12.507123490185545,244.44903313419752,1331.901302806852,0.8530431194362127,0.6665650393063998,8
147,137,-4.6540758245120735,4.6540758245120735,True,1.3310389397053528,0.3513000564997809,0.7514537534637893,0.17147091953541194,49.0,6.0,1.1753060852416202,2.5199383536355437,14.546108601193042,11.428812475065373,265.2788998828081,1929.491536196813,0.9396593865639873,0.6542130296278007,8
148,247,-4.647143427546201,4.647143427546201,True,1.3943934877162136,0.3801144491388445,0.7147216988994822,0.22387086126752212,61.0,5.0,1.4073004326584013,3.2517796383960644,21.95767754228533,16.39981862841193,206.3429102075642,1301.3367993714407,0.8800705038022665,0.5119494743947969,7
149,8,-4.646847240452463,4.646847240452463,True,1.1785216287095004,0.3328178355685959,0.7780401207730367,0.17221183213272587,36.0,11.0,3.017264016546873,3.1979406167270032,23.181179780448147,12.040397380638252,307.51309999161066,1179.0306991821212,0.8761605212570795,0.5183796188923322,7
150,23,-4.632396239829989,4.632396239829989,True,1.4743164078012065,0.3757764155621563,0.8195800721074223,0.111159030569604,49.0,6.0,1.883450106181419,4.14779054539933,18.56379652501234,12.585192856907492,428.85732971121257,2510.5860718617887,0.6579496819262638,0.5233879906722334,7
151,84,-4.624704885747521,4.624704885747521,True,1.4631314229326855,0.33517872169953006,0.8014834601135363,0.1875700283570561,36.0,8.0,3.160484222527642,1.9231240000373662,16.940706594496067,10.986691200591784,270.48320487521676,1419.4284134424984,0.9392151949350847,0.916728348289209,7
152,202,-4.619198779280412,4.619198779280412,True,1.3682792347947268,0.3667528961369743,0.686314999753139,0.08745699277132961,26.0,8.0,2.9002231194719004,1.5919865848509156,16.208515001956556,11.882046987710625,260.17849314809826,1276.9562905496787,0.9465242247859187,0.7457164401830552,8
153,46,-4.609385249267554,4.609385249267554,True,1.3092169830509182,0.34206995694186215,0.8740262720345738,0.14990013857546114,39.0,6.0,1.5800042833311463,2.4059930394538775,16.65054066106677,8.000999327268023,415.4758476471388,1656.5520822748126,0.9009471175022721,0.6822278729260411,7
154,75,-4.531271121668798,4.531271121668798,True,1.359172273999122,0.36327776914676374,0.5910773844350954,0.19572252013121896,13.0,4.0,1.1859642237135968,2.084041382339703,20.00500550454608,10.564725326835363,320.5500813577022,1678.9863078178435,0.9101209024223773,0.5911992780075264,7
155,73,-4.522809655970321,4.522809655970321,True,1.047352439077571,0.37471454559934647,0.8693068055127705,0.1276026390865445,39.0,4.0,2.7778650725911898,2.579753494821489,21.381858736276627,10.738921753951548,359.96937500312924,1820.286188274622,0.7959819470266822,0.6423051940211862,7
156,53,-4.51793945995344,4.51793945995344,True,1.4578534440566808,0.2808928923572061,0.8231537994699402,0.08776816807271541,30.0,6.0,2.965058284871524,3.7179585748337813,15.779492494406428,8.558248525280515,460.3400927345408,1369.71540948845,0.75844356932159,0.5656568796566558,8
157,33,-4.516441282100764,4.516441282100764,True,1.093246273548126,0.35169619983631145,0.778989547161844,0.22139633860081148,39.0,7.0,1.9485134502891595,2.901024901712976,12.604929219306326,9.82211127180415,305.10350012265053,1929.8699890802288,0.8917552322562219,0.6287855837935108,8
158,185,-4.461658789521421,4.461658789521421,True,1.2673912175873616,0.3583700990986287,0.8080035154232449,0.13064034535048769,18.0,3.0,0.7281178172532363,2.285083673917954,22.220471249277747,12.329053754258538,322.32906896094534,1221.772304028539,0.7640100387586053,0.5526166981550751,7
159,14,-4.4606368255738715,4.4606368255738715,True,1.3272450264208353,0.2248167535137217,0.7870869309952327,0.27315288125065157,17.0,2.0,1.2933876819198618,1.4575308010044556,20.378620332678327,15.49123510564214,274.81945513615426,1437.4179534909017,0.718907252295237,0.5417330468959219,7
160,3,-4.458600412515297,4.458600412515297,True,1.2779913184005218,0.38898227808231367,0.766005727603387,0.19231363084598463,55.0,10.0,0.8105624958743793,3.377761332418636,24.876148338442142,12.424282306538462,259.9117397222792,1430.3481019538058,0.8857287655577959,0.8795018378254273,8
161,122,-4.458241899336584,4.458241899336584,True,1.452872712487355,0.26681240809074513,0.6909049666617171,0.1277473438784641,33.0,2.0,0.9427649638684001,3.3328726105332125,20.445575771809363,15.828088039297196,232.34538982450428,1561.1855792220672,0.9049336148086643,0.7195521209724896,7
162,141,-4.449406680081466,4.449406680081466,True,1.3954451365858915,0.38695847867853345,0.8069157951592132,0.19149797055804094,59.0,13.0,0.6524701572367597,2.756621497837405,22.339351290657376,12.071210161108677,252.70327315325687,2396.0159968840453,0.9709695972822479,0.8310196405451731,8
163,77,-4.434273299799904,4.434273299799904,True,1.4104668681612853,0.3308993314081373,0.6286107427450772,0.21352260513552146,19.0,4.0,2.5580056852869957,4.045903321558228,14.270650524523184,9.32162049152299,341.7188797646167,1918.089994323534,0.9712294344723993,0.5162618952836984,8
164,239,-4.25684686054779,4.25684686054779,True,0.9622487827201265,0.3545459743366455,0.8862491574600219,0.22419758789467953,36.0,3.0,1.7945520045137122,1.8734745493975389,20.53480564283383,8.4655876283236,349.809663267911,1691.4869420161153,0.8952856982146516,0.5517753694508658,7
165,148,-4.253714426281961,4.253714426281961,True,1.3606163517289176,0.3095837715884486,0.8012531135967332,0.17706718538535623,69.0,22.0,0.9449789361345209,2.016700392949753,17.473798535348603,8.29408755112679,389.56973127374147,1455.6054650635724,0.9587951540566315,0.7461236241851839,7
166,57,-4.124770666693388,4.124770666693388,True,1.228321466843522,0.37732992392842196,0.5985058372561237,0.09667108660541897,41.0,10.0,3.953708052225666,4.024171527047386,22.29173646837956,11.549980353780361,422.04466724840574,1090.4645639057067,0.8350992459290427,0.7827909535275717,7
167,180,-4.101000523364054,4.101000523364054,True,1.4772975321921225,0.2697562959588927,0.6489089747957605,0.11772954058740519,47.0,13.0,1.4593269254346186,2.0295130825627368,22.330527506183813,9.795621871313047,247.17270197009185,1143.3954757646725,0.9675796255676481,0.5036206014465321,8
168,125,-4.092187129479347,4.092187129479347,True,1.418019621412343,0.3812382781976808,0.6837899710983038,0.24872697271724445,68.0,19.0,3.724648430483994,1.1595259864533802,23.210153928356597,12.574859221969168,281.101538593632,1331.4596610255894,0.872443426975639,0.6972072349134686,7
169,246,-4.025698477994688,4.025698477994688,True,1.431406962373864,0.38128854131734596,0.7010647482187744,0.10129166402378154,75.0,22.0,1.4333867603498551,1.583138340895691,21.872615621590914,11.032911671745483,273.5683186027032,1525.0850398550028,0.8686618322424011,0.6736658895850663,8
170,155,-3.97062693448869,3.97062693448869,True,1.4663194317415769,0.35852883554498577,0.8986135205042587,0.1045312480924371,98.0,19.0,1.4997316543434365,2.8289384470779457,16.501608765041453,11.907730881966021,398.10051350666276,1193.518139739082,0.7819714739239216,0.6808013507000901,7
171,134,-3.9004554677081646,3.9004554677081646,True,1.328421717229721,0.38341776621537627,0.7683815701257959,0.22298768882059583,39.0,8.0,2.4184222790324044,2.7215268526414014,24.94834907521789,11.185945879750276,278.6000370128112,1123.527315740961,0.8664738703982172,0.6702524934531792,8
172,234,-3.720338045679084,3.720338045679084,True,1.3811013938384948,0.2969605939016144,0.7317645924625044,0.291725798910036,33.0,11.0,0.8086646012581475,1.4257362027257188,13.992660153459905,10.464522475390591,313.3220882820192,1465.7100163519594,0.8652464036960693,0.9095602583909319,8
173,6,-3.626716049865828,3.626716049865828,True,1.1554603578682165,0.33966800840739064,0.7437883810569856,0.09797918628156356,79.0,4.0,3.0559007310786095,1.8404171560522506,19.542441148708313,8.518684095139765,341.6975121417131,1400.6581691184838,0.8800049126034378,0.6236978125429931,8
174,201,-3.0680315199736174,3.0680315199736174,True,1.3148796782360361,0.35060286997075046,0.5984828646859676,0.1331881383348827,53.0,2.0,0.9962156157611373,2.9411217099888987,23.634841876482618,14.269363816819059,240.49858695358586,2360.51267697191,0.8172490054254924,0.9750506957379325,7
175,183,-3.0436427264875316,3.0436427264875316,True,1.4740341521108975,0.31368342758256496,0.7554428164600906,0.1550344309547056,80.0,7.0,1.9681406828475139,2.122275209238017,23.600828480371334,13.753096561481794,227.1767542737911,2897.683366350429,0.9441536601044849,0.9071968919219693,7
176,163,-2.949466497812219,2.949466497812219,True,1.3922680783749635,0.38469180300058153,0.6992337001149193,0.2635210740029387,79.0,18.0,0.9384765788003593,2.9849105345391296,21.5616488715802,15.050615571410255,314.39967509804643,2821.9819456923547,0.6265663316770423,0.541047408248968,7
177,80,-2.876261997273375,2.876261997273375,True,1.1850909722200984,0.3508247087465388,0.6818177935633215,0.19869957979002653,47.0,11.0,1.127427764501911,3.8693501393036835,20.302698662516942,12.410718282627665,339.5744891807657,1692.7930818448708,0.7646289491481312,0.7126974157217987,8
178,48,-2.8404346875519155,2.8404346875519155,True,1.3523063720081463,0.3833167612886178,0.8129629235216249,0.08497116965465817,88.0,26.0,0.97000959122916,2.4982987117175908,22.3463904726838,13.178568272720792,277.1228324215086,2588.2087104130214,0.7851792925570975,0.7883890692641251,7
179,200,-2.7714991594229073,2.7714991594229073,True,1.4451499113375161,0.3387437473966566,0.7418062768232595,0.08951705015083648,79.0,22.0,3.0159392212458984,2.349859681152497,21.013938487591624,10.022497724339201,298.04757693732745,2472.3896292249547,0.9381616232604955,0.8679396554510976,7
180,113,-2.725395198899889,2.725395198899889,True,1.1968378070098862,0.33662405276387575,0.7905949086603719,0.2841874231388725,74.0,24.0,2.7924062597855364,1.0814725433617265,22.073397956880783,13.257020058741793,251.22126906873208,1456.0380886502398,0.8606352251791626,0.7584566084246582,7
181,153,-2.713248390818346,2.713248390818346,True,1.354669396889776,0.37243599567778557,0.8915289460110534,0.189554502042252,58.0,16.0,1.924290513622577,4.218095451341755,15.132659647732392,11.077766756500822,323.08119251425546,1256.5879338863276,0.8304889415509271,0.8628801163484031,7
182,93,-2.7055658868028853,2.7055658868028853,True,1.4489082512027869,0.3112774312119627,0.5957256438751672,0.11253575518281698,39.0,10.0,3.289944491268197,2.40192201505686,18.11921999500883,7.89860961948388,359.5147171330141,1914.7862789970989,0.9087387093002268,0.6020455865406428,8
183,144,-2.678265874426255,2.678265874426255,True,1.5079517441918324,0.23872059583777636,0.7978565626734944,0.11990469680917785,74.0,8.0,1.6684362733393456,3.0595831899536945,19.308180455663145,9.525543783192438,340.5449911535694,1489.2346392384832,0.838475271206972,0.6699980543942574,8
184,173,-2.6740138297532785,2.6740138297532785,True,1.4922273365515597,0.31294028496908205,0.5298588710831522,0.11139643972318276,41.0,13.0,0.6992593153946318,3.100271470368724,19.033498771336955,8.825625703786134,342.2910924360573,2131.7280644299813,0.8900059675882133,0.596021807552816,8
185,168,-2.5414373195228475,2.5414373195228475,True,1.3603144203564441,0.34002258968221516,0.4653100300614882,0.1488252463193954,42.0,13.0,2.314733984811511,2.618986001744554,24.9159659484733,11.688561843850277,265.39468242331833,1127.0998210115472,0.9187640169765576,0.7016213364456396,7
186,158,-2.507744569366994,2.507744569366994,True,1.0346554183082461,0.3990189394037241,0.8479894905568869,0.14372632082285625,82.0,25.0,3.074508752624795,1.5779860379251847,13.368868133148581,9.896063612381552,402.6810236786164,1730.7341541489318,0.706553305964917,0.663618041202426,8
187,32,-2.4969787182949275,2.4969787182949275,True,1.4627472951416773,0.229459808916681,0.709795032107704,0.23683867192713387,59.0,13.0,1.0478513052861127,2.0510246548656714,22.07579077973645,14.669493836863843,315.81991621473395,2516.3453213681887,0.7539082488196412,0.6147099520501405,6
188,236,-2.486126388563711,2.486126388563711,True,1.0533799496923055,0.3957140825769389,0.7956384122359133,0.08037165847558027,73.0,22.0,1.7015232022169609,1.6647663299221533,15.72649890296663,9.093029629334097,287.13278017623986,1170.978196011096,0.9220645970774876,0.9069356506887409,8
189,78,-2.45573073624597,2.45573073624597,True,1.3634257288141647,0.32850263187290396,0.7439751914095107,0.16926698224048914,59.0,13.0,1.024288684634804,3.0395249628658148,20.009326493750514,13.680896643993663,331.04461472549167,1181.1083611647027,0.7953290751472708,0.8444535922038529,7
190,149,-2.429979324095701,2.429979324095701,True,1.5100594590256868,0.3833589855436399,0.723928739215236,0.119966398972795,71.0,3.0,1.5693809890645767,3.9227236912664774,24.913728870611564,12.875392670976016,243.40878717953268,1582.3028557079947,0.8986953447187166,0.9570004337210171,8
191,82,-2.4261334395383813,2.4261334395383813,True,1.4196624094307027,0.390735918202626,0.6288411086680469,0.29118036612000875,59.0,14.0,1.0332890232202065,2.7597817626318313,19.704939106849203,14.107402627311458,301.14341875924106,1924.6725787221412,0.92825428315862,0.760914425878072,7
192,91,-2.3279066563291275,2.3279066563291275,True,1.3914757738988328,0.21427258049415512,0.5589147422409081,0.15832683722452,53.0,10.0,0.6997383830528578,1.7028084524573748,23.540462452977906,17.49007685604356,263.14115420479635,1563.267950593781,0.7069677518238024,0.6603545668671456,7
193,178,-2.305662778459235,2.305662778459235,True,1.2560185291683308,0.33440328444160466,0.4735365765876951,0.139098058921756,41.0,13.0,3.551758265509981,2.496258666591848,15.832060738205739,6.584930640024126,385.20196137813656,1856.6882599001583,0.8719612224182877,0.7601042113664176,8
194,222,-2.234055903421647,2.234055903421647,True,1.2132124318353783,0.2344026695791136,0.6130862096332828,0.13303864107605168,65.0,7.0,2.9040190318361656,1.7964626485169455,19.169009643690742,10.046200158452145,403.4056539061671,2246.0239101201296,0.6972203375605909,0.535097833975954,7
195,203,-2.2192643583479836,2.2192643583479836,True,1.4065649001856038,0.2634612769346363,0.7383991344975349,0.13633806570305065,63.0,21.0,2.582052397842233,2.8438376340476035,22.63699967324699,11.604813072005967,254.1482616267569,1305.9535969510537,0.9602302482433781,0.7812804891544145,8
196,227,-2.169987724146001,2.169987724146001,True,1.0342855524692196,0.30272912610031333,0.739118067047336,0.16733821840615737,50.0,15.0,2.671173282763609,2.8596560824312878,22.061501226667147,14.228790158282163,271.10327697577344,1472.762596995116,0.9667394040315644,0.5648515160472769,7
197,26,-2.0818952250250327,2.0818952250250327,True,1.4402396409835652,0.20967200119672835,0.7527476960002357,0.14781815924529682,45.0,9.0,1.748913203403309,4.269487867375398,17.151732888089448,9.556041700591607,325.25133308759536,1034.5716582586747,0.8545417926476313,0.5201865439871091,8
198,206,-2.071217307726839,2.071217307726839,True,1.1363298339448649,0.26925047106684435,0.5933568709268974,0.2684705541699139,45.0,3.0,1.8371507127322002,2.261702370726275,20.761508647453738,8.38131286320732,331.7441797756242,2540.123303988228,0.9043295253215629,0.8038153599602994,6
