ducks_num,pucks_num,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
31,10,0.13020833333333334,-0.13020833333333334,37,126,1.5019471743280586,0.3414348247335296,0.6080098914226936,0.14347400860107107,1.522937462825306,1.4334989383963586,22.64340804226927,11.50699353415391,279.7720306368176,1393.77658974335,0.9036778969849117,0.6787193077391713,6
32,2,0.14450867052023122,-0.14450867052023122,20,201,1.0636364943502115,0.3480707021579591,0.6182969280788071,0.1682951564391118,2.720048203476442,4.393782825951279,15.034431556990526,8.887286852318272,406.23465313868803,2360.51267697191,0.6196073627561329,0.7233009817833049,6
32,4,-3.033787201762766,3.033787201762766,6,168,1.113286103455505,0.3315646672398481,0.6336190215643221,0.17526702911651298,1.263895172955408,2.8255782830909295,19.47217798422689,13.474001835397353,425.91925726482947,1836.0559406750335,0.8117311721742537,0.6724369680360356,6
32,6,4.616885766176623,-4.616885766176623,11,16,1.2450874079293042,0.35474321391096375,0.8484460143927783,0.1905169042572379,1.6771235917860388,1.1500264284555126,18.415277498836726,12.648085427119018,259.7065202487374,1191.950641338286,0.9267858765483683,0.6747539491490822,7
32,7,0.13297872340425532,-0.13297872340425532,15,71,1.4536933970876098,0.36581240957623806,0.6119827018754973,0.14503298197419373,2.5508303483871244,1.9709207157659474,19.373962093760028,10.8367628137206,276.86492299252836,1420.4501232113237,0.7355450974125451,0.9026523354377254,7
32,8,0.13089005235602094,-0.13089005235602094,14,29,1.3953409127301,0.25335244096484194,0.832316999570455,0.22317553396085876,1.898563559019071,2.5315059501994033,18.1643743117311,7.425395502487694,386.8916485909039,1497.5229718292942,0.6774844516866346,0.6338711125100551,7
32,9,-7.605599295549208,7.605599295549208,22,159,1.3265070052973946,0.3584829040459339,0.42067120245324635,0.1880931567937273,2.3640538490545744,2.10692737892906,21.163855083413686,13.626929375044075,232.37753318153977,1723.324650084955,0.504265442512106,0.92148109304851,7
32,10,1.046526914772787,-1.046526914772787,24,118,1.181602583118105,0.33492638697806537,0.8896116961045041,0.19878965591801184,3.3605172858720174,1.370081796724902,17.113974676575502,11.22175439562799,318.51983424744327,1364.9460108051853,0.871123803563149,0.5552252564911138,8
33,2,4.458241899336584,-4.458241899336584,39,122,1.452872712487355,0.26681240809074513,0.6909049666617171,0.1277473438784641,0.9427649638684001,3.3328726105332125,20.445575771809363,15.828088039297196,232.34538982450428,1561.1855792220672,0.9049336148086643,0.7195521209724896,7
33,5,0.13368983957219252,-0.13368983957219252,8,96,1.3297124732716092,0.339650572770964,0.6934717829266732,0.22768317778488378,0.7267192095854424,1.3408841054762795,15.855679637772054,11.180533468199767,208.7236358338896,2813.237918319438,0.9511622191610303,0.9964686795429055,8
