generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
138,1,77824,2989.2383151999966,26.034725837773543,1415.9549914105246,nan,0.99609375,22.34001799693729,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
139,1,78336,3015.001940300004,25.982072831503807,1399.118547459479,nan,0.99609375,22.349767966706533,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
140,1,78848,3040.884898599994,25.929294474875118,1382.2204084545426,nan,0.998046875,22.38028588147448,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
141,2,79872,3098.504410499998,25.77759764657274,1350.6301276538452,nan,0.962890625,8.310632867707623,1.2056976646282997,-1.2056976646282997,5.974254234460282,0.9225941594997147,0.26977050058229224,0.3996304564884656,0.14270040138240583,0.0,0.18588815484753105,0.10334229805470145,2.437045689878765,0.3803408515292688,2.919323656791942,18.0,12.0,20.0,13.0,231.22559774274347,2208.8026340950346,10.970912503395787
142,2,80384,3111.3204132999963,25.83597615224122,1327.7609407076418,nan,0.966796875,9.000565351495936,-0.6707985621420516,0.6707985621420516,5.974254234460282,1.3425810251963928,0.21669242760838145,0.4489127749577164,0.22358034495911278,0.0,0.21735094610005615,0.1321771393812472,2.855655337042002,1.084185288738432,1.9750777163481235,16.0,10.0,15.0,10.0,287.35277415757525,1275.9163642103013,16.813738589728008
143,2,80896,3126.9921946999966,25.870227670255236,1306.2119294316442,nan,0.98046875,11.10880034442825,-4.671670055973855,4.671670055973855,5.974254234460282,1.4526550581649242,0.30123344588078943,0.6135210310055267,0.16096572311059612,0.0,0.2529948293138751,0.12257229304564132,0.6817982658394897,0.5055384662678719,2.0524446566809944,16.0,12.0,15.0,10.0,321.35416338103147,1020.85641554947,10.775107394648584
144,2,81408,3135.187258399994,25.96591313067074,1281.6803257610038,nan,0.982421875,11.12131423611372,-4.671670055973855,4.671670055973855,5.974254234460282,1.4526550581649242,0.30123344588078943,0.6135210310055267,0.16096572311059612,0.0,0.2529948293138751,0.12257229304564132,0.6817982658394897,0.5055384662678719,2.0524446566809944,16.0,12.0,15.0,10.0,321.35416338103147,1020.85641554947,10.775107394648584
145,2,81920,3147.2219677999965,26.029304840314317,1258.8887871199986,nan,0.984375,11.134956225526631,-4.9256390843775275,4.9256390843775275,5.974254234460282,1.6288521235125406,0.3616858002979798,0.46918109585007617,0.09516774626223863,0.0,0.22259024159418145,0.06856918961364879,1.8197180645799023,1.7772653088504384,1.7781837321870395,17.0,10.0,15.0,10.0,281.24492053729733,1389.4211100294744,16.23250144012845
146,2,82432,3159.2959260999924,26.091889436187945,1236.246231952171,nan,0.98828125,12.880549310251828,-4.9256390843775275,4.9256390843775275,5.974254234460282,1.6288521235125406,0.3616858002979798,0.46918109585007617,0.09516774626223863,0.0,0.22259024159418145,0.06856918961364879,1.8197180645799023,1.7772653088504384,1.7781837321870395,17.0,10.0,15.0,10.0,281.24492053729733,1389.4211100294744,16.23250144012845
147,2,82944,3170.630872900001,26.160093471913903,1213.451321727161,nan,0.994140625,12.920522653100052,-4.9256390843775275,4.9256390843775275,5.974254234460282,1.6288521235125406,0.3616858002979798,0.46918109585007617,0.09516774626223863,0.0,0.22259024159418145,0.06856918961364879,1.8197180645799023,1.7772653088504384,1.7781837321870395,17.0,10.0,15.0,10.0,281.24492053729733,1389.4211100294744,16.23250144012845
148,2,83456,3185.785620399998,26.196364082251556,1192.2265205177907,nan,0.99609375,22.23898261940129,-4.9256390843775275,4.9256390843775275,5.974254234460282,1.6288521235125406,0.3616858002979798,0.46918109585007617,0.09516774626223863,0.0,0.22259024159418145,0.06856918961364879,1.8197180645799023,1.7772653088504384,1.7781837321870395,17.0,10.0,15.0,10.0,281.24492053729733,1389.4211100294744,16.23250144012845
149,2,83968,3196.4162276999996,26.269419881033354,1169.4205711097559,nan,0.99609375,22.252431780015595,-5.174830469044202,5.174830469044202,5.974254234460282,1.5237782771451704,0.3536494075550572,0.3370263050761689,0.17657662293679743,0.0,0.33491728241146246,0.07462142032163468,4.455280602728692,1.4919622496907579,1.645680284400704,16.0,10.0,16.0,12.0,299.6678204061768,2143.020596658114,34.12662339163346
150,2,84480,3215.654348600001,26.271480340161574,1149.8400398024246,nan,0.998046875,22.29160812854989,-5.174830469044202,5.174830469044202,5.974254234460282,1.5237782771451704,0.3536494075550572,0.3370263050761689,0.17657662293679743,0.0,0.33491728241146246,0.07462142032163468,4.455280602728692,1.4919622496907579,1.645680284400704,16.0,10.0,16.0,12.0,299.6678204061768,2143.020596658114,34.12662339163346
151,3,85504,3299.4057226000004,25.9149699033137,1126.1444681928144,nan,0.9921875,12.90418668034703,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
152,3,86016,3315.035364399999,25.947234507276026,1105.0117881333329,nan,0.9921875,15.781090467633538,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
153,3,86528,3340.7214195999986,25.900992370193034,1087.2170300473367,nan,0.99609375,15.81997041309205,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
154,3,87040,3365.6468598999927,25.861299067658667,1069.0878260858801,nan,0.99609375,15.826618830989355,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
155,3,87552,3381.791366199992,25.88923754287637,1048.1575579450268,nan,0.99609375,15.83074331008459,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
156,3,88064,3408.4244720999995,25.837157525671085,1030.4539101697674,nan,0.99609375,15.836486026552201,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
157,3,88576,3431.1142743999953,25.8155202410125,1011.4845548809235,nan,0.99609375,15.840537312303558,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
158,3,89088,3455.1045440000016,25.784458578744516,992.8461333333338,nan,0.99609375,15.844096559454453,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
159,3,89600,3482.9775631999946,25.725115472084685,975.2337176959985,nan,0.99609375,0.6236513419080213,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
160,3,90112,3509.068771399994,25.67974749723942,957.0187558363621,nan,0.99609375,0.6347510485992076,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
161,4,91136,3572.022478400002,25.513837203180785,923.1069326202252,nan,0.98828125,0.9038884533692688,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
162,4,91648,3583.452616499999,25.57533468644374,900.8679762150836,nan,0.990234375,0.8832124721100483,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
163,4,92160,3594.1912787000037,25.641373219661723,878.5800903488898,nan,0.990234375,0.9013694819758203,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
164,4,92672,3607.3072943000006,25.69007640309253,856.9846058281769,nan,0.990234375,0.9061566928603028,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
165,4,93184,3621.927066499993,25.727740589223757,835.8293230384598,nan,0.9921875,0.9293830220835879,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
166,4,93696,3636.503046900005,25.76541220826768,814.7356553163945,nan,0.9921875,0.9250332234262237,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
167,4,94208,3651.1255595999974,25.802454191775603,793.72294773913,nan,0.9921875,0.9018778463665095,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
168,4,94720,3664.679946999997,25.846731875600835,772.5541509891885,nan,0.9921875,0.8418454750240678,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
169,4,95232,3677.3532758999936,25.896886389489726,751.2872284096761,nan,0.994140625,0.7669546370826189,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
170,4,95744,3691.3061342,25.93770240645461,730.3653848417113,nan,0.99609375,0.784848913434325,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060808,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
171,5,96768,3766.623466899997,25.690914117211168,697.5228642407401,nan,0.966796875,12.729483467134788,5.265574533605877,-5.265574533605877,5.974254234460282,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
172,5,97280,3781.7254949999915,25.723707373424844,676.7298254210511,nan,0.96875,15.583032167257102,5.265574533605877,-5.265574533605877,5.974254234460282,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
173,5,97792,3794.441829000003,25.772433577080914,655.5841903507859,nan,0.9765625,15.648191207880846,5.265574533605877,-5.265574533605877,5.974254234460282,1.6751141396675258,0.25629611328244206,0.5745592273771762,0.2774599595367908,0.0,0.44957126444354645,0.04745062171695753,6.240823448483042,5.908464120628281,2.906388637584609,19.0,10.0,20.0,15.0,271.5961067471653,2749.3419852107763,37.60505259037018
174,5,98304,3810.934377700003,25.795248686315347,635.1557296166671,nan,0.98046875,15.68323399846247,-5.399564411644704,5.399564411644704,5.974254234460282,1.6419803859253426,0.30587469671861983,0.733031574999419,0.18485103050766152,0.0,0.4982684678887079,0.07002421452348301,5.25393630162651,1.4945079368181808,3.260616026016057,20.0,15.0,20.0,15.0,214.939155618099,2226.7073408435463,15.293333395273292
175,5,98816,3831.2107982000016,25.792368315109737,615.3758276901557,nan,0.986328125,15.734823986284962,-5.399564411644704,5.399564411644704,5.974254234460282,1.6419803859253426,0.30587469671861983,0.733031574999419,0.18485103050766152,0.0,0.4982684678887079,0.07002421452348301,5.25393630162651,1.4945079368181808,3.260616026016057,20.0,15.0,20.0,15.0,214.939155618099,2226.7073408435463,15.293333395273292
176,5,99328,3846.2685047999985,25.824510139123774,594.7837894020616,nan,0.98828125,22.133155187118728,-5.399564411644704,5.399564411644704,5.974254234460282,1.6419803859253426,0.30587469671861983,0.733031574999419,0.18485103050766152,0.0,0.4982684678887079,0.07002421452348301,5.25393630162651,1.4945079368181808,3.260616026016057,20.0,15.0,20.0,15.0,214.939155618099,2226.7073408435463,15.293333395273292
177,5,99840,3861.7112618999963,25.853823144425828,574.3057774107688,nan,0.990234375,22.160490707324023,-5.399564411644704,5.399564411644704,5.974254234460282,1.6419803859253426,0.30587469671861983,0.733031574999419,0.18485103050766152,0.0,0.4982684678887079,0.07002421452348301,5.25393630162651,1.4945079368181808,3.260616026016057,20.0,15.0,20.0,15.0,214.939155618099,2226.7073408435463,15.293333395273292
178,5,100352,3878.807648899994,25.871868131553057,554.1153784142849,nan,0.990234375,22.173624656004236,-5.399564411644704,5.399564411644704,5.974254234460282,1.6419803859253426,0.30587469671861983,0.733031574999419,0.18485103050766152,0.0,0.4982684678887079,0.07002421452348301,5.25393630162651,1.4945079368181808,3.260616026016057,20.0,15.0,20.0,15.0,214.939155618099,2226.7073408435463,15.293333395273292
179,5,100864,3902.455861299997,25.846288487270655,534.8543566248727,nan,0.994140625,22.232629771933915,-5.4964853230000905,5.4964853230000905,5.974254234460282,1.7387785182250681,0.3660923883115041,0.5638755054892031,0.18088693702305947,0.0,0.5973420112559596,0.08339074191675082,6.25862165912838,2.340794653745938,2.5875914548964616,20.0,15.0,21.0,12.0,255.65597036480426,1668.5302039856242,13.932640890025754
180,5,101376,3925.494671399996,25.82502550279735,515.468997254545,nan,0.994140625,22.24677910683554,-5.4964853230000905,5.4964853230000905,5.974254234460282,1.7387785182250681,0.3660923883115041,0.5638755054892031,0.18088693702305947,0.0,0.5973420112559596,0.08339074191675082,6.25862165912838,2.340794653745938,2.5875914548964616,20.0,15.0,21.0,12.0,255.65597036480426,1668.5302039856242,13.932640890025754
181,0,102400,3992.1922548000002,25.650067297455344,479.06307057600003,4.466955695677743e-07,1.0,22.386611108939515,-5.309806175840561,5.309806175840561,5.974254234460282,1.7875586044548253,0.30597937276467896,0.47226133856074876,0.20886194841397238,0.0,0.42503536649875084,0.10811924351472077,5.499627584033128,0.43763642953825865,2.1068622103562356,14.0,8.5,20.0,15.0,323.253386970154,1719.9047216214822,26.62290095238284
182,0,102912,4016.070353999996,25.62504909743424,459.55033901492493,4.464488268727054e-07,1.0,22.398983708946492,-5.309806175840561,5.309806175840561,5.974254234460282,1.7875586044548253,0.30597937276467896,0.47226133856074876,0.20886194841397238,0.0,0.42503536649875084,0.10811924351472077,5.499627584033128,0.43763642953825865,2.1068622103562356,14.0,8.5,20.0,15.0,323.253386970154,1719.9047216214822,26.62290095238284
183,0,103424,4040.783184700005,25.595038207346523,440.08529734356495,4.462320050237371e-07,1.0,22.409867260570106,-5.309806175840561,5.309806175840561,5.974254234460282,1.7875586044548253,0.30597937276467896,0.47226133856074876,0.20886194841397238,0.0,0.42503536649875084,0.10811924351472077,5.499627584033128,0.43763642953825865,2.1068622103562356,14.0,8.5,20.0,15.0,323.253386970154,1719.9047216214822,26.62290095238284
184,0,103936,4061.491473400005,25.590599089204005,420.1542903517246,1.5321160729754e-05,1.0,0.6526920627221016,-5.309806175840561,5.309806175840561,5.974254234460282,1.7875586044548253,0.30597937276467896,0.47226133856074876,0.20886194841397238,0.0,0.42503536649875084,0.10811924351472077,5.499627584033128,0.43763642953825865,2.1068622103562356,14.0,8.5,20.0,15.0,323.253386970154,1719.9047216214822,26.62290095238284
185,1,104960,4162.462677200005,25.21584171190797,385.78922374048824,nan,0.998046875,22.393307873626494,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
186,1,105472,4202.602628199995,25.096829115431838,367.2177053766986,4.458573161654236e-07,1.0,22.428700028979147,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
187,1,105984,4242.918362800003,24.979033518349063,348.45223269372,4.4559484914520206e-07,1.0,22.4419111198958,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
188,1,106496,4276.872809099994,24.90043654639581,328.99021608461493,4.4536374265346467e-07,1.0,22.453556592685974,-5.974254234460282,5.974254234460282,5.974254234460282,1.7386498336595917,0.38261480892652766,0.5617099118342356,0.16047464233923972,0.0,0.5365480814874165,0.0637116468495907,8.880452507792207,3.821238842987988,3.348323508440957,20.0,13.0,22.0,13.0,218.57340895813334,2287.910729928571,22.4875969306977
189,2,107520,4351.209403200002,24.710371309853937,290.0806268800001,nan,0.998046875,22.301741382051002,-5.174830469044202,5.174830469044202,5.974254234460282,1.5237782771451704,0.3536494075550572,0.3370263050761689,0.17657662293679743,0.0,0.33491728241146246,0.07462142032163468,4.455280602728692,1.4919622496907579,1.645680284400704,16.0,10.0,16.0,12.0,299.6678204061768,2143.020596658114,34.12662339163346
190,2,108032,4364.768514900003,24.75091167634924,268.9193871739338,nan,0.998046875,0.6950453659908666,-5.174830469044202,5.174830469044202,5.974254234460282,1.5237782771451704,0.3536494075550572,0.3370263050761689,0.17657662293679743,0.0,0.33491728241146246,0.07462142032163468,4.455280602728692,1.4919622496907579,1.645680284400704,16.0,10.0,16.0,12.0,299.6678204061768,2143.020596658114,34.12662339163346
191,2,108544,4385.493192599999,24.75069398879815,248.2354637320754,nan,0.998046875,0.7071654862968466,-5.174830469044202,5.174830469044202,5.974254234460282,1.5237782771451704,0.3536494075550572,0.3370263050761689,0.17657662293679743,0.0,0.33491728241146246,0.07462142032163468,4.455280602728692,1.4919622496907579,1.645680284400704,16.0,10.0,16.0,12.0,299.6678204061768,2143.020596658114,34.12662339163346
192,3,109568,4486.668542300002,24.420792168398545,209.65740851869168,nan,0.99609375,0.6471539430295986,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
193,3,110080,4517.981072900002,24.364865240425154,189.12478909813962,nan,0.99609375,0.6766715822293451,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
194,3,110592,4539.326316199993,24.3630865675636,168.12319689629604,nan,0.99609375,0.6857532800797247,-5.721295938559538,5.721295938559538,5.974254234460282,1.6872888401855988,0.34629672442817094,0.6428401829713456,0.22111469253935362,0.0,0.3560751333694917,0.07637347660577856,8.280324937964139,1.9449059459178173,2.8828129453154894,20.0,11.0,20.0,15.0,244.092459084845,2837.7788366856807,38.92037793116595
195,4,111616,4619.5582883000025,24.16161741755502,127.14380610000006,nan,0.998046875,0.7876758006274364,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060805,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
196,4,112128,4631.737483399993,24.208625899430476,105.74743112785372,nan,0.998046875,0.7944969749375602,-5.49048113056776,5.49048113056776,5.974254234460282,1.3713789439645827,0.34399712886576495,0.645628357569217,0.2558443997650675,0.0,0.23934999131060805,0.06507442641092044,5.03875041483559,4.678063524209293,2.9308883856603107,18.0,12.0,20.0,15.0,226.44533966707107,1956.7402492423473,11.781434072827519
197,4,112640,4646.048873099993,24.244256372801125,84.47361587454533,nan,0.998046875,0.7026555812968386,-5.575394567186952,5.575394567186952,5.974254234460282,1.4923811829910751,0.2877938232337815,0.492339280344832,0.2939383343167319,0.0,0.2450940031620947,0.10014544939827201,6.649154234728492,2.6143418015111664,2.6369797503959824,18.0,12.0,21.0,13.5,247.77035652036167,1817.6607559444851,20.684475975631656
198,5,113664,4742.846080899995,23.965357100188942,42.728343071171125,nan,0.9921875,22.246123174043024,-5.4964853230000905,5.4964853230000905,5.974254234460282,1.7387785182250681,0.3660923883115041,0.5638755054892031,0.18088693702305947,0.0,0.5973420112559596,0.08339074191675082,6.25862165912838,2.340794653745938,2.5875914548964616,20.0,15.0,21.0,12.0,255.65597036480426,1668.5302039856242,13.932640890025754
199,5,114176,4766.4467726,23.954112035057783,21.374200773991035,nan,0.9921875,22.25647990403311,-5.4964853230000905,5.4964853230000905,5.974254234460282,1.7387785182250681,0.3660923883115041,0.5638755054892031,0.18088693702305947,0.0,0.5973420112559596,0.08339074191675082,6.25862165912838,2.340794653745938,2.5875914548964616,20.0,15.0,21.0,12.0,255.65597036480426,1668.5302039856242,13.932640890025754
200,5,114688,4786.8228485,23.959106829269576,0.0,nan,0.9921875,22.2619024684952,-5.512756738790626,5.512756738790626,5.974254234460282,1.7689335027348214,0.23179511144723694,0.4873285891827531,0.24592133418339887,0.0,0.33196908959872606,0.09973576421721898,5.556773722133734,5.139581921913027,2.115395529356238,17.0,12.0,20.0,15.0,233.16456079765877,1954.231633853572,14.178832345626187
