evaluation,generation,status,objective,score,raw_score,implied_penalty,message,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,ground,m1,m2,m3
128,1,ok,10.80832415203174,-10.80832415203174,5.453980268158301,16.26230442019004,,1.2750396249737386,0.2396821335529625,0.8371449012125273,0.08840228344688263,15.902355198324557,20.19796947472416,2.061821235626149,2.3047502497973875,18.69441082506058,10.408874398346082,460.7625286905351,2281.253679693191,0.8556566494769219,0.5913739967755192,0.12244897959183673,1.0,1.9760646233624886,2.355466665203976
129,1,ok,0.5704021293591541,-0.5704021293591541,4.508260517092383,5.078662646451537,,1.521691129345528,0.21155398787729343,0.7966918522683573,0.17529321435746947,28.60262737484387,4.8409171730992835,4.514269733775733,3.527932502967853,13.346117242148065,9.290368448069321,303.6996701133242,1055.2455360242893,0.8101748398943291,0.7628898729265232,0.10778443113772455,1.0,1.4004760859546581,2.0
130,1,ok,3.396947404031218,-3.396947404031218,4.640335834244988,8.037283238276206,,0.9611452728683634,0.1817727119455474,0.6081401625425263,0.29401734205466884,17.784333156219077,8.739767562912974,2.3701868872783214,1.0902261111632727,16.711578625408283,12.714291627418971,266.48278091890097,2021.0278852153326,0.9234059666573975,0.6404734610169263,0.14516129032258066,1.0,1.4951745439224078,2.0
131,1,ok,-0.0972972972972973,0.0972972972972973,0.0972972972972973,0.0,,1.3307103129021745,0.2793860878516712,0.685010080223443,0.16420169005995783,26.203312214386777,16.147819547470977,0.9301793163474843,4.083985707898246,15.512610182336159,7.800155219517216,222.89564820902157,1018.9741168865165,0.7128439710842285,0.8772290779317244,0.0972972972972973,0.0,0.0,0.0
132,1,ok,6.386621206523238,-6.386621206523238,0.16981132075471697,6.556432527277956,,1.4317443331281832,0.3437383897613753,0.6541173331672958,0.12860766090050788,18.392023065788614,2.871803155482201,4.9950728055511,2.6596122886164997,14.574029981169947,5.883870115122516,490.966851595727,2187.848637141313,0.5113819862216704,0.8365757357303001,0.16981132075471697,0.0,0.0,0.0
133,1,ok,9.100714529012894,-9.100714529012894,4.975315440663672,14.076029969676565,,1.2504847528297134,0.25294669190706814,0.7389781880811743,0.1161684948282109,37.09727715505548,1.9077876825567408,1.3095770232967516,2.8108721258562666,17.586434965935474,13.642338995041953,403.2841596333249,2284.9680940921157,0.9391091501366886,0.833259635806437,0.09090909090909091,1.0,1.5605084076285651,2.323897942126016
134,1,ok,22.96398050973017,-22.96398050973017,5.76163438306817,28.72561489279834,,1.1862901049665715,0.22062231669795568,0.7910965666817861,0.17023072395433897,13.653399231406944,23.78850363973101,3.6719921413737575,3.90842749604577,20.475701643277816,14.599364211701767,339.5715039137116,2065.250429613864,0.9724999213953957,0.9108565929444452,0.12080536912751678,1.0,1.9980069561602978,2.6428220577803554
135,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.1706 m, at or behind the permitted tail-front limit x=0.3114 m; width 0.1292 m puts the fuselage back at x=1.1425 m, at or behind the permitted tail-front limit x=0.3114 m; width 0.1822 m puts the fuselage back at x=0.7241 m, at or behind the permitted tail-front limit x=0.3114 m; width 0.2352 m puts the fuselage back at x=0.6236 m, at or behind the permitted tail-front limit x=0.3114 m; width 0.2882 m puts the fuselage back at x=0.4860 m, at or behind the permitted tail-front limit x=0.3114 m",1.2048846312283492,0.36149549936543085,0.3113906791404759,0.2155947551112282,57.48711391465992,23.0763566809711,1.9299904353718678,3.129095108269595,12.347979318692932,14.208265939535146,259.79719067766626,2948.3678988522483,0.9229801040768554,0.9240689631295782,nan,nan,nan,nan
136,1,ok,1.427674480489312,-1.427674480489312,4.732891467567626,6.160565948056938,,1.0710595709121142,0.3585915510865868,0.48632068991033034,0.27758719243069807,4.374892645259706,10.542015706949565,2.883842305897367,4.227340051240002,10.18695621775085,15.841296531299392,298.7040018668954,2737.7111809191747,0.7661020472005916,0.8487841945408816,0.3,1.0,1.3592979435255133,2.073593524042113
137,1,ok,9.438598680652639,-9.438598680652639,5.7317241054487305,15.17032278610137,,1.4470681339507256,0.25282847580877493,0.8058955928430037,0.14819853623808243,26.177204465561843,26.39151540559024,3.4023904364733557,3.0687118496688273,17.7637913208066,8.149033375455256,391.60046260797486,2325.468853505927,0.9921823591804388,0.9371159175131205,0.08372093023255814,1.0,2.1595819897911737,2.4884211854249987
138,1,ok,2.831678881487187,-2.831678881487187,0.12162162162162163,2.9533005031088084,,1.016732865506465,0.3834998891689134,0.43324863870056285,0.14831403664195567,20.72556517128848,12.174203260204699,1.5025735594843015,3.698560953059456,16.651681630827984,10.037868967954246,390.23019017750715,1020.1607255417766,0.5156698529909665,0.8954523354107209,0.12162162162162163,0.0,0.0,0.0
139,1,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.7825 m, at or behind the permitted tail-front limit x=0.4687 m; width 0.1292 m puts the fuselage back at x=1.8170 m, at or behind the permitted tail-front limit x=0.4687 m; width 0.1822 m puts the fuselage back at x=0.9493 m, at or behind the permitted tail-front limit x=0.4687 m; width 0.2352 m puts the fuselage back at x=0.7059 m, at or behind the permitted tail-front limit x=0.4687 m; width 0.2882 m puts the fuselage back at x=0.7102 m, at or behind the permitted tail-front limit x=0.4687 m",1.3282065624215897,0.2507286825495501,0.46872257586035804,0.2468355827981377,41.480088349701404,39.78983460482928,3.0632546674713796,1.1861018279992765,17.952987861079865,12.064156471786209,313.52968613107674,2474.3382570281947,0.7572741872577424,0.9266784558721781,nan,nan,nan,nan
140,1,ok,-2.2436835140445544,2.2436835140445544,5.056509323760556,2.812825809716002,,1.2994841105150359,0.35394112531587196,0.8003670711307915,0.10470261000759401,56.28373768929568,2.072004101425062,1.6960123131316895,1.514801267611795,14.400092243481037,7.345785881268797,331.41718451834396,2473.235741221092,0.9612307587809577,0.9606418807419503,0.06143344709897611,1.0,1.7038933021368339,2.291182574524746
141,2,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=3.1804 m, at or behind the permitted tail-front limit x=0.7187 m; width 0.1292 m puts the fuselage back at x=1.6697 m, at or behind the permitted tail-front limit x=0.7187 m; width 0.1822 m puts the fuselage back at x=1.1818 m, at or behind the permitted tail-front limit x=0.7187 m; width 0.2352 m puts the fuselage back at x=0.9280 m, at or behind the permitted tail-front limit x=0.7187 m; width 0.2882 m puts the fuselage back at x=0.7772 m, at or behind the permitted tail-front limit x=0.7187 m",1.3873436450631795,0.3145382238638598,0.7186977632989174,0.10110340106922472,85.58462597736016,7.119091002964188,1.2998949059504463,3.153025900867455,11.15799334738179,15.473195601055046,409.91873006248926,2554.8106202424697,0.9134704875502633,0.7829056982648015,nan,nan,nan,nan
142,2,ok,5.890831104747243,-5.890831104747243,5.306034783811273,11.196865888558516,,1.073491776844456,0.257382064698471,0.5112698285237535,0.14080637792616602,35.40685140344972,13.19829844923672,2.204607411203316,2.4870945706067036,14.508291484355276,9.838740215538177,392.93327525189284,2456.145977374139,0.8315775848210822,0.9478028254910109,0.08144796380090498,1.0,1.8309367901551297,2.3936500298552383
143,2,ok,4.69160111192059,-4.69160111192059,5.353049828086772,10.044650940007362,,1.45036341651048,0.3376209558519235,0.7587283427322734,0.13943330212038516,17.805826337471643,8.974061398263725,3.291504486718639,2.887607031536375,17.616606114316443,11.107759889097307,494.41374360349755,2733.4003365544518,0.694283535738901,0.9061392836534176,0.14516129032258066,1.0,1.5782288657942234,2.629659671969968
144,2,ok,11.387751651964997,-11.387751651964997,5.512843067242728,16.900594719207724,,1.3471562375254074,0.2378316876573707,0.8838890664078357,0.263971193705681,68.87836930676893,2.5843602321084767,2.422291242515087,1.5447356130657988,12.771345496804322,15.967346970198587,462.16146833676976,1176.036085711819,0.6494047486560229,0.8179144073266353,0.04986149584487535,1.0,2.0504553835662183,2.4125261878316344
145,2,ok,-4.516044160351604,4.516044160351604,4.516044160351604,0.0,,1.456733570396725,0.28523209980852676,0.6386439271899986,0.24112953812053933,30.978981588009987,4.488836184411383,3.221187592238398,3.9553483918051096,10.971054191001741,13.515072747750153,282.7307252370627,2090.1403363110912,0.7840095672427229,0.7324966741344406,0.10344827586206896,1.0,1.412595884489535,2.0
146,2,ok,9.788235294117648,-9.788235294117648,0.21176470588235294,10.0,,1.4994195490404945,0.30375784091165725,0.43686792644532024,0.25893876048156944,11.747586316564458,6.002851118801278,1.2924037689794783,2.0966677634725586,18.066749368258883,14.006438438630017,483.3134783810606,2197.4640330113325,0.8466293667643523,0.9681376467572849,0.21176470588235294,0.0,0.0,0.0
147,2,ok,6.757177086425276,-6.757177086425276,5.541820251351552,12.298997337776829,,1.2337407566656196,0.25807199595720925,0.7720647427548423,0.2917830463240872,31.69921561823073,27.11937347199212,4.733775217480044,2.110665095455003,14.322528531206245,17.42010063437948,380.76709371233204,1893.8379465997918,0.8255593288259787,0.5509944192929312,0.07258064516129033,1.0,2.4692396061902624,2.0
148,2,ok,-0.03956043956043956,0.03956043956043956,0.03956043956043956,0.0,,1.1059502891143345,0.19613880555415777,0.7866113488450586,0.28312605496421306,82.55605390426737,10.649271425192726,2.5309688439919777,4.323339687081605,10.557047420353076,9.30800685936019,384.58772638971294,2491.343525453074,0.5315687931766178,0.8722379352739201,0.03956043956043956,0.0,0.0,0.0
149,2,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=3.1555 m, at or behind the permitted tail-front limit x=0.4845 m; width 0.1292 m puts the fuselage back at x=1.6523 m, at or behind the permitted tail-front limit x=0.4845 m; width 0.1822 m puts the fuselage back at x=1.1643 m, at or behind the permitted tail-front limit x=0.4845 m; width 0.2352 m puts the fuselage back at x=0.9055 m, at or behind the permitted tail-front limit x=0.4845 m; width 0.2882 m puts the fuselage back at x=0.7468 m, at or behind the permitted tail-front limit x=0.4845 m",1.1869282767256741,0.3616743732257045,0.48449093844302604,0.2738367517508229,82.65527638461573,10.24779053899038,2.226449472122596,3.4504948152835615,13.21784900558297,11.589549916401404,397.4130454896089,2484.697754979851,0.7737780024161373,0.8340083942624228,nan,nan,nan,nan
150,2,ok,3.2130746829844177,-3.2130746829844177,0.05750798722044728,3.270582670204865,,1.3437260451649824,0.34664910883494504,0.746089569849478,0.2712786381022167,59.98482554454867,1.8473714927115559,0.5544673743799673,1.5832406525749962,22.560609127216207,10.416945490765487,270.790824808289,2173.6755327157803,0.7049315298452781,0.9590420724338746,0.05750798722044728,0.0,0.0,0.0
151,2,ok,6.479908067752505,-6.479908067752505,5.407128217925158,11.887036285677663,,1.4818263278338626,0.29646912934220615,0.7663414958422651,0.22451969779534056,4.061919115554829,15.272596733105036,2.598832030007479,3.9969097456894502,24.7393263672516,15.735517038404865,356.38210752541096,2657.5908734577006,0.728373027764121,0.9101049268205805,0.25,1.0,1.6007378529510643,2.556390364974094
152,2,ok,-4.185679924978735,4.185679924978735,4.529492616428581,0.3438126914498465,,1.0275472025883325,0.3678319840875114,0.8605425575188452,0.24237588102152585,5.860932648019848,2.895890873279189,0.6344550660347044,3.1194024571926997,19.557897397151052,8.330352621823225,283.9433661293599,1997.4544152657818,0.9001106041803844,0.7978122505436644,0.391304347826087,1.0,1.1381882686024942,2.0
153,2,ok,22.136459298559856,-22.136459298559856,5.982001629378004,28.11846092793786,,1.2087925549403757,0.21439413288963283,0.5962525138981088,0.1465014602800286,54.75345236756317,30.44224879529208,3.808285918385221,2.9919161280579742,14.988479445936242,16.55681810234328,388.35451044196344,1476.929587193902,0.6012793469784325,0.8533934436575372,0.04838709677419355,1.0,2.459266571031831,2.4743479615719797
154,2,ok,-0.23684210526315788,0.23684210526315788,0.23684210526315788,0.0,,1.2471972785809549,0.3749046505245369,0.8130278095406102,0.21791045774027193,5.9079615133189165,12.777495004880807,1.9762970442652918,2.711288861955287,13.09254105833374,13.54713131529358,213.77555522940787,1346.8339448889406,0.5315238089183949,0.7083313521935124,0.23684210526315788,0.0,0.0,0.0
155,2,ok,-0.24324324324324326,0.24324324324324326,0.24324324324324326,0.0,,1.4338201857426742,0.19226092387560345,0.5924507396385154,0.19669997324015698,5.176732071600448,14.34969299305525,2.799793934703912,3.053938571775376,11.127502721014435,7.567273332131336,304.860984640543,1005.1490663553218,0.8796725138361483,0.6327397163684267,0.24324324324324326,0.0,0.0,0.0
156,2,ok,17.339929912126145,-17.339929912126145,0.0728744939271255,17.41280440605327,,1.1612548272882222,0.17809783704759066,0.7756474166273076,0.18668174776803764,36.389161892157816,20.244027555480628,1.2541407906893898,1.9691333922743601,12.52013037598865,15.61814818660578,478.5453626765932,2578.0008317205047,0.9762690196128868,0.8611732267243237,0.0728744939271255,0.0,0.0,0.0
157,2,ok,0.43950992232250385,-0.43950992232250385,5.061882410643979,5.501392332966483,,1.4035966765775063,0.3843204966823465,0.542079184808368,0.21694687299205337,3.429738378328416,5.220900956198447,2.402108290491713,1.6642887175143792,14.12130779207806,11.297576842688018,356.41370568633954,2913.9061226458216,0.8070943049801578,0.7669614418760846,0.4864864864864865,1.0,1.2280595275342971,2.3473363966231955
158,2,ok,13.036145149412087,-13.036145149412087,5.237813906158136,18.273959055570224,,1.486818552139283,0.23162551100054585,0.5744156953700419,0.15274550963502825,9.053416407911818,19.727456375840372,0.6311573798015937,1.9675921550608413,18.79254806304174,15.02523684962706,412.51992462248216,2759.362500576464,0.7468733071110323,0.8441850146225902,0.16071428571428573,1.0,1.9120816236907054,2.1650179967531447
159,2,ok,12.336438210698898,-12.336438210698898,5.755244868643576,18.091683079342474,,1.308369065252553,0.3194252763104191,0.8135443532221097,0.17916305446000905,28.459069908921258,14.368728781312301,3.6285165933401498,2.2651327712732687,15.525011926374615,17.04160375808909,473.1545156939894,1741.3555634186478,0.8207351055900898,0.9407096784419757,0.09523809523809523,1.0,2.0379802112070196,2.622026562198461
160,2,ok,-2.7913868780714925,2.7913868780714925,4.913266170514805,2.1218792924433125,,1.2422191938424616,0.2877930319590894,0.5611176645350505,0.21530847553962087,12.681146268375173,11.382477438602669,0.776776262059808,2.9250061060453865,15.955240215968306,12.651637841501143,373.0673832472968,1158.4852232153667,0.7450940310073966,0.8425284249681034,0.17142857142857143,1.0,1.5494443085025948,2.1923932905836385
161,2,ok,-0.12949640287769784,0.12949640287769784,0.12949640287769784,0.0,,1.1705515713111345,0.3683025080940599,0.39121919924792237,0.12814663397668533,20.974841968883542,8.520918299262034,0.7908627067383165,2.6375107166574163,12.803487346148149,6.801284234313289,314.5008728232706,2528.0979084872242,0.7566324406097915,0.8624843892043355,0.12949640287769784,0.0,0.0,0.0
162,2,ok,9.920704845814978,-9.920704845814978,0.07929515418502203,10.0,,1.3662972893479788,0.19318913683167221,0.6030236035303631,0.1215309693278037,28.734203878549945,25.31173651284777,1.659242180733217,3.393533107445135,23.7177097657666,14.601723238373975,330.9050681033249,1029.039407231578,0.6894267503763278,0.6846937457860326,0.07929515418502203,0.0,0.0,0.0
163,2,ok,1.6986666300460609,-1.6986666300460609,4.8990258403415545,6.597692470387615,,1.36205631608489,0.24529556814950232,0.65829622744295,0.20636208769989017,53.896150242841536,3.781419595386577,1.1593993044385678,3.6205679682300476,24.69104705911364,13.522965118476598,365.7497012512261,2558.7728590707216,0.8226452625023268,0.9176394261529297,0.06228373702422145,1.0,1.8367421033173335,2.0
164,2,ok,2.411022714219163,-2.411022714219163,0.04580152671755725,2.45682424093672,,1.4669645542724958,0.3003680981516269,0.5697694982913938,0.2143817234945981,60.71748253663392,26.744702663897378,4.00315189236014,2.921449321359904,17.14062645356502,8.578021174289608,340.915280535099,1588.170008229415,0.5911487869584521,0.6870854775247183,0.04580152671755725,0.0,0.0,0.0
165,2,ok,0.22800350492855603,-0.22800350492855603,5.235767774471588,5.463771279400144,,1.37444474507197,0.2936303291702617,0.81732818510744,0.14230039350392165,66.74130680918857,22.381256048730382,3.4626404418831402,2.8917183239555917,10.210923883265583,11.218653082627842,372.062102478233,2209.173756690609,0.8606400915768685,0.8061635295517038,0.04411764705882353,1.0,2.1916501274127644,2.0
166,2,ok,0.2364700365350192,-0.2364700365350192,5.101019198781355,5.337489235316374,,1.0163075778693473,0.37010879331368807,0.5447059822961606,0.13680790466926435,30.67157184496598,10.375148375931161,1.5460008811982657,3.5706124528444927,14.69244688457881,10.828583027335108,429.5404686566105,2973.013018724042,0.910748161546816,0.7765169249713424,0.09375,1.0,1.6885551069579776,2.3187140918233773
167,2,ok,-4.680859122383458,4.680859122383458,4.680859122383459,8.881784197001252e-16,,1.1754368371567274,0.3548452374838507,0.6350044600815727,0.1888582997661986,43.592067253606956,5.409916758771221,1.5587066527088786,3.302470469091004,12.123486996759711,13.641394950678077,258.34006848906404,1415.0826312697673,0.9456692821696615,0.6629113063214009,0.0743801652892562,1.0,1.6064789570942022,2.0
168,2,ok,-1.8888409023542092,1.8888409023542092,4.474485629623433,2.585644727269224,,1.0517480686409413,0.3334463872018245,0.48956644295746726,0.10751162667182365,8.65439673599922,3.359774540876387,1.9977011617176967,1.728769427800101,10.037573053486327,7.3794205413591945,415.9303098152514,2691.042006782807,0.8229093324432226,0.7569013045585995,0.29508196721311475,1.0,1.179403662410318,2.0
169,2,ok,8.104731111939959,-8.104731111939959,4.908935729701962,13.013666841641921,,1.2357001544580573,0.12036960208057057,0.769476845164367,0.1724678342826297,11.919441823627807,4.993484339659261,2.183597979146087,3.7404152378266464,16.468590445575913,12.082853817465244,427.1807488789936,2984.102012123836,0.6638801657920469,0.8895634035935227,0.21951219512195122,1.0,1.256268103321176,2.433155431258834
170,2,ok,-4.854860556488828,4.854860556488828,4.908337183475853,0.05347662698702482,,1.269722824238027,0.3802442063249583,0.8579138935024715,0.2224200092203925,35.28531115156359,3.652113031005655,1.2525858758122175,2.8229730194250418,19.25686733059798,8.964191826584594,354.86343724083713,2715.436012633186,0.890630329863442,0.9332277421095194,0.09278350515463918,1.0,1.5376496370584452,2.2779040412627687
171,2,ok,2.5004656794005853,-2.5004656794005853,0.04466501240694789,2.5451306918075334,,1.4009137621719228,0.2724568909807983,0.8681946894284469,0.2977643441274638,71.88556031521206,11.558925541148167,0.8186207442663727,2.0920748497723087,21.462845169532425,12.869425183363711,302.8782324090605,1774.5237148320427,0.5231339719253283,0.5976477298129925,0.04466501240694789,0.0,0.0,0.0
172,2,ok,9.946745562130177,-9.946745562130177,0.05325443786982249,10.0,,1.4214228698045401,0.3138932539229275,0.4936670831663646,0.16869560601291747,53.46913925865632,21.818907785321514,0.9989887635934303,1.3490283300531076,20.676848151819325,17.750595090299722,444.67439155560703,1857.3808031696822,0.8265115350809783,0.9162664792863475,0.05325443786982249,0.0,0.0,0.0
173,2,ok,5.410405550687318,-5.410405550687318,4.6856421689325485,10.096047719619866,,1.2265591515377585,0.21189350908941604,0.7470428111990282,0.18587693505827407,19.974067782980146,6.828251459316695,2.874461684709537,1.074149089109889,23.78049408094377,11.564229528123988,376.9161272793127,1209.3262092755858,0.8975375432832577,0.5076670654856902,0.140625,1.0,1.5450171689325485,2.0
174,2,ok,4.048891632124787,-4.048891632124787,0.10650887573964497,4.1554005078644325,,1.351635274619338,0.27987174491293354,0.8941690478218258,0.2469080387097808,15.044643771048207,28.759335705508462,0.7590934387142365,3.7224919494643083,20.155912252486644,10.053688107569625,268.79733631315196,1014.5204670182871,0.7183388102355176,0.8279893069328589,0.10650887573964497,0.0,0.0,0.0
175,2,ok,0.5262064658250383,-0.5262064658250383,4.7874584175571435,5.313664883382182,,1.3406737083495968,0.3684867063063106,0.7780036428809673,0.17772445325272487,16.088968528085744,2.5256718041433253,1.4937893928157813,1.9583102091120508,18.11077149349901,5.52357874391916,441.4506716441567,2555.0026050965953,0.823180439230293,0.9848701150156363,0.1875,1.0,1.2725161031371155,2.3274423144200282
176,2,ok,-0.07563025210084033,0.07563025210084033,0.07563025210084033,0.0,,1.3089163515501419,0.32283569650601,0.8458106147534704,0.09986708263965778,41.86709973632405,6.865556874665748,2.0806514444727284,2.6530624845089266,15.048353338807654,5.548978178088291,341.3494444401727,2582.8233666471065,0.5517887021397503,0.8878291824855662,0.07563025210084033,0.0,0.0,0.0
177,2,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.0664 m, at or behind the permitted tail-front limit x=0.3829 m; width 0.1292 m puts the fuselage back at x=1.0901 m, at or behind the permitted tail-front limit x=0.3829 m; width 0.1822 m puts the fuselage back at x=0.7642 m, at or behind the permitted tail-front limit x=0.3829 m; width 0.2352 m puts the fuselage back at x=0.6129 m, at or behind the permitted tail-front limit x=0.3829 m; width 0.2882 m puts the fuselage back at x=0.5314 m, at or behind the permitted tail-front limit x=0.3829 m",1.043910807310195,0.24594989699582548,0.38293534107223615,0.23700676590621936,50.7335773910181,8.032511843676186,2.450119763809208,2.5360553148141487,21.635066087108545,9.316117722649302,205.08088997024586,2529.2964778274095,0.8567820869120361,0.960669307226465,nan,nan,nan,nan
178,2,ok,19.794412502081517,-19.794412502081517,6.056313867976665,25.850726370058183,,1.412006595582959,0.24922127743552433,0.6232705998544176,0.21322989337086914,69.6783364515346,28.216427999387495,1.7579205331824723,1.4609446259661696,17.828523339612847,9.773583113414691,353.3009847248051,2776.9484041473906,0.914664640954328,0.9111173426087081,0.04081632653061224,1.0,2.677054942875614,2.3384425985704387
179,2,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.7417 m, at or behind the permitted tail-front limit x=0.6356 m; width 0.1292 m puts the fuselage back at x=1.7611 m, at or behind the permitted tail-front limit x=0.6356 m; width 0.1822 m puts the fuselage back at x=0.9245 m, at or behind the permitted tail-front limit x=0.6356 m; width 0.2352 m puts the fuselage back at x=0.6666 m, at or behind the permitted tail-front limit x=0.6356 m; width 0.2882 m puts the fuselage back at x=0.6694 m, at or behind the permitted tail-front limit x=0.6356 m",1.104951176069397,0.3166222361347873,0.6356068502949535,0.14582929076892825,31.774219263750368,38.20909306104931,1.933133201223546,1.727531335563431,23.327671543429563,7.494827793228177,239.82226333579194,2672.107216530878,0.9480861230767714,0.8941687656586668,nan,nan,nan,nan
180,2,ok,1.4027348188233502,-1.4027348188233502,5.691257995171726,7.093992813995076,,1.497861615491516,0.3620694923100095,0.7756460125720909,0.2811392931457566,73.73528151877662,16.500854398827432,2.354471570238085,3.478285509860502,23.1596074022937,9.622757440077736,313.6467738904201,2449.2196960892766,0.763290562448565,0.8948677565572938,0.04205607476635514,1.0,2.2023190498510106,2.4468828705543597
181,2,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=1.9430 m, at or behind the permitted tail-front limit x=0.3878 m; width 0.1292 m puts the fuselage back at x=1.0318 m, at or behind the permitted tail-front limit x=0.3878 m; width 0.1822 m puts the fuselage back at x=0.7324 m, at or behind the permitted tail-front limit x=0.3878 m; width 0.2352 m puts the fuselage back at x=0.5765 m, at or behind the permitted tail-front limit x=0.3878 m; width 0.2882 m puts the fuselage back at x=0.4964 m, at or behind the permitted tail-front limit x=0.3878 m",1.0299921439552477,0.28366088123951705,0.3878335760818892,0.23794774178054579,48.070942193029936,5.141174620026041,1.3539145934213954,3.5685801358688227,16.314330872879847,11.207992197448139,423.21742497725666,2171.467782913049,0.9714049993059383,0.830221325412926,nan,nan,nan,nan
182,2,ok,27.596690023840676,-27.596690023840676,5.903309976159324,33.5,,1.4584019029046418,0.16751058186632886,0.7985640641945788,0.19797950745944343,28.439046525084454,35.43976497241301,0.6930752677201495,1.2371237424625838,18.193206531130024,11.648043723851908,412.27848592268305,2462.885810087597,0.9636383349879508,0.9184630699582179,0.07142857142857142,1.0,2.6663720077435147,2.165509396987238
183,2,ok,7.657698939541703,-7.657698939541703,5.741314147294432,13.399013086836135,,1.3718149660353316,0.30818384420266176,0.807648527363153,0.2637924879171858,38.73416189699547,32.89999950598085,1.2774029344402877,2.164561552586375,20.44144774710723,9.275656488200365,356.12240304720484,2739.166411023928,0.8381305748903813,0.7207568782754684,0.059800664451827246,1.0,2.464868840925174,2.216644641917431
184,2,ok,3.5765033552365875,-3.5765033552365875,5.0283984913798605,8.604901846616448,,1.0576499978625336,0.32646364761957875,0.6507213040283117,0.26248599344961976,54.06486561587953,5.925437830219014,2.1896134770465405,4.460187064233169,16.259758500501757,9.934450210884382,342.6421664278127,2493.0473960815675,0.7703772336636625,0.8518372279837716,0.061016949152542375,1.0,1.6313192198927229,2.3360623223345955
185,2,ok,9.590886170940506,-9.590886170940506,5.745655947047067,15.336542117987573,,1.0686074589183685,0.3352668508826761,0.7145650460651769,0.27343642970371623,76.96558777788766,15.068630858247873,2.5404363030526786,2.2885253667638525,18.78437338796669,11.374003148174566,403.6117431461662,2698.8693780815265,0.6819585347744934,0.7872595965745425,0.041189931350114416,1.0,2.2504583772410247,2.454007638455928
186,2,ok,5.851974114556532,-5.851974114556532,5.417232218548291,11.269206333104822,,1.47594333136863,0.2657051164760987,0.7596354130743437,0.2106602324425095,11.064400257434436,12.34817141755424,4.420250405820498,3.2194031542684134,17.970663903234154,8.959757201919203,478.3311593141573,2642.3353944480277,0.81536106965748,0.7955545614691415,0.1836734693877551,1.0,1.6020502985567795,2.631508450603756
187,2,ok,2.2453286000684454,-2.2453286000684454,5.036297335152736,7.281625935221181,,1.2078978615485305,0.3639304709316289,0.5850226507460385,0.1627901917605607,30.768028223035273,2.1494771902986685,3.4675544088453543,2.8602600245455427,17.911604988931373,7.110631467287627,423.80708267135145,2844.01284957126,0.9162158694601568,0.9604387721579049,0.10714285714285714,1.0,1.4107852299407007,2.5183692480691784
188,2,rejected,1000000.0,-1000000.0,nan,nan,"No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=2.9074 m, at or behind the permitted tail-front limit x=0.6805 m; width 0.1292 m puts the fuselage back at x=1.4937 m, at or behind the permitted tail-front limit x=0.6805 m; width 0.1822 m puts the fuselage back at x=1.0851 m, at or behind the permitted tail-front limit x=0.6805 m; width 0.2352 m puts the fuselage back at x=0.8212 m, at or behind the permitted tail-front limit x=0.6805 m; width 0.2882 m puts the fuselage back at x=0.7049 m, at or behind the permitted tail-front limit x=0.6805 m",1.2258998241427772,0.2809409541990028,0.6805347757082615,0.20557018803764449,75.64272792248181,9.952502241153063,3.532007782335179,3.285998930752332,22.60962169149959,9.432192075113125,358.2807404286148,1384.851025886556,0.9562346633585872,0.8150480426358986,nan,nan,nan,nan
189,2,ok,-0.7682334420912085,0.7682334420912085,5.04046341798186,4.272229975890651,,1.2390496791207612,0.3517639375224322,0.8943364472833757,0.28510093083965327,3.2899176605490794,10.371598556025482,1.407154272433149,3.2946443962951006,21.64801457265553,11.61122219591571,331.401185372738,2875.1744709810982,0.9735252157229923,0.7954373240909525,0.34615384615384615,1.0,1.4153363985372687,2.2789731732907446
