case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,status,full_trim_velocity,full_trim_alpha,full_trim_elevator,coarse_trim_velocity,coarse_trim_alpha,coarse_trim_elevator,coarse_CD,coarse_D,coarse_CD_wing_profile,coarse_CD_tail_profile,coarse_CD_wing_induced,coarse_CD_tail_induced,coarse_CD_interaction,coarse_CD_body,coarse_D_wing_profile,coarse_D_tail_profile,coarse_D_wing_induced,coarse_D_tail_induced,coarse_D_interaction,coarse_D_body,full_CD,full_D,full_D_profile,full_D_induced,full_D_wing,full_D_tail,full_D_body
21,1.2579561131933488,0.2167585724765441,0.5678437787955223,0.17866700596047871,6,1,2.4715375407350235,5.656074514386998,ok,30.21110285111449,-0.3000440721329371,-0.6069780410300245,30.191738793865177,-0.39488757085952053,-0.6809032047922575,0.016493161143259393,2.5141137669845244,0.0073711831104056914,0.002360890391031432,0.0026675612924752,7.056796442018555e-05,-0.00040312073753789656,0.00442607912246478,1.1236167994640989,0.35987928468518027,0.4066262683929357,0.010756936727643072,-0.061449190194518034,0.6746836679091845,0.016094301416889063,2.453312408028782,2.1082819013999377,0.34503050662884444,1.0796620268299004,0.3574264239680212,0.671193450602016
22,1.5812654855013033,0.2989100227060416,0.7100246713883519,0.2121816512149277,3,5,2.284944017678304,4.99511876494414,ok,29.528806003457984,-1.1897537107457807,-0.6142185321729983,29.540689439933537,-1.155734454571223,-0.5831857781230857,0.0128385699106739,3.2408563822894343,0.0066084286952571465,0.002228644932554747,0.001192430660522661,0.0003353897476463877,-0.00061538946732715,0.0030890653420201086,1.6681739837801437,0.5625796489624705,0.30100677439000084,0.08466285667148608,-0.15534353877862736,0.779776657263961,0.012939445726383898,3.266318340849814,3.0386324168043295,0.2276859240454848,1.7110830022125874,0.5568279770235912,0.7707214375681511
23,1.110409275682628,0.22628613000261696,0.5770757998820052,0.1978833167952325,5,5,2.739943975539818,5.559017083038491,ok,30.22786097250785,-0.06516266547306052,-0.8196639980591776,30.210004438327914,-0.14593950796582608,-0.9468543160319898,0.017740732722340734,2.494787125828251,0.007252634072201319,0.0023718018080459,0.0036110216709426173,6.434464081018312e-05,-0.00045360005096381,0.004894530581304526,1.0199002710235217,0.33353417293061866,0.5077992277291824,0.00904845273426271,-0.06378741989582505,0.6882924213064908,0.01730232949298535,2.433135079442801,1.9937999977190006,0.4393350817238001,0.9772764238683606,0.3331602252887844,0.6833633485618555
24,1.1704249861329228,0.262134053487299,0.7446279448372881,0.20282237498639957,5,4,2.093475352876681,5.284752556369269,ok,30.05314238605761,-0.5071452099411651,-0.7877877962757851,30.029002603684248,-0.514802951254626,-0.9438717710085937,0.015811140524459984,2.683589582250859,0.006885576578388103,0.0020534489325003866,0.0027299946491453437,0.00013480588060562726,-0.0005423934528127443,0.004549707936633268,1.1686735403411976,0.34852730291133727,0.4633558969837347,0.02288030115599584,-0.0920592298321292,0.772211770690723,0.015572065213378568,2.643010042222239,2.24430646604398,0.3987035761782586,1.1405571492781366,0.348206639583315,0.7555426771825285
25,1.1255201547596358,0.2,0.55,0.17051365682622288,5,2,2.4695338717282693,4.637892047636678,ok,30.34186500495952,0.11032134648300013,-0.6036766606278392,30.32806985667552,0.00941159770784579,-0.7048824469272624,0.018555472558153548,2.355298349587253,0.007584673176410495,0.002355442319852773,0.0036990786333721158,1.7061636044820712e-05,-0.00022810328719608298,0.005127320079669427,0.9627439106479974,0.29898292221393385,0.46953446067566973,0.002165681477078126,-0.028953792159407188,0.6508251667319811,0.01808520798687557,2.2956047623262386,1.8688736659847722,0.42673109634146655,0.9220324867540671,0.30045863864328476,0.6463825405874204
26,1.2441733740624263,0.223055295259189,0.55,0.17911411055532486,5,4,2.352997725370292,6.237132435651356,ok,30.18593316805084,-0.3143400370581085,-0.6773735384287921,30.168549348156255,-0.40116791333165874,-0.7428226828650452,0.016397446751718545,2.5397149494871547,0.007295240058586327,0.002444287563575935,0.0027171840440097746,8.929882320459908e-05,-0.0004709715694970454,0.004322407831838953,1.1299216589892216,0.37858294404332943,0.42085045565745394,0.013831028677715417,-0.0729463284099223,0.6694751905293563,0.01603514828843129,2.4835987199581337,2.1308939754554372,0.3527047445026963,1.0867299754272857,0.3751334989975694,0.6690305010305823
27,1.1919473803418472,0.2787715291530037,0.7130579176255778,0.2255300888011694,7,1,2.6711429591381917,5.712156293754904,ok,29.95437948244629,-0.6403715071382453,-0.8376596685620841,29.93648481829862,-0.6161143911403179,-0.9494932778413012,0.015219029492180888,2.7791962003187956,0.006741617247441311,0.0021727539700503707,0.0025057148144489974,0.0001971884754068966,-0.0006605304012750185,0.00426228538610833,1.2311085307850098,0.39677363007240285,0.4575766868036502,0.03600922528463878,-0.12062159301036472,0.7783497203834585,0.015120296175517639,2.761164287377649,2.3747476603901454,0.3864166269875039,1.214582662718565,0.3944331245712819,0.7657318731002984
28,1.1724321243550826,0.25677871509705463,0.7942589443969437,0.17318037936234104,6,5,2.236288262807174,5.927697955308984,ok,30.087964810333293,-0.4901958022566571,-0.7305107624968487,30.061446993157244,-0.5054028528395462,-0.9168541834120962,0.015865811577398272,2.6485046583341005,0.006934675383809245,0.001938120943261731,0.0027249506874342288,0.00011030307861543849,-0.0004706686187597256,0.004628430103037355,1.1576161716314424,0.3235335502128358,0.4548802659223147,0.018413064854353144,-0.07856944621053079,0.7726310519236855,0.015582849609909298,2.601267583558566,2.204542420474659,0.39672516308390715,1.1272684189187963,0.3245862631566727,0.75268773839919
29,1.17098862970412,0.22258601978323156,0.6818133484727497,0.16627397070369632,5,5,1.9593362972817359,5.970646322883256,ok,30.23935504668014,-0.20295761900146653,-0.65769800134583,30.213892712059174,-0.28376791413985386,-0.8103705066028639,0.017045006913467255,2.488277914267759,0.007296156655265406,0.002070065507765,0.0030973513172406937,5.297408833434794e-05,-0.00034937552065455194,0.0048778348655163575,1.0651134115991752,0.3021939686037558,0.452160032233769,0.007733305988082698,-0.05100281837631013,0.7120800142192864,0.016572443059384514,2.4192900504148893,2.0234762572308025,0.3958137931840867,1.0221240556399975,0.3039014491734477,0.6974507524173571
30,1.1232713080869794,0.2059851679993963,0.55,0.1669957052489262,6,2,2.124192348782305,5.582350443985538,ok,30.31996490027831,0.06658494391501266,-0.6618414595573956,30.305791278131323,-0.032443870045971566,-0.7708432027097002,0.018289164308950487,2.3827471505322686,0.00750307079841705,0.002379573837599986,0.003672798100196511,2.6409202446792915e-05,-0.00028676658008555455,0.004994078950375701,0.9775143502002916,0.31001541050444353,0.47849912986132265,0.00344064118047921,-0.0373604960852336,0.6506381148709652,0.01782336405392378,2.322060206312082,1.8935645455872037,0.4284956607248783,0.935573968110536,0.31078529136067984,0.647205286115988
31,1.2028199791286516,0.23273832064236136,0.6101865522335719,0.1519115586831775,5,5,2.091708590049706,7.028878941613494,ok,30.1844248067275,-0.3274413808253266,-0.7290667792337719,30.1641841419746,-0.3960474154086454,-0.8323123304144671,0.016268838815861917,2.541540224916598,0.0071813158853842275,0.002290191485576295,0.0028462087276828005,9.513901452483173e-05,-0.00048330885514241326,0.004339292557836174,1.1218749781171524,0.35777684254137593,0.44463861568667756,0.01486274681989182,-0.07550316960576237,0.6778902113572624,0.015909569646704532,2.4854129918801493,2.1091691939913115,0.37624379788883733,1.0809161985477966,0.35596175780268485,0.6722912376408303
32,1.3623794310945527,0.29815089446934173,0.8165274538178667,0.24564769667137426,3,3,2.3424833160449072,4.165179034597346,ok,29.729935583454463,-1.0277070791631662,-0.6415569357320293,29.725901111333197,-0.963939174850811,-0.732357773407562,0.013701612484314668,3.0130053623155217,0.0065983812810251185,0.002000424550288072,0.0016182355232969056,0.00024630141670771416,-0.0005743580460178481,0.003812627759014708,1.4509940494296103,0.43989639203601016,0.3558524454522929,0.054162055023509265,-0.12630220527123603,0.8384026256453355,0.013771551522999737,3.0283829762043917,2.727444108477446,0.3009388677269465,1.4709943341488279,0.43632074508460494,0.8201290292440129
33,1.1521267626197371,0.20847519151689287,0.55,0.18384055218514184,5,4,2.2791077715520682,5.17605954448937,ok,30.2913076784623,-0.019128350751442445,-0.6507931981189166,30.2756628618098,-0.11841316585246858,-0.754299452613995,0.017915390584005892,2.418371771488866,0.007471977109287239,0.0023890168228420062,0.0034231603940999933,3.521237691571816e-05,-0.00032150488824790043,0.004917528769108835,1.0086310110617065,0.32248980667667176,0.46208730016530036,0.004753266078163165,-0.04339946385698901,0.6638098513640134,0.01745818358400231,2.356652458689162,1.9483546383831096,0.4082978203060523,0.9655027138984423,0.3223825848519135,0.660469339632754
34,1.3478519707278724,0.27707890197766954,0.6391768771594363,0.23995097071337862,4,1,2.5064360086342026,3.5,ok,29.83246355516213,-0.832015166361121,-0.7709933827111776,29.82323404410907,-0.819978615799183,-0.7870932097884026,0.014320316726695502,2.915295685601817,0.006766449090697255,0.0023528552428592198,0.001895021644808459,0.00026301100410375147,-0.0006965226323870098,0.0037395023766138265,1.3774974546604168,0.47898861940436394,0.385783955108581,0.05354314853246976,-0.1417964046379326,0.7612789125339181,0.01427730720485862,2.9065379076307933,2.6005009963397296,0.30603691129106375,1.3710368582245607,0.47348377630534866,0.7559803618098203
35,1.167233761919008,0.2388617411282917,0.7259597459296905,0.17292882075146035,7,1,2.069889393249852,6.56572958089704,ok,30.16891645897218,-0.33087862202568813,-0.7176710176210205,30.142052255909405,-0.38423221334295293,-0.8864393125612451,0.016509191513316528,2.565994717700071,0.00711414122456065,0.0020230062350673475,0.002957905966720882,8.096033273862405e-05,-0.0004236607129311222,0.004756838467160144,1.1057385086647242,0.31443231540866035,0.45974214303208827,0.012583522699035902,-0.06584884248277256,0.7393470703783341,0.016110736862557807,2.5040618838290474,2.1049686654768682,0.3990932183521796,1.0667074841055144,0.3156623750155405,0.7225988063558132
36,1.3891757586308129,0.2769833923867199,0.6506765759849797,0.24232731056571397,5,5,2.3122436120727436,6.1618327524579195,ok,29.80029713265835,-0.8874820191969315,-0.7319682756025636,29.792158337352532,-0.8766729583225376,-0.7404926577874282,0.014106751516818682,2.95246817169772,0.0067699355710978334,0.0023194613702896072,0.001749286531721571,0.00026558674414242536,-0.0006667486273919763,0.0036692299269592233,1.4169115599916817,0.48545094617267487,0.36611638065148006,0.05558589502129213,-0.13954694661991862,0.7679503364805104,0.014070147360078182,2.9448050869143163,2.6557517078749306,0.2890533790393857,1.4145718874540885,0.4797748050528263,0.7614050153680157
37,1.4008438938382992,0.33,0.8674378683605346,0.27712902520915,6,3,2.8955524154312995,5.788070211788751,ok,29.52477228360051,-1.2226271850646877,-0.6039879495133279,29.539133964143687,-1.1051782181287004,-0.6890495672645749,0.013011673108960693,3.211559937915442,0.0063800077011319425,0.001984705384993572,0.001365889543629932,0.0003115157370017992,-0.000605096457313219,0.003574651199516667,1.5747227097518102,0.4898678478650716,0.337130828695548,0.0768887638512994,-0.1493507809955208,0.8823005687472338,0.013252810089081562,3.2710754614025914,2.983179066269164,0.28789639513342724,1.6347084611879268,0.48601224342109295,0.8624583616601443
38,1.347436357824323,0.28324223857239367,0.6773917150451316,0.24828186478739475,5,4,2.3127955762942767,5.335241254551245,ok,29.803701159556688,-0.8801291783064037,-0.7498030669510501,29.795257048034365,-0.8534536053218266,-0.7821500511427102,0.014176761346023489,2.9436746069307906,0.006715219123334405,0.002268013341154035,0.0018358186561142334,0.00026371595988502176,-0.0006749205232161719,0.0037689147887519665,1.3943537265568906,0.4709321908990208,0.38119092429027085,0.05475820292154838,-0.14014106306763502,0.7825806253306951,0.014162720797612596,2.940757189299344,2.6341901171678357,0.30656707213150897,1.394361014614843,0.46591647153342985,0.7739126310195624
39,1.5107315737399518,0.26592814552941696,0.8068595450479892,0.2047756157213416,6,1,2.9860769412992143,5.613279894027005,ok,29.791114262513645,-1.021887951772842,-0.499765338445728,29.780309316744717,-1.0275772118091435,-0.5649373935570943,0.013611127065674175,2.9725234314377675,0.006871519952244263,0.0019335359431377286,0.0013718781911750025,0.00018739332487117824,-0.00043931326623676016,0.0036861129204827626,1.5006658867471598,0.4222634076349608,0.2996034089366699,0.04092468216532785,-0.0959412818151916,0.805007327768841,0.013534206778434987,2.9557228331539114,2.7099282928164623,0.24579454033744919,1.5049629534305753,0.4182817444990658,0.7866835948868213
40,1.1503208565854008,0.21552706209431566,0.55,0.17305721671405172,6,4,2.2812754743295987,5.469946233032805,ok,30.26729074837247,-0.07050000175348886,-0.7110683034510039,30.251648011142933,-0.16410809921595682,-0.8153005657026046,0.017583066416850444,2.446068471930533,0.007381754342801219,0.002416853566854593,0.0033838100086988235,5.0399245704569344e-05,-0.0003884915752509792,0.004738740828042219,1.026912834052564,0.3362206097049377,0.47073876541517334,0.007011291603203183,-0.0540450096304798,0.6592299807851343,0.017148562748878056,2.3856208456670633,1.9759761229911383,0.4096447226759247,0.9833417659739492,0.33531609021285474,0.6573182668043345
41,1.1272629824064238,0.24233253250120176,0.5931296844276281,0.1954467743550924,6,3,2.1570200898481575,5.218793070613262,ok,30.155719641869318,-0.22685610890589017,-0.881491446588232,30.13700540009345,-0.28361408470970945,-0.9958928009026617,0.016910002666534057,2.572919092915361,0.007077590460631122,0.002380050823001663,0.0033263415980601114,0.0001090265616520613,-0.0005778003761640665,0.004594793599353165,1.07688141670328,0.3621334854505396,0.5061151068973557,0.016588792304844623,-0.08791445211705048,0.6991147436763914,0.016561716851120758,2.519924388856842,2.0924162812102676,0.42750810764657476,1.0371630683897617,0.36041181953355805,0.694841393286948
42,1.5574488472266543,0.31737800132970106,0.9,0.20637831814598362,5,5,3.2392784752388275,6.305988102504283,ok,29.472855693297824,-1.3151241190859022,-0.48819606893899575,29.49350042128637,-1.2378638380841678,-0.5500358331475477,0.012475745187519049,3.2810106249420707,0.006472862616011641,0.0018959796385029223,0.0010799387848412542,0.00028575675630562633,-0.0004970886948388632,0.0032382960866964685,1.7023056096216933,0.49862587325246427,0.28401434736707776,0.07515149912854137,-0.13072992953852014,0.8516432251108141,0.012670590455728417,3.3322509107367866,3.0973388580567973,0.23491205267998896,1.7717895281211344,0.4939745297464569,0.8315748001892062
43,1.4946197349360968,0.2894050573656663,0.7721871466153232,0.2512029162829408,3,4,2.1807667422112855,3.967281082743499,ok,29.655342232819308,-1.1046924682969226,-0.5903339864978154,29.65508464660822,-1.0717975426110646,-0.6211385841019439,0.013336673302560165,3.1073939435096793,0.006675327630665666,0.0020634822250051913,0.0013464029350781638,0.0002630848597420077,-0.000548194866975307,0.0035365705190444443,1.5553258432514365,0.48078347748760736,0.31370674163416756,0.06129776753506257,-0.1277273103162211,0.8240074239176268,0.013377030253617292,3.116794811277952,2.8643554572250154,0.25243935405293677,1.580275056367745,0.4756964651345016,0.8083839357227688
44,1.1814399233948898,0.25576714544494494,0.7926930927413662,0.20334320769940586,7,5,2.6750987562070936,6.849358762386091,ok,30.073480624670434,-0.4979979461755678,-0.72110934712457,30.04622324931376,-0.5153435765363088,-0.9036106744603946,0.01593552857064429,2.667450417385923,0.006945902904210245,0.001938190353972493,0.002683923419065244,0.00010999798790266585,-0.00046602573688069124,0.004723539642374332,1.1626756852664983,0.3244339618706646,0.4492623267988645,0.01841257900180933,-0.07800811506465909,0.7906739795127449,0.015643914957490592,2.618635368347565,2.2274017610043844,0.3912336073431807,1.1321295177220803,0.32540287607479546,0.7698693672075085
45,1.2353892226538752,0.23815989212132696,0.692247084997453,0.22077630381819308,3,5,2.1533522150905964,5.484780116046078,ok,30.114213751106888,-0.44649589114152977,-0.6706239458610876,30.088177124566297,-0.5016029173320677,-0.8001611481715877,0.016083429952828195,2.628453241542526,0.007126630552752082,0.002094773967087288,0.002573223704172414,9.825610456962576e-05,-0.0004446802092909436,0.004635225833537728,1.164677884791812,0.3423408713339329,0.420532075949179,0.01605761813959094,-0.07267238026892751,0.7575171715969387,0.01572438289873712,2.5697737884763523,2.211389802553671,0.3583839859226815,1.1270450092122544,0.3416863042377531,0.7426584891036635
46,1.2179819841134272,0.21834786647494145,0.55,0.1557156911486031,4,3,2.705098371570118,4.063193710278045,ok,30.2329932004027,-0.2335565942714511,-0.6645062005426201,30.216303021341684,-0.3260490391806321,-0.7420519736775254,0.016691093490417357,2.485094983424844,0.007349141069666295,0.002426024963980341,0.0028962772766688446,7.06003740873164e-05,-0.00042801627810341766,0.0043770660841179745,1.0941951535526706,0.3612047629541036,0.43121944856335126,0.010511512356756937,-0.0637262685125838,0.6516903745105448,0.0163005999330925,2.4269537062105564,2.0600608207816404,0.3668928854289158,1.0501858941079691,0.3586871362190694,0.6511877904546017
47,1.3193377327788542,0.27864800682931273,0.7856367658460228,0.2099371442936914,5,3,2.831889201285629,5.368383195149706,ok,29.875327598966592,-0.8658011064613522,-0.6602229045733559,29.86135331425516,-0.8371352061739756,-0.7680680765592842,0.014262238884172754,2.8663622539479086,0.006749139364434542,0.0020097150406130013,0.0018696539401183267,0.00019747420417981019,-0.0005452065187755274,0.003981462853602602,1.3564124453361541,0.40390371949225856,0.37575485345763765,0.03968749994908261,-0.10957321628925706,0.8001769520020326,0.014208135600687262,2.855486845553788,2.5373080981841145,0.31817874736967383,1.353005210091578,0.40111327975225897,0.7831896083402776
48,1.1164752671843174,0.23718491097446956,0.7210615848526771,0.22101765116683494,6,5,2.6754100662712363,5.85381698060228,ok,30.17463036570483,-0.19941468640317161,-0.7792734967376329,30.146647149774147,-0.25864733368872295,-0.960633554296963,0.017367682859884846,2.5648859258077765,0.007132147578929466,0.0020316066831425937,0.003367923697095778,6.842475066353876e-05,-0.0004155474463052921,0.005183127596358763,1.0532864454954405,0.3000307773010548,0.49738011452454217,0.010105071664982054,-0.061368681425869445,0.7654521982476264,0.016909315877290054,2.4971918691315245,2.0617448868655215,0.4354469822660032,1.012831233922413,0.30226002259385704,0.7466536303492515
49,1.3868119740201963,0.26529265032904414,0.6608674662490145,0.18913752620614907,5,1,2.3114613764239045,4.932162971021186,ok,29.89008187130804,-0.8340673025213128,-0.6844401699360978,29.878005566491996,-0.842450868475284,-0.71163497839207,0.01419315170050731,2.857471767449721,0.006869209883062068,0.0022546706311017822,0.0017891887205812422,0.0002202764899036614,-0.000597349383064356,0.00365715535892291,1.3829608616692843,0.45392720441655715,0.36021289447062327,0.04434771530766757,-0.12026285869606362,0.7362859502816518,0.01409594464710458,2.83789935876321,2.549135869203792,0.28876348955941783,1.3713521277116454,0.4486523213306594,0.7291314201614871
50,1.166180721375073,0.2717541611164146,0.7957674102637672,0.17748976124302235,5,4,2.2310689410212525,4.846136228198232,ok,30.025004827530566,-0.5808499857525372,-0.7760262621691545,30.00208960595507,-0.5651224578893097,-0.9503458150888476,0.015466923978916115,2.706563845496007,0.0067983085187701695,0.0019775056659064373,0.002635670134758188,0.0001449673136340904,-0.0005447243946493505,0.004455196740496583,1.1896390046600775,0.3460445882388659,0.46121707878789264,0.02536789412009545,-0.0953215619555239,0.7796168416445998,0.015296318182654936,2.6767076175551128,2.2748757411017104,0.4018318764534026,1.1679384248639322,0.3461216550773847,0.7608156611603935
51,1.3018288595125234,0.2385858010722018,0.6472942375597044,0.19546724313783528,7,4,2.7615628123113605,5.847229046467572,ok,30.082001445993008,-0.5504093518520337,-0.6485651636004007,30.059778687158598,-0.6069811542931303,-0.7297479985032869,0.015449728398937948,2.659738174483909,0.007124747725322592,0.0022061770758664027,0.0022639491763764225,0.00012316638293315634,-0.0004825515532719945,0.00421423959171137,1.2265564169989267,0.37980301250839626,0.3897487317585278,0.02120363038375087,-0.083073356000372,0.7254997388346796,0.015151639532666086,2.608419077753459,2.284331304734685,0.32408777301877356,1.1913587972375346,0.37688775810224473,0.7160847493949057
52,1.51312515658487,0.28531516047851035,0.8818018397161879,0.20381873094112118,5,2,2.66786929399375,4.872303603859726,ok,29.686806800521754,-1.1404399749069007,-0.48449064249160934,29.685565899631627,-1.1094896906029255,-0.5706524346481874,0.01318340644241052,3.0722772675897585,0.00670708104740107,0.0018514631256472099,0.0012634958706158553,0.00021140824241943097,-0.00044387484079973585,0.0035938329971266884,1.563026424454582,0.431467246159373,0.29444663319329883,0.049266837080656975,-0.10344113935963159,0.8375112660614791,0.013214518738974296,3.0795255934698025,2.8334863506920076,0.2460392427777949,1.5895581586291536,0.4276893385316012,0.8162388535312533
53,1.1555484833458214,0.22952355659465393,0.7100588504601281,0.2011498649419575,3,4,1.8916074447134439,5.231960145565724,ok,30.19985002941636,-0.22752772129325524,-0.6989307476801414,30.172333095015397,-0.29762082474186663,-0.8671706853215988,0.01711627685044676,2.535948355240022,0.007217016277034198,0.002029350660947384,0.0031391454848328205,6.093973958211639e-05,-0.00037546334585828925,0.005045288033908529,1.0692734592574455,0.3006686860583494,0.4650959375498268,0.009028834583146487,-0.05562866636837506,0.7475101041596287,0.01664994937134493,2.466855554924736,2.060027519904523,0.4068280350202133,1.0274356772685664,0.3026481339940125,0.7299437086419439
54,1.2036156162643077,0.25421983236401957,0.7348437068662075,0.16743338756912085,4,2,2.833196460133089,4.41768858475285,ok,30.0858386381883,-0.5170241374797834,-0.730830567798362,30.06196732886192,-0.5393110259421294,-0.8792636229738104,0.015614717511191027,2.6488764998310175,0.006960280992363131,0.0020487585523609685,0.0025928124584924652,0.00012375744730866423,-0.000502281226775703,0.004391389287441501,1.1807402048533708,0.34755085253942847,0.43984401157737696,0.02099418024181671,-0.08520685289112027,0.7449541035101447,0.015349112338773547,2.6038175152457046,2.226846606777069,0.3769709084686355,1.1500703555283023,0.3470314636536354,0.7297447875951316
55,1.4992758343064287,0.2941485928182369,0.8703520918141967,0.2741191178579739,6,4,2.425152453569752,5.796237516581722,ok,29.62163685754051,-1.1612202888506897,-0.5209580618478801,29.62259084030787,-1.1154661274990403,-0.596322908649617,0.01325533680501007,3.1416896641400984,0.006639135014109656,0.0018923313161426582,0.0012722698439104052,0.0002359624057915123,-0.00048045587092356283,0.003696094095979402,1.5735625702679448,0.4485074822698556,0.30154473457812825,0.05592620257831787,-0.11387437874724299,0.8760230531930951,0.013318588908274283,3.156679071747293,2.9053624561631453,0.2513166155841478,1.6070940852584514,0.4444502627752711,0.8538181081294226
56,1.4537906292303369,0.3265682573451737,0.9,0.22419469326277705,3,1,2.8240627280583412,4.715524501889378,ok,29.516267109600378,-1.2703390487155628,-0.5419987950661599,29.534269729907884,-1.1633664822857865,-0.6304400237150483,0.012716929119534107,3.2217144229780974,0.006404295622915872,0.001918712964231597,0.0012388049087153398,0.00029485538322591455,-0.0005481959992107659,0.003408456239656147,1.6224680804165288,0.48608788901124733,0.3138395759030928,0.0746988389966323,-0.13888030205054075,0.863500340701136,0.012951364014247001,3.2811040383907137,3.0132201425446055,0.26788389584610794,1.6879556378207332,0.48205056285399844,0.8432139418698742
57,1.3855567470993626,0.23751238748365652,0.5564265771544563,0.17588072900060064,3,3,3.0827491969459784,5.195339506964484,ok,30.025357495227055,-0.6313160080158724,-0.6627568395218862,30.009993342594218,-0.6976454077309675,-0.659363175727463,0.014955900395295279,2.7177256540871655,0.0071415739794902094,0.0024762888891579817,0.0019989163346708864,0.00016741386991417438,-0.0005666062802864097,0.003738313602348437,1.297737902876607,0.44998118890339045,0.363234981480478,0.03042177047788371,-0.10296139871228907,0.6793112090610957,0.014727861124772028,2.6762854371680427,2.3882835997015173,0.2880018374665258,1.2643910202748763,0.44359607314322774,0.6802965062834133
58,1.3765021633911574,0.27036799810281653,0.7676246818630414,0.24131528499166247,3,5,3.3966660597423113,4.781190678192037,ok,29.857928327933614,-0.8852648757709061,-0.6196217985729784,29.84269196603354,-0.8766700200555516,-0.7047916728347353,0.014247891510562799,2.8953976574464284,0.0068247306864645686,0.0020225079712390347,0.001733040567822593,0.00019173760673246414,-0.0005155168709604734,0.0039913915492646125,1.386893578438802,0.4110057153194112,0.3521813453319141,0.03896412440858291,-0.10476120901443528,0.8111141029621537,0.014153516960507956,2.8762172693077113,2.582783419118348,0.2934338501893626,1.381123217273872,0.4076327924496756,0.7940274093948007
59,1.561556413865499,0.33,0.8742680043404767,0.23396874206290671,7,4,2.873294840493339,6.004255734843494,ok,29.386531036638523,-1.3532789685132003,-0.5149982146655895,29.41451793656261,-1.2592488501928383,-0.5602788907958702,0.012354718515871997,3.367496951119362,0.006390603330307088,0.0019686053600361545,0.0010571784917582656,0.0003278888442376886,-0.0005441266956671918,0.0031545691851999924,1.7418719174358668,0.5365781939396205,0.2881526878343174,0.08937190125845094,-0.14831135054416045,0.8598336011952671,0.012597826927854574,3.4337580806241683,3.199017991559255,0.23474008906491248,1.8258513449945712,0.531936137451473,0.841230509113211
60,1.460789181293735,0.3087539086522122,0.9,0.29,4,1,2.576519764869231,4.889096230334964,ok,29.5737163537133,-1.199368840980435,-0.535685774223099,29.579864189332056,-1.1234082696095018,-0.6275279971053617,0.013165443156437879,3.1809247090123374,0.006528738653837463,0.001878392336303892,0.0012892319786053537,0.0002548754295211207,-0.0005062548539771075,0.003720459612147158,1.5774194499879253,0.453841509531465,0.3114934915342578,0.06158087820138551,-0.12231708078020537,0.8989064605375096,0.013299510218934283,3.2133146616871917,2.9484586081712796,0.2648560535159121,1.6229736167293882,0.45007454811561054,0.8754104433262807
61,1.1765278331984055,0.2459049051835703,0.6399021436084652,0.1747243798136723,6,4,2.0763193937530793,5.906311212463918,ok,30.130602971622416,-0.3758935408561193,-0.801750579777587,30.1094647666299,-0.4210003295223338,-0.9181606241474214,0.016162560188884244,2.600167295899848,0.007041779786138823,0.002253536809402882,0.0028966177171909245,0.00011938857712229272,-0.0005481224657701885,0.004399359764799511,1.1328530437547457,0.36253988498343026,0.4659961397788833,0.01920675128875312,-0.08817972480769554,0.7077512009017313,0.01585133783447657,2.5500973454046765,2.1565903648604086,0.3935069805442682,1.095966269278302,0.36088168810532323,0.699742407476783
62,1.5285569431966797,0.30292371062879525,0.844756365362928,0.25174141908451875,4,5,3.019715662662602,5.372523335355025,ok,29.556499863300076,-1.2163037647107995,-0.5349522367884294,29.56517234151649,-1.1610487626972645,-0.5839137489581934,0.012937546376369976,3.2053754647256203,0.00657472665928866,0.001957502977861689,0.0011987675844726418,0.00027164020290848957,-0.0005147030544958045,0.003449612006334299,1.6289385102768148,0.4849862435141051,0.2970037819686745,0.06730092525320597,-0.12752159447432196,0.8546675981871414,0.013051645849446026,3.233642248342079,2.9908888732299097,0.24275337511216938,1.6752748063232952,0.4802247010840185,0.8353893658225964
63,1.201477727758261,0.24456294545049662,0.6540322058534547,0.22916353850795113,5,4,2.450773769960074,5.427511886943984,ok,30.09838585757968,-0.41607121459888546,-0.762317245686379,30.07497769966427,-0.46238257522981263,-0.8785992673658528,0.016202121628345924,2.641622608731257,0.007058724366426389,0.0022111374624017217,0.0027484185798009953,0.00011737228466601456,-0.0005225805802392431,0.004589049515290047,1.1508669236584288,0.3605077684069549,0.4481070334614297,0.019136585190777787,-0.08520246343717977,0.7482067614508455,0.01587794948885426,2.588767225063672,2.2102569722619996,0.37851025280167316,1.1142782196459837,0.35892396312120217,0.7370547894948135
64,1.3035351041917498,0.24789081685016948,0.7332819787665167,0.20701783554841913,5,4,2.9622103239567945,5.531364304298079,ok,30.035061760262167,-0.6402851734262284,-0.6232490201305109,30.010993158895502,-0.6745638070824616,-0.7406998015917639,0.01518757504454104,2.711657024677284,0.00702920812425081,0.002031015400804731,0.0021469453533036927,0.00012702689384040596,-0.0004579909543826726,0.004311370226724072,1.2550260019880184,0.36262649979790307,0.3833251478139539,0.022679945152210546,-0.08177173676826152,0.7697711666934594,0.014924399523318525,2.664666663453472,2.3409007351637414,0.3237659282897304,1.2262296491527183,0.3610116410791852,0.753659444931838
