generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
231,5,130560,7285.295016999997,17.92103129596571,5342.549679133332,4.310993529043454e-05,1.0,0.23196508954674408,10.870917025718333,-10.870917025718333,-10.132134956386158,1.7973295181333508,0.3391452963949907,0.45640692121267457,0.23428006315819822,0.0,15.161463193592667,13.25066871504086,3.142423819220209,19.0,10.0,20.0,15.0,308.4054070180762,2193.6019506631587,14.261465943214803
232,5,131072,7316.111170699995,17.91552874769387,5315.612022461714,4.3822282360950276e-05,1.0,0.22819441300736357,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
233,5,131584,7345.841806799988,17.91271898588855,5287.862779214,4.375884632956751e-05,1.0,0.22852522035625675,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
234,5,132096,7374.633415999997,17.912212383791804,5259.42848272868,4.395823345845313e-05,1.0,0.22748866852102764,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
235,5,132608,7405.844752100005,17.905857392216816,5232.701118279155,4.5566761007968275e-05,1.0,0.21945821425076245,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
236,5,133120,7437.13709959999,17.899360764394128,5205.995969719993,4.9504057858651605e-05,1.0,0.20200364237923446,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
237,5,133632,7476.115851200011,17.874522366925383,5184.586088380084,5.212895315957756e-05,1.0,0.19183197424640222,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
238,5,134144,7507.581878199999,17.867803798386554,5157.880679679389,5.381067650107114e-05,1.0,0.18583672702574056,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
239,5,134656,7544.34108079999,17.848609780209102,5134.741648149042,5.703751149743904e-05,1.0,0.17532321690522884,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
240,5,135168,7574.624983499991,17.844843843020623,5107.1335116022665,6.062701488661061e-05,1.0,0.16494297168849184,10.639675669310499,-10.639675669310499,-10.132134956386158,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
241,0,136192,7680.066518900014,17.73317974067577,5081.547771903768,0.00014005397863138698,1.0,0.0714010419248376,10.326695003326266,-10.326695003326266,-10.132134956386158,1.8112495431562017,0.3555293706423368,0.5379295368293268,0.14484006957620488,0.0,15.201276611565284,12.406711720917105,3.2546116150934044,20.0,15.0,20.0,15.0,268.8011628119253,2265.8306709457097,20.821278000081776
242,0,136704,7708.458923300001,17.73428403267366,5052.360717518727,0.00014089800509618327,1.0,0.07097332565619735,10.326695003326266,-10.326695003326266,-10.132134956386158,1.8112495431562017,0.3555293706423368,0.5379295368293268,0.14484006957620488,0.0,15.201276611565284,12.406711720917105,3.2546116150934044,20.0,15.0,20.0,15.0,268.8011628119253,2265.8306709457097,20.821278000081776
243,0,137216,7737.403409499995,17.734114758902965,5023.5380345261165,0.00014757444370452238,1.0,0.06776241027221654,10.326695003326266,-10.326695003326266,-10.132134956386158,1.8112495431562017,0.3555293706423368,0.5379295368293268,0.14484006957620488,0.0,15.201276611565284,12.406711720917105,3.2546116150934044,20.0,15.0,20.0,15.0,268.8011628119253,2265.8306709457097,20.821278000081776
244,0,137728,7774.0489313,17.716379356126424,4999.667156560966,0.00015430163338428848,1.0,0.0648081279547764,10.209433747613788,-10.209433747613788,-10.132134956386158,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
245,0,138240,7809.590826700005,17.701311511401453,4974.998600712596,0.00015405730608582466,1.0,0.06491091045321154,10.209433747613788,-10.209433747613788,-10.132134956386158,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
246,0,138752,7851.651934399997,17.671695225318604,4954.363397721031,0.00016297286384457256,1.0,0.06135990841725024,10.209433747613788,-10.209433747613788,-10.132134956386158,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
247,0,139264,7897.904561700008,17.6330315100723,4936.190351062505,0.0001621134176700782,1.0,0.06168520868736022,10.209433747613788,-10.209433747613788,-10.132134956386158,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
248,0,139776,7942.054932800005,17.59947534771349,4916.510196495241,0.00016121036594694357,1.0,0.062030750574011445,10.209433747613788,-10.209433747613788,-10.132134956386158,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
249,0,140288,7979.505289299996,17.581039790539045,4892.5433890598515,0.00016016653298718216,1.0,0.06243501568957759,10.209433747613788,-10.209433747613788,-10.132134956386158,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
250,0,140800,8018.964992199995,17.558375692742818,4869.698740717816,0.0001719311038146458,1.0,0.05816283254239261,10.209433747613788,-10.209433747613788,-10.132134956386158,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
251,1,141824,8099.974003300013,17.509191997680418,4824.89426189351,0.00018436498539137926,1.0,0.05424023427643517,10.195504985289336,-10.195504985289336,-10.132134956386158,1.8260926343078299,0.34437318070093637,0.5385756187402341,0.13759379546012268,0.0,15.096275246472011,13.69641592447411,3.3607136098966013,17.0,10.0,15.0,10.0,379.68898702050757,2262.9567920945306,20.581230635764793
252,1,142336,8130.906108900002,17.505552037330816,4796.649646976979,0.00018313387134600347,1.0,0.054604863242946944,10.195504985289336,-10.195504985289336,-10.132134956386158,1.8260926343078299,0.34437318070093637,0.5385756187402341,0.13759379546012268,0.0,15.096275246472011,13.69641592447411,3.3607136098966013,17.0,10.0,15.0,10.0,379.68898702050757,2262.9567920945306,20.581230635764793
253,1,142848,8168.584820799995,17.48748444605244,4772.327332582076,0.00019349185271746503,1.0,0.051681762614583376,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
254,1,143360,8211.40673670001,17.458640717341126,4750.885326233577,0.00019159060792978716,1.0,0.0521946253423064,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
255,1,143872,8254.698478400009,17.429104209738068,4729.560338158011,0.00018911973466242878,1.0,0.052876554727879464,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
256,1,144384,8289.556909100007,17.41757751147108,4703.294700198586,0.0002095764566630764,1.0,0.04771528328716979,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
257,1,144896,8325.712768800004,17.403434879832403,4677.697279997175,0.0002118462417403891,1.0,0.04720404722711408,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
258,1,145408,8368.786049799994,17.375040912113548,4655.87392911408,0.0002410208565975928,1.0,0.041490185294195916,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
259,1,145920,8413.463700499997,17.343629828857317,4634.785266591226,0.00024336891907361538,1.0,0.041089881312967085,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
260,1,146432,8456.832444,17.315230137247354,4612.817696727273,0.00024433675565594976,1.0,0.04092712114947181,10.10214266169486,-10.10214266169486,-10.10214266169486,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
261,2,147456,8517.222535500012,17.31268607640571,4554.348161343756,0.00014166502762281803,1.0,0.07058905198977469,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
262,2,147968,8536.056214899989,17.334468784509244,4519.088584358818,0.00014153521903741405,1.0,0.07065379251899503,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
263,2,148480,8555.088596199988,17.355752465959505,4484.04643662896,0.00014304457293797185,1.0,0.06990827959852941,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
264,2,148992,8576.754511300009,17.37160598495628,4450.480863251894,0.0001418545872311564,1.0,0.07049472417627681,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
265,2,149504,8597.258064499998,17.389730409202844,4416.399690667807,0.00015640749189867314,1.0,0.06393555627423753,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
266,2,150016,8618.508239499992,17.406260553590105,4382.790879472692,0.00015621226905719357,1.0,0.06401545832701971,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
267,2,150528,8639.199725100014,17.42383609475557,4348.984895628579,0.00016509825164092552,1.0,0.06056999332584759,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
268,2,151040,8662.017043800006,17.437047195388466,4316.327137080003,0.0001872929738307358,1.0,0.053392285868862126,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
269,2,151552,8683.552689400007,17.452764487166547,4283.103691393247,0.00022937095861302108,1.0,0.0435974983950399,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
270,2,152064,8704.526205400005,17.469532104534814,4249.684511053875,0.00022865992587624742,1.0,0.04373306761855608,10.421963685041998,-10.421963685041998,-10.10214266169486,1.8084439553146,0.35537861027954454,0.3849804082743836,0.11530383885949062,0.0,15.111366837312387,12.194885770897077,3.351657980680794,14.0,7.0,14.0,10.0,524.9721123907864,2394.782950462688,21.920697994849107
271,3,153088,8795.3145793,17.405630989060533,4206.454798795652,7.811838396696995e-05,1.0,0.1280108406265571,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
272,3,153600,8827.989385099994,17.399205334257452,4178.581642280665,8.019228175311667e-05,1.0,0.12470028014399695,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
273,3,154112,8859.96160499999,17.39420630367395,4150.3474628073045,8.055185158457634e-05,1.0,0.12414363919990552,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
274,3,154624,8889.838304600009,17.393342229857033,4121.1170948476865,8.118493732844235e-05,1.0,0.12317555853426249,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
275,3,155136,8919.020012699999,17.393839208690896,4091.5636361891084,8.440886173239938e-05,1.0,0.11847097324571071,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
276,3,155648,8944.359571000008,17.401804876522654,4060.268489467109,8.416593762981699e-05,1.0,0.11881291032463161,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
277,3,156160,8978.297814099991,17.393051916228277,4032.8747558416353,9.099376682564773e-05,1.0,0.1098976374850036,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
278,3,156672,9008.157416400005,17.392236032062144,4003.6255184000024,9.189073515439011e-05,1.0,0.10882489930239966,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
279,3,157184,9041.646255,17.38444477553828,3975.968222882736,9.338416409329741e-05,1.0,0.10708453726703887,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
280,3,157696,9071.478578500013,17.383715194317897,3946.6822386980575,9.436874824596663e-05,1.0,0.10596728457111208,10.132134956386158,-10.132134956386158,-10.10214266169486,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
281,4,158720,9132.30010600001,17.38006834616828,3888.592303200004,0.00015485987203257536,1.0,0.06457450770653116,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
282,4,159232,9154.7812499,17.393315651506075,3856.1940313083596,0.0002102279116238805,1.0,0.04756742300656532,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
283,4,159744,9179.728533599991,17.40182178757236,3824.8868889999967,0.0002174411348973277,1.0,0.04598945827210567,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
284,4,160256,9202.607916000008,17.414194048338487,3792.768118734828,0.00021884921153537688,1.0,0.04569356192715118,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
285,4,160768,9225.408247399988,17.42665426706829,3760.6759734624156,0.00024302260082941155,1.0,0.041148436260129546,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
286,4,161280,9246.32237129999,17.442610534605965,3727.882352873329,0.00024108838408761542,1.0,0.04147856412843924,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
287,4,161792,9266.517884400004,17.45984867437353,3694.8773842860774,0.000239685878890428,1.0,0.04172127305243306,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
288,4,162304,9290.470067000017,17.469944882176403,3663.4345690063155,0.00023927734920234966,1.0,0.04179250578182914,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
289,4,162816,9312.88866180001,17.482867659295163,3631.440861833966,0.000238243034696921,1.0,0.04197394485308403,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
290,4,163328,9338.322235900006,17.490079681776887,3600.669702243576,0.00023755841318654053,1.0,0.042094909903896104,10.692756734854255,-10.692756734854255,-10.10214266169486,1.781157779227176,0.38590457221312546,0.8808471273418865,0.20765181935555854,0.0,15.070670340911018,13.2285821114973,3.350377077843017,13.0,8.0,18.0,10.0,498.63962482931214,2143.461978956275,11.534446255436537
291,5,164352,9431.762645800016,17.425374892484843,3555.2750160180744,6.445445718364765e-05,1.0,0.1551483083862977,10.639675669310499,-10.639675669310499,-10.10214266169486,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
292,5,164864,9468.42635580001,17.411974683523876,3528.6060953291963,6.786598482976906e-05,1.0,0.14734922104325726,10.639675669310499,-10.639675669310499,-10.10214266169486,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
293,5,165376,9502.371840600012,17.403654874187453,3500.873836010531,6.799608694285463e-05,1.0,0.14706728651023993,10.639675669310499,-10.639675669310499,-10.10214266169486,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
294,5,165888,9541.043087900005,17.386778203567694,3474.8243344821003,7.212974348515979e-05,1.0,0.13863906228998885,10.639675669310499,-10.639675669310499,-10.10214266169486,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
295,5,166400,9570.197788099991,17.38731044899711,3445.2712037159968,7.384924453388505e-05,1.0,0.13541099930157818,10.639675669310499,-10.639675669310499,-10.10214266169486,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
296,5,166912,9605.350564199995,17.376981598370396,3417.854801985274,7.869838536979427e-05,1.0,0.127067409998454,10.639675669310499,-10.639675669310499,-10.10214266169486,1.7706430081454732,0.3476113866062468,0.5453872328895513,0.273267419107706,0.0,15.092463619952879,14.324368260029342,3.2636919805970113,19.0,12.0,24.0,12.0,312.4802443829361,2633.1216826565005,22.509022170596012
297,5,167424,9645.699321699998,17.357372899168134,3392.218415888379,8.336690225668747e-05,1.0,0.1199516802148878,10.459928304746896,-10.459928304746896,-10.10214266169486,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
298,5,167936,9682.314250700001,17.344613658646615,3365.194587133537,8.812435445663971e-05,1.0,0.1134760085524409,10.459928304746896,-10.459928304746896,-10.10214266169486,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
299,5,168448,9716.600398500013,17.33610451099789,3337.3125988769043,9.709866814198104e-05,1.0,0.10298802436072174,10.459928304746896,-10.459928304746896,-10.10214266169486,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
300,5,168960,9753.334332400002,17.323306496192266,3310.2225612993943,0.0001017063923129295,1.0,0.0983222369075097,10.459928304746896,-10.459928304746896,-10.10214266169486,1.804163711369595,0.3485101856780612,0.5342771988013665,0.26869861075004225,0.0,15.073554246318217,14.761456902573162,3.3338401367594983,21.0,13.5,18.0,12.0,274.7467359631338,2572.537020906937,12.087941841609062
301,0,169984,9865.741578899993,17.22972354795379,3268.7698002379493,0.00017165736409347553,1.0,0.058255584039811376,10.209433747613788,-10.209433747613788,-10.10214266169486,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
302,0,170496,9898.526380399999,17.22438203908795,3240.058184575375,0.00017167481105157716,1.0,0.05824966364457282,10.209433747613788,-10.209433747613788,-10.10214266169486,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
303,0,171008,9947.050957600004,17.191829088735293,3216.411686888624,0.00017284053456445854,1.0,0.057856798610343325,10.209433747613788,-10.209433747613788,-10.10214266169486,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
304,0,171520,9990.518661900016,17.16827782466501,3191.001483054632,0.0001738911112346599,1.0,0.057507252262626096,10.209433747613788,-10.209433747613788,-10.10214266169486,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
