rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,takeoff_flap_deflection_deg,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
336,672,-6.231383487953312,6.231383487953312,6.167085531636114,True,1.7781207213679404,0.33060678383386216,0.7803517513557309,0.2243238559849709,16.17369660398201,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
337,743,-6.229959506877181,6.229959506877181,6.167085531636114,True,1.7732714819898217,0.33242801688840395,0.7745630048509093,0.23370361455258684,2.42669259648612,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
338,676,-6.2349026255934055,6.2349026255934055,6.167044161166757,True,1.8054014515611372,0.324845491284843,0.45358842251689324,0.2956533640253385,23.100571369440047,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
339,797,-6.234710296262333,6.234710296262333,6.167002795594472,True,1.8081153306299955,0.3252635964308531,0.40687899829276897,0.2755831733704113,22.525785839979015,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
340,76,-6.23446992227206,6.23446992227206,6.167002795594472,True,1.8136674638832373,0.32299923112493706,0.4132774597941063,0.1942025320141014,14.608661460154542,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
341,697,-6.234334135926023,6.234334135926023,6.167002795594472,True,1.8146767115488927,0.32358063342214805,0.3884165773767222,0.23490413145330236,13.917667869788204,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
342,666,-6.233024611667813,6.233024611667813,6.167002795594472,True,1.8280156707978261,0.3193640595774029,0.38067124989071754,0.10220303088734374,1.2022413798599345,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
343,827,-6.231677087925299,6.231677087925299,6.167002795594472,True,1.819773734217992,0.31801358300596266,0.5159307285350098,0.17271234741664504,25.029333214407142,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
344,515,-6.2276770364844625,6.2276770364844625,6.167002795594472,True,1.8006813322559585,0.26453493318090626,0.3333795395776381,0.17363105709193397,22.626302149596423,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
345,286,-6.22658634000227,6.22658634000227,6.167002795594472,True,1.811111243842217,0.2599850398789352,0.4365725037058735,0.09354875830675927,6.516971747051404,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
346,580,-6.235356915550707,6.235356915550707,6.16696143491839,True,1.8182273568769751,0.3161105131471233,0.7729025063361357,0.10618984144728193,27.69036152359016,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
347,33,-6.235245142732979,6.235245142732979,6.16696143491839,True,1.8031172086454577,0.32117886270845525,0.7847842187825684,0.2678960225643292,21.785682881031192,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
348,19,-6.234665152871224,6.234665152871224,6.16696143491839,True,1.8188174778681085,0.3223335853688162,0.3809612832943474,0.17310025440528987,27.486072843292195,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
349,52,-6.234344507681903,6.234344507681903,6.16696143491839,True,1.78977789323914,0.32610914157929694,0.7335631080325807,0.21865302951267163,27.723611349710993,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
350,244,-6.231810466988365,6.231810466988365,6.16696143491839,True,1.8137327684626106,0.31796176726773867,0.6921932184558959,0.26552390156231365,26.948266006790014,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
351,14,-6.231458935036281,6.231458935036281,6.16696143491839,True,1.8059575050048973,0.3214470152103025,0.5957509060523399,0.2624493985756535,24.360358319449503,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
352,170,-6.231196393548288,6.231196393548288,6.16696143491839,True,1.8185980239804609,0.31935235447079063,0.47176186945926124,0.29570662507957096,39.556133180897476,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
353,641,-6.231033299485105,6.231033299485105,6.16696143491839,True,1.8108099460353766,0.3219953121742661,0.47230921317175434,0.17034102975381576,37.43391028756498,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
354,880,-6.228180010585722,6.228180010585722,6.16696143491839,True,1.8087600453295782,0.25923436674745165,0.681828501098511,0.24398886022297026,37.09812645755382,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
355,350,-6.228015838240492,6.228015838240492,6.16696143491839,True,1.7869384926213492,0.3295520045560395,0.5148971025857322,0.21438154634233916,16.466442250487454,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
356,800,-6.234623518559824,6.234623518559824,6.166920079137643,True,1.8271349002498738,0.3198908523460138,0.36737250661382714,0.22082721663393834,27.523201961928617,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
357,116,-6.234275410959332,6.234275410959332,6.166920079137643,True,1.8102670272845351,0.32547960052639285,0.3760467487237982,0.2625321935439394,37.84852279041212,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
358,154,-6.231720302586884,6.231720302586884,6.166920079137643,True,1.818796356571465,0.3158818524946974,0.7459372179224577,0.2520210953302041,35.214277131238624,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
359,212,-6.231528871570711,6.231528871570711,6.166920079137643,True,1.8149515233292632,0.3177025488750937,0.6313311555768034,0.1768254204331532,16.812009251471398,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
360,833,-6.231234122453777,6.231234122453777,6.166920079137643,True,1.805732946109345,0.3223689718540984,0.5267918740925983,0.23108375902539574,22.173392069975925,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
361,63,-6.229719118301716,6.229719118301716,6.166920079137643,True,1.7827418313726784,0.3283732941374183,0.8919688342139125,0.1830731955729425,1.287614218890667,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
362,89,-6.234274223530921,6.234274223530921,6.16687872825136,True,1.8205973997471736,0.324548845038376,0.3229462326215406,0.10216633681609029,30.00295563797326,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
363,700,-6.231150619816038,6.231150619816038,6.16687872825136,True,1.802590199337219,0.32181437042261013,0.6424725273838902,0.24657958372784422,15.910355120471223,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
364,137,-6.2309317673563,6.2309317673563,6.16687872825136,True,1.808975531439514,0.3238240973225462,0.42155116364624623,0.21807833873338292,30.240913083163747,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
365,605,-6.230693748115576,6.230693748115576,6.16687872825136,True,1.826869170312087,0.3202021462270701,0.35873825828777706,0.11828920059510917,20.536451038039225,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
366,851,-6.229654745103167,6.229654745103167,6.16687872825136,True,1.7572329671438784,0.33767758889352717,0.853759709898904,0.2531218400488739,2.3822483952315636,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
367,380,-6.228255979164638,6.228255979164638,6.16687872825136,True,1.7899220201742336,0.3273861532537031,0.5480813186965262,0.11642041809942577,23.56874493976624,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
368,503,-6.228208799928336,6.228208799928336,6.16687872825136,True,1.828503244175756,0.2544251652569897,0.5907462388799477,0.1535662664404032,24.153491141536705,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
369,390,-6.2278866206403,6.2278866206403,6.16687872825136,True,1.791553006019243,0.264454941388379,0.4450258196889,0.19039081590741663,25.381911354428695,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
370,277,-6.213880827393994,6.213880827393994,6.16687872825136,True,1.7916276926835197,0.3308721328049546,0.4047685798800359,0.2862276406572402,16.73620368565998,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
371,549,-6.23112533429217,6.23112533429217,6.166837382258674,True,1.8211952042857762,0.31683454856529064,0.5202896446186536,0.11974412144721872,13.814797512218401,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
372,167,-6.228534851347176,6.228534851347176,6.166837382258674,True,1.7918447437318252,0.32460736492559483,0.7826062016740489,0.2647350164687301,26.939992308760115,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
373,882,-6.228068695484552,6.228068695484552,6.166837382258674,True,1.7609138607017458,0.3367421010179257,0.6582303933501333,0.2259215959512294,19.19483070317661,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
374,243,-6.228045701053801,6.228045701053801,6.166837382258674,True,1.8150583680602281,0.2575109012381696,0.5951331013106048,0.2040143864502697,22.25501344291857,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
375,114,-6.227646774984379,6.227646774984379,6.166837382258674,True,1.7792214988404713,0.33072341576817493,0.5775650472516415,0.10002458183392963,11.88718896976442,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
376,757,-6.2316175030574685,6.2316175030574685,6.1667960411587135,True,1.824568549613229,0.31437312049971744,0.5956995067633855,0.23346482978633848,23.50654495687818,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
377,828,-6.231477539699782,6.231477539699782,6.1667960411587135,True,1.824568549613229,0.31437312049971744,0.6016869510018834,0.18709779752978303,17.900033988812144,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
378,857,-6.229284170032158,6.229284170032158,6.1667960411587135,True,1.8067606810026393,0.3202666821387471,0.612114240273423,0.15121049165083422,0.1652316703758281,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
379,395,-6.231419055358392,6.231419055358392,6.1667547049506135,True,1.809204443106935,0.31846519672398693,0.7225476641895574,0.13803890583692757,26.80143912803887,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
380,467,-6.231376270749113,6.231376270749113,6.1667547049506135,True,1.8045697418320112,0.3203551884025605,0.6820093915980361,0.21902390785708598,29.56664908050831,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
381,830,-6.231364524100362,6.231364524100362,6.166713373633504,True,1.8097227675938599,0.31820553683284536,0.7006994667812941,0.1702393141200737,23.977745154683227,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
382,831,-6.231363999401828,6.231363999401828,6.166713373633504,True,1.8097227675938599,0.31820553683284536,0.7006994667812941,0.1702393141200737,31.74641841715303,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
383,16,-6.231361880620394,6.231361880620394,6.166713373633504,True,1.806143613736121,0.31924572794193495,0.759920100577812,0.2941156577192383,22.63745005833146,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
384,183,-6.230931816334833,6.230931816334833,6.166713373633504,True,1.8120602288777288,0.31824672706840185,0.6056862245737755,0.19081692229505504,14.973387229656845,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
385,841,-6.230614697024408,6.230614697024408,6.166713373633504,True,1.8044472867487313,0.32144329606833305,0.5525507365023404,0.2844922967766879,12.715992257090978,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
386,879,-6.228295960161877,6.228295960161877,6.166713373633504,True,1.7883898176933979,0.32586888593126473,0.6704710500501596,0.27209903928340373,28.219555691801883,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
387,12,-6.2280266546855,6.2280266546855,6.166713373633504,True,1.7681782174580434,0.3338053160705256,0.6263134886355682,0.24193046659928946,21.48404570198356,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
388,702,-6.23138453840921,6.23138453840921,6.166672047206517,True,1.8067056012473721,0.3188218146197402,0.7773032899211337,0.13033836558578976,26.638224124156423,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
389,181,-6.231230561378891,6.231230561378891,6.166672047206517,True,1.8134329219994227,0.3175524678601806,0.607584760897146,0.2737215054558745,26.78448612086764,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
390,555,-6.231131884808053,6.231131884808053,6.166672047206517,True,1.8275329949908714,0.31611440595214335,0.434530031541948,0.17610034725015358,31.84721144638713,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
391,122,-6.230791283712629,6.230791283712629,6.166672047206517,True,1.820690788682016,0.3189986422038605,0.41711300456413436,0.2729901142509533,27.744145098757123,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
392,887,-6.227990241683109,6.227990241683109,6.166672047206517,True,1.7931645204500941,0.3259226078912784,0.5186641667252833,0.11083522863556643,22.828860854200986,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
393,278,-6.227858609689588,6.227858609689588,6.166672047206517,True,1.7636070907488466,0.33564989514913873,0.6053401233569644,0.19259499172270145,19.647867634020862,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
394,123,-6.213779955760734,6.213779955760734,6.166672047206517,True,1.8132067096179139,0.32403154599971906,0.3619752182343313,0.28971245004461094,20.587453840084855,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
395,606,-6.231484437674358,6.231484437674358,6.166630725668785,True,1.8152789161539602,0.3163350387744748,0.6502549582518337,0.24342001186258708,26.24739732593298,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
396,832,-6.231253760003317,6.231253760003317,6.166630725668785,True,1.8054014515611372,0.3195254173874855,0.6783105710205561,0.2956533640253385,29.443111864959466,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
397,136,-6.231223531330548,6.231223531330548,6.166630725668785,True,1.8208924838803482,0.3166959390574818,0.489516697491267,0.18345660535350128,22.885679218092996,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
398,704,-6.22783254265813,6.22783254265813,6.166630725668785,True,1.7575828070866772,0.33750108900132286,0.620570759326981,0.12574689601420805,20.854477396396994,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
399,374,-6.230827754191141,6.230827754191141,6.16658940901944,True,1.8063896152004661,0.32060187381804617,0.5357325544769717,0.27771938164996046,19.082472427261376,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
400,554,-6.2307356291218055,6.2307356291218055,6.16658940901944,True,1.8113171520865485,0.320483893878298,0.4661673677475358,0.08515049515556512,34.77386716274829,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
401,500,-6.228310854410289,6.228310854410289,6.16658940901944,True,1.8032313551108095,0.3199873549782165,0.7087477925813745,0.2666316969229004,23.59563917771601,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
402,888,-6.2279842671376535,6.2279842671376535,6.16658940901944,True,1.8220470410171226,0.2552991828958488,0.7789725255221129,0.11642041809942577,32.014044866695116,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
403,187,-6.227847439372114,6.227847439372114,6.16658940901944,True,1.7897512140969678,0.2630300511816412,0.7955114352648293,0.20399902963321417,30.470860262955814,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
404,27,-6.226952146865964,6.226952146865964,6.16658940901944,True,1.7575086567714024,0.3367044338492656,0.6894741534287526,0.274874651060794,7.321317377153704,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
405,475,-6.230942171353552,6.230942171353552,6.166548097257615,True,1.8198435192914224,0.31397574038923926,0.8106281328655818,0.19950532063680398,11.239500157351213,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
406,480,-6.22837352187667,6.22837352187667,6.166548097257615,True,1.8032822019877086,0.3195406459537833,0.8288768708922337,0.19686492664034616,26.698485836008178,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
407,396,-6.228148531066721,6.228148531066721,6.166548097257615,True,1.8002295287266425,0.32137442232304747,0.6226867318521859,0.0917612737515354,27.948261825925474,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
408,51,-6.227897638284299,6.227897638284299,6.166548097257615,True,1.8074140466576913,0.25847653078838223,0.6962614801621111,0.10325656240056198,27.021216006391548,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
409,573,-6.227858783472404,6.227858783472404,6.166548097257615,True,1.8060884291817425,0.321847761549151,0.4764140968305758,0.20398333414654157,26.146237503408262,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
410,366,-6.22782124899211,6.22782124899211,6.166548097257615,True,1.7950974550796124,0.26202711499027137,0.8960548079360159,0.214101607834807,25.901729587155415,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
411,536,-6.227547500381629,6.227547500381629,6.166548097257615,True,1.8066861589660426,0.26013954615121493,0.4200998431555367,0.1812268744755497,28.19447942148134,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
412,227,-6.227201204041845,6.227201204041845,6.166548097257615,True,1.804890331272269,0.25937227934399937,0.5530617168571825,0.1619662426926522,14.866091481472413,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
413,835,-6.231096570548152,6.231096570548152,6.166506790382442,True,1.8244714298999296,0.315550050042183,0.4661279965257904,0.1037707573888688,25.74074554416812,0.0,0.2667,0.07619999999999999,9.54,7.02,3.342,20.0,15.0,20.0,15.0,246.75,2029.36
