rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
2126,211,8.456256218726985,-8.456256218726985,-8.456256218726985,True,1.4949756653606479,0.23227108894110468,0.5520529483768374,0.11736456931542974,1.0,0.4769964036306241,9.404782725611243,3.3917518341062807,18.858387127393218,8.708432229082742,210.69985710844972,1654.9326796429223,0.7966153696913582,0.7355359336666968,6
2127,1488,8.479537971268938,-8.479537971268938,-8.486723275593855,True,1.103747905343026,0.283004200682044,0.853118070960045,0.2961031543277204,4.0,0.16391983014238148,1.4202141081405637,3.1110542069990017,24.141618808434153,10.131434316528022,429.5718260193573,2703.7088945508003,0.6709840404801071,0.7029835408539644,8
2128,2205,8.500857142857143,-8.500857142857143,-8.500857142857143,True,1.1125255397572327,0.32389478652739034,0.5661192275186839,0.11451453899801374,2.0,0.321623819077829,15.860900695658103,2.930384202924997,21.210936076021035,11.088410584550733,377.8961711018477,2155.8009357130536,0.5001961802816777,0.6090213320722023,6
2129,1413,8.503142857142857,-8.503142857142857,-8.503142857142857,True,1.4929889614500107,0.24111630208790302,0.5372492551803589,0.2855795693024993,4.0,0.31568783852420745,15.827802697821543,1.7731527807191014,10.919817774556577,5.97408080076708,459.20930253341794,1324.8479310423136,0.7230962989851832,0.8333009690977633,8
2130,1104,8.504,-8.504,-8.504,True,1.4043454846083636,0.1496516268192425,0.436722733859929,0.21803077061256584,0.0,0.33433885512664707,15.810648069970334,1.4319264058176697,24.02077403385192,15.586436245177559,424.2826289497316,1293.483181114767,0.9384158031070703,0.7016792594235224,8
2131,1640,8.504,-8.504,-8.504,True,1.8195606295094313,0.3092127949450593,0.6573467720524405,0.2123762957314812,3.0,0.45256378381653356,15.811847089577594,2.135817352006968,10.041454789106366,6.7147281594854356,315.9335774246506,1932.2889438463174,0.9347259593265548,0.7238715105734265,8
2132,1321,8.505142857142857,-8.505142857142857,-8.505142857142857,True,1.765647897080332,0.19012272972613575,0.8160212349146605,0.25371175264939666,3.0,0.21861368001960213,15.794006142578947,3.1107306485064328,23.925225702114403,12.85965577931919,314.05278025195,1015.3447780758142,0.6271499427966774,0.942257346585393,8
2133,1829,8.50542857142857,-8.50542857142857,-8.50542857142857,True,1.3446911991187762,0.37673673392750656,0.8095405549404373,0.2684401758684891,1.0,0.23939222704133484,15.789757719179942,2.7603529851216817,16.445884739706898,7.768056149388361,232.00476881353222,1721.2500120350082,0.5484064579941332,0.7663538187769052,6
2134,3047,8.506285714285713,-8.506285714285713,-8.506285714285713,True,0.9938483925404398,0.3657120920008371,0.6944701337638246,0.21025956010169883,4.0,0.39722496948385005,15.774467678506458,2.682326226943992,21.529429967783685,12.153563341154724,283.5600238032496,2075.8262933990136,0.5985208414425408,0.7398122802068183,6
2135,1192,8.507428571428571,-8.507428571428571,-8.507428571428571,True,1.209234052696325,0.37988897945856875,0.8988762379457345,0.2572689980723639,1.0,0.3677224705778745,15.756607637288212,3.342440267136329,10.6747051211739,7.022633436635014,335.9937625256103,2176.1905681341887,0.5727957678027451,0.7810498535193809,6
2136,1935,8.507428571428571,-8.507428571428571,-8.507428571428571,True,1.0048657750160617,0.3468922306797353,0.6762294583676393,0.18316421583646994,1.0,0.3277826530259672,15.756246547293816,2.3336147849281117,24.238740596142996,14.303026024583168,231.49496344849467,1476.4169450152017,0.973180182776785,0.9675432409451225,6
2137,1908,8.507714285714286,-8.507714285714286,-8.507714285714286,True,1.436349342050496,0.3515977720289067,0.6249264316168709,0.125343936839931,2.0,0.5097374135948204,15.755508599659148,2.9068165441063423,15.62621497125168,9.784869265287071,243.3264594445663,1870.8446587900623,0.7656641986834265,0.7529565414307852,6
2138,2626,8.511142857142858,-8.511142857142858,-8.511142857142858,True,1.742451047179848,0.30983268860727553,0.4723906712606549,0.2124653163179755,4.0,0.16103223875686518,15.70063544777182,1.3613459132611752,15.364913009107113,6.484035140993875,216.61113724112508,1349.2370620369911,0.578356409445405,0.6758269011043012,6
2139,1117,8.512285714285714,-8.512285714285714,-8.512285714285714,True,1.6759774946712414,0.38159967670332784,0.7798880718648434,0.2372932229809857,4.0,0.16507265444706737,15.681994608731937,3.269028053250641,13.09591239885817,6.95894792836169,335.78116381540895,1320.9845498204231,0.8728682356377254,0.6396855678370804,8
2140,37,8.513428571428571,-8.513428571428571,-8.513428571428571,True,1.8252782250888888,0.3877431038521451,0.8097754094464469,0.25888335009819075,4.0,0.6153718280169376,15.66356461210544,4.497207717308954,23.700448814607213,14.32524117546288,224.46527542054534,2132.82826912866,0.9190585284868408,0.5473668988940972,6
2141,2381,8.51457142857143,-8.51457142857143,-8.51457142857143,True,1.4240901063475757,0.3779344793781638,0.5095093997195363,0.24708611724898216,4.0,0.7084617447048426,15.645446428884167,1.6397624020464718,18.400016268715262,12.279931035584287,340.967782959342,1616.3461450487375,0.7340423800051212,0.9258896154351532,6
2142,2798,8.51457142857143,-8.51457142857143,-8.51457142857143,True,1.6651159462150245,0.29186766497790817,0.754313877996563,0.12330501825094799,3.0,0.45823965319687426,15.645814796428965,2.558729006686148,16.867364529544627,11.750204607610037,497.46448267251253,1017.4116212874651,0.871070905352125,0.9127265322134548,6
2143,1775,8.518285714285714,-8.518285714285714,-8.518285714285714,True,1.226110401419971,0.3667829440534115,0.470897765347312,0.15863511459745133,3.0,0.21152901940144764,15.587214835007341,2.9901561094245546,13.39035802191279,9.380316843577646,243.10888133406826,1884.0303210729228,0.712976260051275,0.9826565456732245,6
2144,3004,8.519142857142857,-8.519142857142857,-8.519142857142857,True,1.7324363765086956,0.33591976158976866,0.5647075817117521,0.1766964559273361,2.0,0.587365354815202,15.5705153295673,2.425605117690892,21.991396478961814,10.307084192925046,286.5645785908438,1509.8647509867017,0.5756455581256187,0.8664414468895298,6
2145,277,8.524285714285714,-8.524285714285714,-8.524285714285714,True,1.1793198019680415,0.2636851654861786,0.6870690465233777,0.163543224967455,5.0,0.2529518951621943,15.488554006961932,2.7061556579391874,20.487643040763103,8.819076961360867,262.0162536288151,2329.6133620922974,0.9674910979111342,0.8987933069995948,6
2146,1618,8.527142857142858,-8.527142857142858,-8.527142857142858,True,1.1074356884105674,0.15410235840827227,0.6180472286114538,0.17403113303193146,0.0,0.323532711824215,15.444108926158007,3.5241394299803837,13.767724838327249,5.956356464331833,360.3497736401126,1342.676008883524,0.8723845496577858,0.7060837461727363,6
2147,473,8.527428571428572,-8.527428571428572,-8.527428571428572,True,1.6233929394997095,0.2787468996271491,0.7339405752718449,0.19409951193258165,2.0,0.18806074868093786,15.438335033628181,2.2505437336122602,22.254820107482374,9.158534922777175,384.4783318907511,2846.90323472023,0.524583600461483,0.7363676472893342,6
2148,2320,8.53057142857143,-8.53057142857143,-8.53057142857143,True,1.8046489531949967,0.31962725699616246,0.8438085377175749,0.23699461453583162,1.0,0.5482153776961511,15.38969907583957,1.643110561914895,18.47607572283295,12.125909809603623,249.10976599192577,2578.2350329780174,0.9343118718137402,0.7144942465766803,6
2149,1188,8.532,-8.532,-8.532,True,1.4499704610076427,0.38225459739565854,0.6426181451436914,0.14565299802069953,2.0,0.5124703636407852,15.366704410489477,1.9621341308697375,14.893595681666152,8.892215135453267,333.09714598581195,2900.533887866698,0.7729162964969873,0.6425204030620152,8
2150,1884,8.532571428571428,-8.532571428571428,-8.532571428571428,True,1.5052045029312782,0.37531016564160125,0.3516949665415523,0.10129990091941424,3.0,0.4343113195556682,15.359053093968498,2.596225142847942,21.653466562366667,9.184468492587907,312.9357802422584,1003.1780824065208,0.6457406109329409,0.8381900078093157,6
2151,219,8.532857142857143,-8.532857142857143,-8.532857142857143,True,1.7454807259183402,0.2486868544484138,0.7211511860573977,0.1996049692854285,6.0,0.3396047943201047,15.354380790163818,3.1559312946524676,18.409238464512885,12.78622424056689,281.2471029322975,2312.445403288437,0.6740536033673784,0.6722991755515493,6
2152,803,8.539142857142856,-8.539142857142856,-8.539142857142856,True,1.7249300307014148,0.34957912401539937,0.3535093140486749,0.12403990236010426,1.0,0.4258213591078168,15.256534010476274,2.0258841725222387,16.807339898883612,10.864360095270623,305.2155419252813,1754.375161708088,0.6586362640857786,0.9596973106827773,6
2153,735,8.539428571428571,-8.539428571428571,-8.539428571428571,True,1.6504008221069746,0.3634072595369316,0.6827452754510838,0.2962489482591222,2.0,0.45739265843000076,15.251041283255462,1.3809156090512038,14.16114641120899,5.688633313235218,446.3894375382087,1654.5081799699183,0.7236369804230075,0.7593877319020912,8
2154,506,8.541428571428572,-8.541428571428572,-8.541428571428572,True,1.2718165077563375,0.22875792797654868,0.8356778115034105,0.29318085368722674,1.0,0.29019255365207786,15.216389156904878,3.1574827870354056,14.349220832809806,7.840037610557285,370.9050255827606,1418.8177343457937,0.7698052329942584,0.5851187538355589,8
2155,1474,8.545142857142856,-8.545142857142856,-8.545142857142856,True,1.567850235569816,0.22933822559034628,0.8133673665853669,0.1718623690927518,3.0,0.16844254031451605,15.160976132861506,2.957562672905624,17.956349713750996,11.058484638330548,319.26092597540287,1001.3851935893073,0.7790976972319186,0.5788526018150151,6
2156,1271,8.535177012568798,-8.535177012568798,-8.54558487477988,True,1.444130057879697,0.3124177857967176,0.78788226698002,0.1983451320675037,3.0,0.5475588560677892,2.8264303700947524,2.1382884411778926,19.489061275773864,10.779039402995275,475.6863495777273,2730.451667313665,0.678245034716108,0.731045838784038,6
2157,415,8.547142857142857,-8.547142857142857,-8.547142857142857,True,1.199622424496239,0.2471764957513904,0.695092392451195,0.15314363151860794,4.0,0.1843436749666929,15.127477138118289,4.233927097422589,21.53077610446571,9.961329388324273,235.88040789261282,1111.1355274915695,0.7990713968330015,0.8900947316965631,6
2158,1626,8.547142857142857,-8.547142857142857,-8.547142857142857,True,1.0744221325948515,0.3976630791285321,0.5817657415557798,0.16277794791649905,4.0,0.4453031519668811,15.126817840673752,4.383649843744934,19.040574349459217,9.245416306203984,315.119467605625,1778.222461609656,0.7583318874320544,0.7293947284451628,6
2159,1603,8.548285714285715,-8.548285714285715,-8.548285714285715,True,1.6118933804318307,0.29837406477733586,0.6706523162148086,0.10209552597762245,6.0,0.18174526676125824,15.109790337171551,2.0368317076936364,21.456561419951445,13.061491248389101,290.13014088610873,1726.814485378126,0.6402756618666045,0.7799299611041269,6
2160,2498,8.550285714285714,-8.550285714285714,-8.550285714285714,True,1.4507213822800666,0.2950670462982896,0.6547314041764484,0.22857289135456083,2.0,0.42361137993223963,15.079361945626783,2.730235871858895,19.382644900687595,11.913017222450748,484.00965528562665,1443.4134597817801,0.7714122586124061,0.7705557928420603,8
2161,1902,8.550857142857144,-8.550857142857144,-8.550857142857144,True,1.17640831804052,0.2015107513964176,0.6541878685355187,0.2615712359175086,1.0,0.19066334196701645,15.068505035061175,1.764481486286968,14.96555098798126,8.057467648374192,496.06571290642023,1993.333823978901,0.6488354653120041,0.5879063606262207,6
2162,3030,8.55257142857143,-8.55257142857143,-8.55257142857143,True,1.6741245867365402,0.37320823529139274,0.5832992220492405,0.23945412357666684,2.0,0.21219664885700956,15.040446996888619,1.5412724268333031,18.62508708082914,9.11352225780805,248.10414945624987,2520.3846989335443,0.887361406306771,0.7988761610421196,8
2163,1812,8.553714285714285,-8.553714285714285,-8.553714285714285,True,1.163898903313618,0.34591819087854303,0.8116144572185016,0.13768283058115255,1.0,0.34163063457965803,15.02089247722878,3.683140255572394,17.329348492609757,8.11295314518247,392.6700715842461,2166.796185815406,0.7456363952803918,0.6914717642851441,6
2164,3026,8.555428571428571,-8.555428571428571,-8.555428571428571,True,1.8074747944589704,0.3730153677612543,0.8692880811672906,0.1082673614382886,4.0,0.40640019988976417,14.995624262479833,1.6137516316957772,10.93593898613247,8.554420878193536,376.0327225248942,2790.6155727545256,0.5589242434807136,0.8602996666021494,8
2165,1020,8.556000000000001,-8.556000000000001,-8.556000000000001,True,1.39229699412064,0.2473069012531509,0.8085547161493616,0.11182953257858258,2.0,0.5068744046410759,14.986613537812504,1.7135126124878863,16.170591979663087,9.228778223924696,385.5372343206894,1207.8094426079922,0.7656005285531924,0.6459657306443358,6
2166,1939,8.556000000000001,-8.556000000000001,-8.556000000000001,True,1.7982263021143154,0.3084816641570743,0.684908887446884,0.1605028028297938,4.0,0.21949042237570027,14.988074677399489,2.465549249092152,24.438281550061834,11.1856120671744,280.6806478013341,2709.6576533225557,0.8359175951370252,0.9106098460805501,6
2167,1644,8.561142857142856,-8.561142857142856,-8.561142857142856,True,1.6039125836152708,0.37129875778448446,0.6939145160721164,0.2383930933640792,2.0,0.379918285522001,14.903516103014963,4.255274996678997,18.448227741494023,8.888138241537156,415.1392748613703,1326.7250692941252,0.7341422750152754,0.7334900357404033,6
2168,2999,8.565428571428571,-8.565428571428571,-8.565428571428571,True,1.4136427479152378,0.3430592998085708,0.7256210400324473,0.2162837668469157,2.0,0.24733237131369723,14.836861609574761,1.2019336720943645,12.566544743457957,7.7910402999965385,435.83837029091626,1810.4128322604906,0.9046264132649062,0.9494991762871884,6
2169,2527,8.569142857142857,-8.569142857142857,-8.569142857142857,True,1.0075724313486367,0.27390953585505484,0.44268957395106556,0.12037838727235795,2.0,0.40040460623949764,14.776640378526,1.085080117918551,17.203269912861288,10.566840304029958,200.16157263889906,1671.3346783071756,0.6852414254099131,0.9128521415404975,8
2170,644,8.56942857142857,-8.56942857142857,-8.56942857142857,True,1.2701880649592119,0.23985205848155405,0.8027078201360358,0.28742115708109833,4.0,0.1969555757601078,14.77471880878863,3.337230367082322,13.272034006982746,7.695854741457353,313.3698434397247,2997.3152665041907,0.7676556130818232,0.6023527083986473,6
2171,318,8.572,-8.572,-8.572,True,1.750520030194498,0.37148054075115045,0.7439752569009357,0.09126030916425473,1.0,0.3582247182324252,14.734566376036632,2.5003517551771828,23.267794536621363,12.189565284474321,257.82813403253556,2488.2826407318908,0.9141266969996789,0.8703007758476307,6
2172,1066,8.573428571428572,-8.573428571428572,-8.573428571428572,True,1.3300601613637575,0.397849936341121,0.5722294424174724,0.2349292671960006,2.0,0.48887140621701336,14.70906921568481,4.167878602308827,17.146388110769248,10.730607631529061,338.67320768360514,2607.0482411693883,0.8468794819784141,0.8268201752893364,6
2173,225,8.573714285714285,-8.573714285714285,-8.573714285714285,True,1.4238592358928897,0.3772623108852539,0.7891574375640289,0.09734743678008027,1.0,0.5079612328566624,14.706226023019479,2.5122919809125683,23.753975625149906,15.361660586833334,483.06672009903565,1855.1425605770319,0.8073341246157902,0.5834629834528456,6
2174,2419,8.574571428571428,-8.574571428571428,-8.574571428571428,True,1.3613916718572379,0.3233287034928799,0.7483363704755903,0.08462164767086508,0.0,0.4799141623299569,14.690221283573731,3.378378378378378,21.728252270258963,14.990253645330974,388.93118035048246,1888.4072415530682,0.748922951053828,0.8332096533849835,8
2175,582,8.581428571428571,-8.581428571428571,-8.581428571428571,True,1.4537476772420808,0.34684728641588686,0.6568715609349305,0.18035011364274098,3.0,0.5892396915665329,14.583646269349149,2.1629493647077958,13.318488085399737,9.508323659790282,333.0513494948189,2346.4330171065426,0.8875212510965178,0.9713749844417705,6
2176,1793,8.582285714285714,-8.582285714285714,-8.582285714285714,True,0.9990002264550113,0.21752221631897106,0.8620583070175308,0.09847203627869507,3.0,0.2542580025358374,14.571310078659566,3.1268512643950723,14.821496166360037,10.455069987224157,287.6421733509398,2164.630522759252,0.9894545275473356,0.8815223544282735,6
2177,269,8.582571428571429,-8.582571428571429,-8.582571428571429,True,1.2163488438390195,0.32328680001849486,0.7134615752644282,0.2457716162896868,1.0,0.22938321121427585,14.562679540548757,1.0740036307724719,12.760991902620816,6.510566520681791,406.163883463499,1677.6830606445956,0.6005377234483622,0.759544384435383,6
2178,2415,8.584,-8.584,-8.584,True,1.2658189009648726,0.3974599435897044,0.6108154602332498,0.20438758155599476,1.0,0.4798368133408433,14.543300340580862,3.674858909978275,22.131011733973626,15.398268802249655,407.2371091399437,2604.4031491860023,0.8177794005340945,0.5961198354463692,6
2179,561,8.589142857142857,-8.589142857142857,-8.589142857142857,True,1.7440734073866158,0.17671109072864055,0.7345457201823593,0.17922261059284209,0.0,0.6001475034948438,14.45868687736306,3.378378378378378,12.09220439195633,5.873153211024221,478.75607507303357,1990.5209075659513,0.7371451035141945,0.6622369382530451,8
2180,1159,8.591142857142858,-8.591142857142858,-8.591142857142858,True,1.2186440494679958,0.3872846629958499,0.7730109107132231,0.27697668731212616,9.0,0.1964775005439504,14.43035809608202,2.2709622856930425,20.188922092185372,10.063807985028642,231.89991982905033,1059.0447150170803,0.7166663562707942,0.7716698467645167,6
2181,1693,8.591142857142858,-8.591142857142858,-8.591142857142858,True,1.2272046023164809,0.38980056394608686,0.6617708462143654,0.1510728448246175,4.0,0.2767875244656841,14.428935469360297,4.102031461025904,19.500911736599836,8.602330318194955,352.98619076821615,2702.081019433308,0.9309606558291801,0.7799573920427465,6
2182,2952,8.591142857142858,-8.591142857142858,-8.591142857142858,True,1.0673881269805134,0.3793496866896749,0.723340124823153,0.17007339872419833,6.0,0.3711430667951703,14.427466295233295,2.559548182412982,19.344070106744766,9.367319968558382,310.35452894866467,2504.763936623931,0.5303645976819098,0.7922879522666335,6
2183,486,8.59142857142857,-8.59142857142857,-8.59142857142857,True,1.482489105809065,0.28215858153665363,0.8473751607986946,0.1663878645716279,6.0,0.46950873968168116,14.424795233239388,1.190380042117881,17.197915387417698,8.208882507874618,216.70514970915784,2072.566599113494,0.699309194494769,0.7541094525206038,6
2184,530,8.593428571428571,-8.593428571428571,-8.593428571428571,True,1.5123786163202846,0.33833787303083523,0.6797886325666344,0.29686498267895656,1.0,0.5310825790353156,14.392734608952402,2.878473177876665,22.821121822170483,11.165321390548336,264.8258740229035,1635.0537440612895,0.8490537937686238,0.5973213748087439,6
2185,2275,8.593428571428571,-8.593428571428571,-8.593428571428571,True,1.2322793155053318,0.3695722439551802,0.8671570648793763,0.28011115687214083,5.0,0.5055464049392548,14.391380739371542,2.1437896726514736,14.724689945058477,6.416562213086869,376.2649969217352,2402.5509026524214,0.8498677333580703,0.6716457713619701,6
2186,945,8.594285714285714,-8.594285714285714,-8.594285714285714,True,1.7505811597980068,0.3228920709130938,0.5426427648921862,0.22047133391131474,1.0,0.3188547203057402,14.378529048858631,3.2691958784884694,14.36487192040371,9.76876601544528,389.2239585300194,1107.0013027638197,0.8571007169145296,0.6480604309382869,6
2187,2127,8.595714285714285,-8.595714285714285,-8.595714285714285,True,0.9570428055491299,0.3315341522172094,0.6614091150462628,0.25194739125669,3.0,0.19519671620763834,14.35815390639791,4.1139032216742635,14.630241361446679,7.707790296125955,463.54835787788033,1846.9902500510216,0.5260550864040852,0.9038197882473469,6
2188,1962,8.597428571428571,-8.597428571428571,-8.597428571428571,True,1.0494803948950022,0.18955549143254757,0.7043502448126674,0.26280424742028113,0.0,0.5427954694457352,14.326866119848832,3.378378378378378,12.354728560894728,5.555296619430322,236.09191542491317,2298.4794955700636,0.8444641623646021,0.8274098923429847,8
2189,2887,8.597999999999999,-8.597999999999999,-8.597999999999999,True,1.084657673085051,0.310228123769319,0.8177843512117527,0.1397039447292169,3.0,0.16764183944829408,14.319800260997829,1.2577403826425346,16.122130607254803,9.025177646680108,437.16607205951846,1375.9514763951302,0.9933746527935352,0.5716508706611825,8
2190,1395,8.598857142857142,-8.598857142857142,-8.598857142857142,True,1.264328837236017,0.20686828806996346,0.7514104569330813,0.20651104366406797,6.0,0.1602818800225853,14.307671293858355,2.074723535683006,10.855264798738062,7.191198246529098,431.3971414230764,2660.8049124479294,0.6227794736623764,0.5329609513282776,6
2191,2229,8.60142857142857,-8.60142857142857,-8.60142857142857,True,1.5834099916413427,0.36488623816519977,0.4899525471031666,0.08934368412941694,2.0,0.36017297152765093,14.266561234560555,3.1720099886879325,15.062869703397155,6.5866345964265305,407.15334955602884,2787.6004595309496,0.8983984147198498,0.5590804638341069,6
2192,861,8.575639989281441,-8.575639989281441,-8.60204673967833,True,1.1740067762737054,0.3793543840049495,0.43828463264227613,0.1081046284911439,2.0,0.3271560734374103,3.6716754097025985,1.238035347896562,13.70412910425042,10.30615638535504,437.54336105793107,2396.9928885962026,0.9084639668396861,0.9129619122458283,8
2193,2298,8.604571428571429,-8.604571428571429,-8.604571428571429,True,1.5828757635151982,0.24210803292746122,0.8690132316328529,0.17225382778298598,6.0,0.46477466346769003,14.214968997141236,2.2448924216633044,12.600760026943647,5.484317347266397,276.598578178579,2374.102078735718,0.8916707043978817,0.9403333760039772,6
2194,2130,8.606571428571428,-8.606571428571428,-8.606571428571428,True,1.3717156946655362,0.3711453387899653,0.3715912146493793,0.11281994293479822,5.0,0.32375095528574716,14.185605834049468,3.633699136424648,24.024430220015347,17.21149147201575,393.5869449447615,2210.7888478785753,0.8414819627068937,0.5429948896435648,6
2195,1881,8.606857142857143,-8.606857142857143,-8.606857142857143,True,1.5970116377827301,0.3547816140577197,0.31116616129875174,0.2714710752689707,5.0,0.26764573130977226,14.177135409803446,3.5100224823695645,16.421756711788476,9.713961788751707,347.2384045831859,2241.7454078743312,0.5732870700668291,0.5337635697796941,6
2196,285,8.608857142857143,-8.608857142857143,-8.608857142857143,True,1.7680662761278556,0.39001757156103856,0.5747026939135645,0.2999627589108951,4.0,0.6520652674670724,14.145819209836525,1.8146664059955162,14.89857760037863,11.639990585683423,437.5306854889883,1734.218069916541,0.8723347150798342,0.5928853458724411,8
2197,1765,8.608857142857143,-8.608857142857143,-8.608857142857143,True,1.2360577945948967,0.3849660366028547,0.44992687370915674,0.12899906957457724,4.0,0.33581032885123,14.14937406268362,2.079863067806367,12.049785357412325,9.471580845756897,483.24514264463164,1691.012845194244,0.6957973415693928,0.7347352069498893,6
2198,2274,8.609142857142857,-8.609142857142857,-8.609142857142857,True,1.4978634679521647,0.35724170338353933,0.6571211155134131,0.1261801491791522,5.0,0.1850931675979247,14.142318006083748,3.682379825899188,24.548911391652595,14.589405862338687,221.08702470270583,1598.4617721034235,0.7623442589554813,0.6982709495350718,6
2199,2299,8.61057142857143,-8.61057142857143,-8.61057142857143,True,1.457896009924152,0.30680185188349196,0.7860047756346047,0.2554886628995465,4.0,0.3458047610659331,14.119006864835242,3.0014701624694053,17.732178336062578,7.818969435300222,350.69656869593047,2689.42168989081,0.8459695846027124,0.5354123482878728,6
2200,859,8.613142857142858,-8.613142857142858,-8.613142857142858,True,1.276428714040921,0.13479068516442458,0.7747186678122082,0.2421834351834659,0.0,0.5710178572460025,14.081443537613541,2.738346045984108,18.771271238400683,14.033462110497117,229.69527104061194,2635.8073223382235,0.6263496887934018,0.7948262613876369,8
2201,257,8.613428571428571,-8.613428571428571,-8.613428571428571,True,1.6734314221192421,0.27623693078756334,0.7889785298613968,0.1787573400249537,1.0,0.6764497390707321,14.076529017417343,1.1788587760280604,24.302591744450634,16.171029008567746,221.58397480772007,1414.6340941001008,0.9199988487357871,0.5556466483793377,6
2202,433,8.616,-8.616,-8.616,True,1.133876784579456,0.37422129162143725,0.4476913260295987,0.10892041283914665,3.0,0.5315509655099362,14.03592812018923,1.5237478539347649,18.153007510445594,7.296374327069163,375.49509224267587,1683.7299005477773,0.6342603214363807,0.740040486303984,6
2203,3001,8.618857142857143,-8.618857142857143,-8.618857142857143,True,1.479869363342832,0.19849367763847114,0.8554569939739276,0.09928559340861337,3.0,0.3520217459186161,13.990566129279085,1.0390502907118935,17.216991243655137,9.182542237635763,283.55683700106704,2675.6223567206607,0.6819655736448923,0.5743075708417416,6
2204,156,8.620857142857144,-8.620857142857144,-8.620857142857144,True,1.6534762730281378,0.33427712089987394,0.5811157460363924,0.2025049697130937,2.0,0.3146535101127411,13.95769084371182,2.680550360586494,19.457112267064833,9.163066860870282,350.31335213170985,2715.4849898070097,0.7739806747995317,0.6311231433780531,6
2205,2947,8.620857142857144,-8.620857142857144,-8.620857142857144,True,1.5852510202364496,0.3732694366508936,0.7190904882718361,0.2129213605700737,4.0,0.29158829484329274,13.956842644851006,2.933669598773122,13.274029842577875,6.047683137469073,459.03481557882833,2751.24997932117,0.732626770968785,0.8647538484074175,8
2206,1475,8.623714285714286,-8.623714285714286,-8.623714285714286,True,1.366113459406048,0.38241894635081086,0.4680418504402042,0.17354923564670968,1.0,0.5449904002804309,13.910083016104561,1.5718548899527611,15.943301519200578,9.374519432658087,221.5257921256125,2812.6979395747185,0.6017793836072087,0.8863107590004802,6
2207,1900,8.624,-8.624,-8.624,True,1.7257162976019278,0.2835270002106519,0.43413361923676613,0.26810957524499207,3.0,0.21301784165188636,13.906613551531525,2.0670446497519452,21.056749417182804,10.64907725705535,397.04524313905074,1368.3112848805727,0.5230259620584548,0.5147357015352987,8
2208,768,8.624857142857143,-8.624857142857143,-8.624857142857143,True,1.3019695864179712,0.3291174950823188,0.725427330828909,0.1892318014001851,1.0,0.41112351316921414,13.894328599137275,3.9417523144270508,22.92025077673803,10.837295841099861,226.17719012627987,2467.042639961559,0.5982763129286468,0.8529209736855321,6
2209,1196,8.628285714285715,-8.628285714285715,-8.628285714285715,True,1.2748915525155484,0.2694834259152412,0.34996592458337544,0.24738742136040467,5.0,0.1903918893142892,13.837265899747422,2.727492560978746,21.372202378697693,12.975393987159757,315.9456951772184,1204.895622152204,0.7556791526871836,0.9020179285431886,6
2210,992,8.632285714285715,-8.632285714285715,-8.632285714285715,True,0.9484851094957442,0.3926516266539693,0.46204973403364424,0.28840612767264245,4.0,0.5224455188434571,13.775788488273813,3.515995287336409,12.950013992376626,5.965878231008329,299.5395939797163,2118.25386993587,0.7769265435636044,0.6265699584037066,6
2211,464,8.632857142857143,-8.632857142857143,-8.632857142857143,True,1.576088033107137,0.2848284520626784,0.7088832199446218,0.19737994321648575,4.0,0.5820286311259255,13.76674720416197,1.1658566870733,13.2545216488998,10.46724882642639,329.5636525323598,2009.9036935539982,0.6349207712601301,0.8273107202214325,8
2212,1928,8.635142857142856,-8.635142857142856,-8.635142857142856,True,0.9729400242756696,0.3916800778140744,0.41552016960788596,0.19633132956606517,2.0,0.5546812121482745,13.731997012297557,3.6280889386245483,19.259464153827146,9.680219697877845,424.38586313666286,1491.4811199443734,0.5203575951635517,0.7703587919564212,6
2213,1399,8.636285714285714,-8.636285714285714,-8.636285714285714,True,0.9937262058735357,0.3920632086910913,0.491223226229955,0.15118593235044378,4.0,0.3767436770873409,13.711819565725389,2.2999859641423943,24.348632512898476,14.010062679599985,398.8735596717413,2137.8190925977224,0.6715151210932035,0.9053468250017611,8
2214,2695,8.636571428571429,-8.636571428571429,-8.636571428571429,True,1.1145548664317801,0.30138711052865436,0.7489145488670685,0.15090288763376253,1.0,0.38245006052458463,13.709024249744632,1.6948959362992602,18.488982400816724,14.450339240979385,310.3297053218596,2558.780492431507,0.6689413779964987,0.7126642821794089,6
2215,2704,8.636571428571429,-8.636571428571429,-8.636571428571429,True,1.4488183800229113,0.35918401444596565,0.339049228077104,0.16369952030593538,1.0,0.4186400911098393,13.708238251881948,1.5620498496490727,21.455494999078617,14.476905619473083,207.05848586002273,2025.724957393728,0.8292599593839056,0.8560669832081433,6
2216,1969,8.641428571428571,-8.641428571428571,-8.641428571428571,True,1.7593916789896484,0.3867228170484305,0.7214893618280693,0.24548242925962313,3.0,0.6576716688450803,13.631777131758376,3.479615997805288,13.803106524097787,8.026809686464745,421.6640303898431,2198.633731023063,0.5145553392446073,0.6001955001867121,6
2217,550,8.64257142857143,-8.64257142857143,-8.64257142857143,True,1.199042651971184,0.38423022632725484,0.6939761873334647,0.2069667033346088,5.0,0.406235654402871,13.612335658867842,2.455951689916825,13.010929204079009,6.365660434508257,254.8538591047569,1078.081291123543,0.9516954441641046,0.7844208804890513,8
