score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
-9.253679825637684,9.253679825637684,190,1.8106636121858195,0.3247623323229246,0.7208858213297351,0.08539751453774286,0.0,13.251363031872415,8.767778375618976,3.3721704983930545,22.0,12.0,20.0,15.0,231.59282362666823,2289.5826144595017,29.380306239112134
-9.25438196389242,9.25438196389242,290,1.7901173741877234,0.3477212807140763,0.8868954801809847,0.14539457320896326,0.0,13.241385948602835,12.949712686297529,3.3294481470730517,19.0,10.0,17.0,8.0,345.23501309046253,2232.8210719992067,26.243901552300546
-9.254389513793292,9.254389513793292,334,1.7758427933342866,0.32541844758437527,0.4925577580621317,0.16025088771880625,0.0,13.183148373045984,11.262023318493137,3.2508369393187655,22.0,10.0,20.0,13.0,270.60530248055295,1948.1709463967768,27.55616302964837
-9.25460412651082,9.25460412651082,325,1.7562794242603799,0.3081645437873547,0.5653497463019896,0.2726117553000722,0.0,13.046903786234942,11.244848732558545,3.3351878148231537,20.0,10.0,18.0,12.0,285.0342363253659,2264.930523531383,26.493406171188603
-9.254806279233836,9.254806279233836,237,1.7939108619287532,0.3224724593947307,0.6250090042679731,0.14442794584338922,0.0,13.687532151136004,6.297313310418874,3.374723366768976,24.0,12.0,25.0,12.5,227.7189941943261,2264.6143906866864,23.169842989666172
-9.255525618894282,9.255525618894282,326,1.796542462914466,0.34626106035640836,0.7962357841021864,0.16083339284601605,0.0,13.522901174801596,13.094172465348256,3.3743548497735207,18.0,8.0,24.0,12.0,354.28318643550307,2104.1268424195787,12.379781961333213
-9.255835958914458,9.255835958914458,308,1.7850099052540709,0.349602032015729,0.8934974244247263,0.2849356276909405,0.0,13.228805348353728,9.395621648469042,3.377455229458882,24.0,12.0,25.0,12.5,233.32794743305143,2142.937521209124,22.79107842657046
-9.256244301823628,9.256244301823628,332,1.8010575653137653,0.28094202965087545,0.5662548590532133,0.18340921684340927,0.0,13.200572648301904,11.823809527033616,3.3194810479592003,22.0,10.0,20.0,13.0,265.3507636725583,2241.945704912957,36.34116024361389
-9.257188895956002,9.257188895956002,300,1.7779203508919097,0.29292220585271883,0.8490657907385616,0.16248276591558256,0.0,13.074180854027219,10.184101595582773,3.3544961667145268,22.0,10.0,22.0,10.0,279.7702518704867,2290.0332283025987,30.98249119913607
-9.258444747138547,9.258444747138547,307,1.695038502334844,0.3413924349302927,0.7485838962107613,0.28084459690028124,0.0,13.217063157486416,7.845190157204518,3.344837089771919,22.0,10.0,20.0,13.0,262.98473410266763,2220.4641527131735,26.56540792950022
-9.25910002352201,9.25910002352201,234,1.8240581144272179,0.35165850979745056,0.6266445793226441,0.19575025855417919,0.0,13.065390600251334,1.3826316604267426,3.2787492688153126,18.0,8.0,22.0,13.0,333.6952583396148,2186.8390664446288,25.56865315966221
-9.260625715130098,9.260625715130098,231,1.8017863406188843,0.3474260052454532,0.6410904863274864,0.24852233104423058,0.0,13.134584038145189,7.960023743216637,3.3200243899270223,22.0,10.0,21.0,12.0,276.170968049943,2307.877805554627,23.000672520127495
-9.260625715130102,9.260625715130102,180,1.8017863406188843,0.3474260052454532,0.6410904863274864,0.24852233104423058,0.0,13.134584038145189,7.960023743216637,3.320024389927022,22.0,10.0,21.0,12.0,276.170968049943,2307.877805554627,23.000672520127495
