rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
3033,392,8.654557053624993,-8.654557053624993,-10.14491336730115,True,1.685584957577288,0.2555813843384385,0.6718308812007309,0.0945855844952166,2.0,0.5620445685453712,6.047738259545704,2.5748196322746173,3.6390641485340893,22.5941169494763,17.219884568263044,343.49298775196075,1574.555667117238,0.7546566426753998,0.6249892693012953,6
3034,195,10.151537114361425,-10.151537114361425,-10.151537114361425,True,1.6603625214048057,0.3676059484187637,0.6436677865566915,0.16967702488511308,0.0,0.5702025851387373,15.681348798530141,7.104035150304886,2.37302730217951,21.819547216528793,13.196435135729967,341.01784002100237,2288.367904511965,0.8915821156766539,0.8278923916583549,8
3035,2152,10.153095555284885,-10.153095555284885,-10.153095555284885,True,1.567950015252019,0.29745215940633807,0.6057896914470352,0.20562105699381478,0.0,0.4895925459308549,7.361484395623865,2.636442765577889,2.8479624438367166,22.886432723621144,17.627439999069836,326.3672444618191,2816.5411092340946,0.5106632494395871,0.8435343884782482,6
3036,2741,8.718969521272713,-8.718969521272713,-10.227261846451269,True,1.391661638639251,0.2569810706640002,0.8865219135141342,0.11965065717697143,0.0,0.44754563711658113,14.789523682575945,1.3302138115811175,2.8602444852215743,16.092934864076405,8.634638381475003,405.906803889032,2388.732176103954,0.7737121975482499,0.635858689852096,8
3037,2590,10.228704441184783,-10.228704441184783,-10.228704441184783,True,1.3893531098896506,0.3601911463911268,0.5967247429511698,0.09173465424886229,0.0,0.3864491150660371,6.017289693991959,2.143092456657853,3.316028885226249,21.248975395999047,14.495055532019315,485.44749405398926,1223.129124290595,0.8778605221989778,0.6902534997838383,6
3038,2680,10.274086016859696,-10.274086016859696,-10.274086016859696,True,1.5565042077077365,0.32252696038368084,0.8695733839120028,0.13722944878797505,1.0,0.32723114942590537,5.437825076002412,0.8432272343738827,2.8855659931531767,19.684038874756393,12.169885041502855,328.58490334084087,2620.7606599810974,0.8498779944219661,0.7724960654581631,6
3039,1249,10.452758388008426,-10.452758388008426,-10.452758388008426,True,1.397989337872571,0.3036033879048104,0.6503671890466939,0.1312096735360336,1.0,0.22014307595251748,6.086230966544051,4.790212324963949,2.5260468905766187,17.207237711084776,9.585284019191425,347.9635067833033,2615.0332007289903,0.8155296405127679,0.5805794477765057,8
3040,472,10.481858968937965,-10.481858968937965,-10.481858968937965,True,1.6451223437404525,0.3761323487803643,0.34195468440570476,0.11232706249899149,0.0,0.5025205962277798,12.27538178167535,8.620928459433353,2.113236700174789,18.027592992603065,13.723684638036886,244.57638064876392,2623.625205096398,0.9059861160922245,0.658523458195382,8
3041,1584,10.496796901486073,-10.496796901486073,-10.496796901486073,True,1.2467586649106062,0.3363572443334146,0.7507842400854373,0.2695662517162353,0.0,0.41472875656117236,13.468623878888163,5.9241125108919945,2.267654050548688,21.009341200985574,14.323174339791253,391.7847225283981,1299.816185162255,0.6915317983118178,0.8467461092043138,6
3042,2177,10.593157925567347,-10.593157925567347,-10.593157925567347,True,1.8061716727974364,0.20583526460410329,0.8528994352142918,0.11384457890710271,0.0,0.33183434323880473,11.580850944095689,11.141162335112348,2.9161906853995045,24.7209627693519,10.30284533930891,489.81099397742605,2570.286263686976,0.9921496179383049,0.925932426428763,8
