generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
11,1,6144,38.559909750008956,159.33647251336146,1021.8376083752372,0.0,nan,nan,1.1857344655767084,0.38729645855724815,0.4523999076336622,0.24213989401236174,0.0,0.5853176486061885,6.983722859903347,3.2313522604689773,3.6143856309354305,18.620808967389166,7.836540583735111,465.58833876624703,1441.2927068769932,0.8157235244289041,0.930931968614459,6.0
12,1,6656,40.670565208012704,163.65644209657233,991.7360900723097,0.0,nan,nan,1.242776798264477,0.2607378400172289,0.34707746595277245,0.2521492192259897,0.0,0.3902255758829862,9.543455461910007,8.66093630245609,3.990639903119783,20.799260586500168,12.987891268961341,328.04620237046765,1953.719162822475,0.8444623060544847,0.9849027470700269,6.0
13,1,7168,43.7128074580105,163.97940138906458,986.6605111950943,0.0,nan,nan,1.586417696326226,0.3217244657675698,0.6847853874787688,0.22710366371753177,0.0,0.5004906594433687,13.790422350257622,11.720647181512062,3.8810436401504687,22.65982143088541,15.363778596273088,251.35935343494933,1935.679119080305,0.9975527218262767,0.9689532649220834,6.0
14,1,7680,45.480728499998804,168.86273050793815,955.0952984999749,0.0,nan,nan,1.586417696326226,0.3217244657675698,0.6847853874787688,0.22710366371753177,0.0,0.5004906594433687,13.790422350257622,11.720647181512062,3.8810436401504687,22.65982143088541,15.363778596273088,251.35935343494933,1935.679119080305,0.9975527218262767,0.9689532649220834,6.0
15,1,8192,47.533316750021186,172.34227611512821,932.8413412191658,0.0,nan,nan,1.586417696326226,0.3217244657675698,0.6847853874787688,0.22710366371753177,0.0,0.5004906594433687,13.790422350257622,11.720647181512062,3.8810436401504687,22.65982143088541,15.363778596273088,251.35935343494933,1935.679119080305,0.9975527218262767,0.9689532649220834,6.0
16,1,8704,50.116643625020515,173.67483874467933,922.7358502724366,0.0,nan,nan,1.8156125725933867,0.3440437582305947,0.7368138221965093,0.27052736742211586,0.0,0.5657056880298377,15.535453938530434,9.83979111172949,3.4278480313092268,23.558586792914777,13.962070188200904,308.71525060348927,1769.4057008045293,0.9989582895866391,0.7862057410092639,6.0
17,1,9216,56.20665904099587,163.96633703629416,974.2487567105951,0.0,nan,nan,1.8156125725933867,0.3440437582305947,0.7368138221965093,0.27052736742211586,0.0,0.5657056880298377,15.535453938530434,9.83979111172949,3.4278480313092268,23.558586792914777,13.962070188200904,308.71525060348927,1769.4057008045293,0.9989582895866391,0.7862057410092639,6.0
18,1,9728,60.15914808301022,161.70441753225762,984.7102659903252,0.0,nan,nan,1.8156125725933867,0.3440437582305947,0.7368138221965093,0.27052736742211586,0.0,0.5657056880298377,15.535453938530434,9.83979111172949,3.4278480313092268,23.558586792914777,13.962070188200904,308.71525060348927,1769.4057008045293,0.9989582895866391,0.7862057410092639,6.0
19,1,10240,65.18624095799169,157.08836480690792,1010.386734848871,0.0,nan,nan,1.8156125725933867,0.3440437582305947,0.7368138221965093,0.27052736742211586,0.0,0.5657056880298377,15.535453938530434,9.83979111172949,3.4278480313092268,23.558586792914777,13.962070188200904,308.71525060348927,1769.4057008045293,0.9989582895866391,0.7862057410092639,6.0
20,1,10752,69.38445787498495,154.96265776656588,1020.94273730335,0.0,nan,nan,1.8156125725933867,0.3440437582305947,0.7368138221965093,0.27052736742211586,0.0,0.5657056880298377,15.535453938530434,9.83979111172949,3.4278480313092268,23.558586792914777,13.962070188200904,308.71525060348927,1769.4057008045293,0.9989582895866391,0.7862057410092639,6.0
21,2,11264,95.70988037501229,117.68899883549304,1339.938325250172,0.0,nan,nan,1.7633442167606206,0.3597217946127057,0.4913208525627851,0.08196770584210754,0.0,0.24222526689078658,8.6713940855304,8.090322256639881,4.091598300728947,19.735823371447623,12.651472968153655,436.85606541112065,2515.384506434202,0.7990547707304358,0.6308876615948975,6.0
22,2,11776,99.06643875001464,118.8697216593774,1322.3215954893258,0.0,nan,nan,1.7633442167606206,0.3597217946127057,0.4913208525627851,0.08196770584210754,0.0,0.24222526689078658,8.6713940855304,8.090322256639881,4.091598300728947,19.735823371447623,12.651472968153655,436.85606541112065,2515.384506434202,0.7990547707304358,0.6308876615948975,6.0
23,2,12288,102.0042987500201,120.46551126353955,1300.5548090627562,0.0,nan,nan,1.7633442167606206,0.3597217946127057,0.4913208525627851,0.08196770584210754,0.0,0.24222526689078658,8.6713940855304,8.090322256639881,4.091598300728947,19.735823371447623,12.651472968153655,436.85606541112065,2515.384506434202,0.7990547707304358,0.6308876615948975,6.0
24,2,12800,104.32676825003,122.6914263204575,1272.786572650366,0.0,nan,nan,1.553958572224155,0.29096547394484334,0.6852673823784393,0.09788094374016888,0.0,0.48363125342215113,11.684026322928714,8.98443116482367,4.286230607662728,17.793015862660045,11.953183101058242,426.4447555622115,1987.7278415798166,0.9557245642464705,0.672589154294106,6.0
25,2,13312,108.15898691600887,123.07807589153425,1264.6281547102576,0.0,nan,nan,1.553958572224155,0.29096547394484334,0.6852673823784393,0.09788094374016888,0.0,0.48363125342215113,11.684026322928714,8.98443116482367,4.286230607662728,17.793015862660045,11.953183101058242,426.4447555622115,1987.7278415798166,0.9557245642464705,0.672589154294106,6.0
26,2,13824,113.07903295801952,122.2507801701147,1268.998036528886,0.0,nan,nan,1.553958572224155,0.29096547394484334,0.6852673823784393,0.09788094374016888,0.0,0.48363125342215113,11.684026322928714,8.98443116482367,4.286230607662728,17.793015862660045,11.953183101058242,426.4447555622115,1987.7278415798166,0.9557245642464705,0.672589154294106,6.0
27,2,14336,118.38543299998855,121.09597977313126,1276.8714559284479,0.0,nan,nan,1.553958572224155,0.29096547394484334,0.6852673823784393,0.09788094374016888,0.0,0.48363125342215113,11.684026322928714,8.98443116482367,4.286230607662728,17.793015862660045,11.953183101058242,426.4447555622115,1987.7278415798166,0.9557245642464705,0.672589154294106,6.0
28,2,14848,121.18248866597423,122.52595373682105,1257.790658222698,0.0,nan,nan,1.553958572224155,0.29096547394484334,0.6852673823784393,0.09788094374016888,0.0,0.48363125342215113,11.684026322928714,8.98443116482367,4.286230607662728,17.793015862660045,11.953183101058242,426.4447555622115,1987.7278415798166,0.9557245642464705,0.672589154294106,6.0
29,2,15360,124.45517224998912,123.41793211411785,1244.5517224998912,0.0,nan,nan,1.8059341602000796,0.33516849512021235,0.7670369046733974,0.2877906681969762,0.0,0.5443844589911401,13.043502868958633,11.093407801165323,3.0205138460722436,17.641656464829808,12.973875896464548,400.5762348719651,1070.0548660998975,0.8510635608878019,0.804111549906681,6.0
30,2,15872,126.61193529097363,125.3594296898133,1221.1925371613263,0.0,nan,nan,1.600563370257758,0.38603259737981455,0.6135496218221015,0.08857633216644234,0.0,0.5097417299092326,15.64690439939517,12.815078831372087,2.466350213390539,16.44620230902948,12.120173630422666,460.5959682886754,1839.1905422049792,0.8286088421864093,0.6512182418657866,6.0
31,3,16384,140.18062404100783,116.87777902320578,1305.4320613818854,0.0,nan,nan,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.25612667584791776,0.0,0.3440419404877349,11.139422657119484,3.0810394886824684,3.378378378378378,20.25382530875504,14.719536268177126,252.6008470915258,1610.1343911141157,0.9063913566060364,0.9356487966142595,8.0
32,3,16896,143.33743700000923,117.87569495887465,1290.036933000083,0.0,nan,nan,1.7668678365212773,0.33577579250937795,0.42582696362950245,0.25467411840636534,0.0,0.4652216296449476,15.47752021949329,0.2503503154354503,1.6577231734417863,16.673652559598242,12.522004288506952,255.17374945032856,1214.8107761303654,0.9993245645892924,0.7977743519478765,8.0
33,3,17408,145.4961390409735,119.64578658061636,1266.672269297887,0.0,nan,nan,1.7668678365212773,0.33577579250937795,0.42582696362950245,0.25467411840636534,0.0,0.4652216296449476,15.47752021949329,0.2503503154354503,1.6577231734417863,16.673652559598242,12.522004288506952,255.17374945032856,1214.8107761303654,0.9993245645892924,0.7977743519478765,8.0
