generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
50,4,26112,223.2598961670301,116.95786143546586,267.03634639585954,0.0,nan,nan,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
51,5,26624,243.81534175004344,109.19739426116428,281.3253943269732,0.0,nan,nan,1.7080363489073587,0.37526756153069374,0.8883177455853574,0.28048824540027123,0.0,0.42128640839548076,10.049091627429894,0.05015830607513028,2.326385788742259,15.928867598995566,9.900166843228394,342.3543540055341,2128.2505156325456,0.8521260355966032,0.7824810268357396,8.0
52,5,27136,247.12743779201992,109.80569475590727,275.1041288628146,0.0,nan,nan,1.7080363489073587,0.37526756153069374,0.8883177455853574,0.28048824540027123,0.0,0.42128640839548076,10.049091627429894,0.05015830607513028,2.326385788742259,15.928867598995566,9.900166843228394,342.3543540055341,2128.2505156325456,0.8521260355966032,0.7824810268357396,8.0
53,5,27648,251.2892230830039,110.02461490705285,269.90323960767086,0.0,nan,nan,1.7080363489073587,0.37526756153069374,0.8883177455853574,0.28048824540027123,0.0,0.42128640839548076,10.049091627429894,0.05015830607513028,2.326385788742259,15.928867598995566,9.900166843228394,342.3543540055341,2128.2505156325456,0.8521260355966032,0.7824810268357396,8.0
54,5,28160,254.07686700002523,110.83260090733566,263.3160258000262,0.0,nan,nan,1.7080363489073587,0.37526756153069374,0.8883177455853574,0.28048824540027123,0.0,0.42128640839548076,10.049091627429894,0.05015830607513028,2.326385788742259,15.928867598995566,9.900166843228394,342.3543540055341,2128.2505156325456,0.8521260355966032,0.7824810268357396,8.0
55,5,28672,257.2788371670176,111.44328976186645,257.2788371670176,0.0,nan,nan,1.7080363489073587,0.37526756153069374,0.8883177455853574,0.28048824540027123,0.0,0.42128640839548076,10.049091627429894,0.05015830607513028,2.326385788742259,15.928867598995566,9.900166843228394,342.3543540055341,2128.2505156325456,0.8521260355966032,0.7824810268357396,8.0
56,5,29184,260.1493807079969,112.18170083886305,251.02133226210228,0.0,nan,nan,1.7080363489073587,0.37526756153069374,0.8883177455853574,0.28048824540027123,0.0,0.42128640839548076,10.049091627429894,0.05015830607513028,2.326385788742259,15.928867598995566,9.900166843228394,342.3543540055341,2128.2505156325456,0.8521260355966032,0.7824810268357396,8.0
57,5,29696,263.712190582999,112.6076118603007,245.5251429565853,0.0,nan,nan,1.7165855635148297,0.38122920128245863,0.49648970179259777,0.23330626650437247,0.0,0.25943635581970664,8.813222006202697,8.424951906999622,3.194025213442481,16.45273872678853,10.239745880856942,356.94156239816573,2770.3541896816787,0.8765161996531399,0.9158130719334758,8.0
58,5,30208,265.2810521250358,113.87168347689591,238.30331801062536,0.0,nan,nan,1.7165855635148297,0.38122920128245863,0.49648970179259777,0.23330626650437247,0.0,0.25943635581970664,8.813222006202697,8.424951906999622,3.194025213442481,16.45273872678853,10.239745880856942,356.94156239816573,2770.3541896816787,0.8765161996531399,0.9158130719334758,8.0
59,5,30720,267.14104524999857,114.99543236140035,231.52223921666544,0.0,nan,nan,1.7165855635148297,0.38122920128245863,0.49648970179259777,0.23330626650437247,0.0,0.25943635581970664,8.813222006202697,8.424951906999622,3.194025213442481,16.45273872678853,10.239745880856942,356.94156239816573,2770.3541896816787,0.8765161996531399,0.9158130719334758,8.0
60,5,31232,268.84414970799116,116.17139533786796,224.77133828045163,0.0,nan,nan,1.6365811579307588,0.3906162420476562,0.5055307979161335,0.23018240514364083,0.0,0.4495077760784988,10.484224164919585,9.484243016789245,3.6061383025359732,19.174334787022254,9.155046738945382,415.22428884990273,2822.626961251075,0.8611433119691938,0.98742681586815,6.0
61,0,31744,285.13404937501764,111.33009217797503,229.94681401211102,0.0,nan,nan,1.700309113612953,0.2851191326811993,0.3451794657273983,0.13237701289324533,0.0,0.42925961288822956,12.92934090772395,3.564629467154554,1.8697207127342828,16.172467157020826,9.022285796420533,401.0388494619435,1810.529586230139,0.870194678909249,0.743967280946021,8.0
62,0,32256,288.84726741700433,111.67147360765063,224.65898576878112,0.0,nan,nan,1.6086682780400638,0.38664556797578775,0.5056128103583272,0.23281940668855228,0.0,0.5528474842481317,12.04036978645572,6.079798834494852,2.6389847768997163,14.063871601746545,7.3887048496858,425.19193007416334,1819.1679663777143,0.7807973672380417,0.850135202531604,8.0
63,0,32768,292.21062716702,112.1382898277367,219.157970375265,0.0,nan,nan,1.6086682780400638,0.38664556797578775,0.5056128103583272,0.23281940668855228,0.0,0.5528474842481317,12.04036978645572,6.079798834494852,2.6389847768997163,14.063871601746545,7.3887048496858,425.19193007416334,1819.1679663777143,0.7807973672380417,0.850135202531604,8.0
64,0,33280,296.1246234170394,112.38511548271681,214.1208815477054,0.0,nan,nan,1.3752427965169094,0.3771083465775342,0.5545602262113906,0.1550047515545243,0.0,0.548826997323122,12.705073577338752,10.12296545003354,2.8302310029852187,16.964673619075285,9.60042319837915,309.3286013396838,1845.4124906547515,0.9331324478260452,0.9986504824736226,8.0
